PERMNO,DATE,ewretx,vwretx,RETX,ewretd,sprtrn,VOL,vwretd,RET,SHRENDDT,ALTPRC,ALTPRCDT,PEG_trailing,SHROUT,staff_sale,ASKHI,PREDICTION
17830,2012-04-01,-0.010235,-0.008019,-0.01567400060594082,-0.009106,-0.007497,659662.0,-0.006801000000000001,-0.01567400060594082,20120530.0,81.64,20120430.0,2.983,911358.0,0.0,82.73,0.0
17830,2012-05-01,-0.070404,-0.067942,-0.09223400056362152,-0.06843400000000001,-0.062651,807067.0,-0.06553099999999999,-0.08635500073432922,20120628.0,74.11,20120531.0,1.967,911358.0,0.0,81.55,1.0
17830,2012-06-01,0.031622000000000004,0.036055,0.019161000847816467,0.034188,0.039555,971587.0,0.038156,0.019161000847816467,20120730.0,75.53,20120629.0,2.004,911358.0,0.0,76.4,0.0
17830,2012-07-01,-0.004484,0.009012,-0.014430999755859375,-0.003281,0.012598,772130.0,0.010266,-0.014430999755859375,20120830.0,74.44,20120731.0,1.975,911787.0,0.0,75.82,1.0
17830,2012-08-01,0.022964,0.023665,0.07267600297927856,0.02482,0.019763,839162.0,0.026265,0.07986299693584442,20120927.0,79.85,20120831.0,1.398,911787.0,0.0,80.64,0.0
17830,2012-09-01,0.03269,0.024597,-0.019536999985575683,0.034925,0.024236,970866.0,0.026539,-0.019536999985575683,20121030.0,78.29,20120928.0,1.371,911787.0,0.0,82.45,0.0
17830,2012-10-01,-0.014781,-0.01555,-0.0016599999507889152,-0.013477,-0.019789,813350.0,-0.014101,-0.0016599999507889152,20121129.0,78.16,20121031.0,1.368,916545.0,0.0,79.23,1.0
17830,2012-11-01,0.00014199999999999998,0.0029530000000000003,0.024948999285697937,0.00279,0.002847,859182.0,0.006193,0.031794000416994095,20121230.0,80.11,20121130.0,1.279,916545.0,0.0,80.11,1.0
17830,2012-12-01,0.016406,0.00898,0.02371699921786785,0.021872,0.007068000000000001,801444.0,0.012531,0.02371699921786785,20130130.0,82.01,20121231.0,1.3090000000000002,916545.0,0.0,83.17,1.0
17830,2013-01-01,0.06268,0.052887,0.06779699772596359,0.06350900000000001,0.050428,836379.0,0.054094,0.06779699772596359,20130227.0,87.57,20130131.0,1.398,916545.0,0.0,89.8,1.0
17830,2013-02-01,0.00206,0.006128,0.0340300016105175,0.0035,0.011061,754627.0,0.008331999999999999,0.04013900086283684,20130327.0,90.55,20130228.0,1.793,916640.0,0.0,91.02,1.0
17830,2013-03-01,0.029529000000000007,0.033509,0.03180599957704544,0.031419,0.035988,626835.0,0.035274,0.03180599957704544,20130429.0,93.43,20130328.0,1.85,918263.0,0.0,93.59,0.0
17830,2013-04-01,0.001376,0.013768,-0.022904999554157257,0.002477,0.018086,769969.0,0.014944999999999996,-0.022904999554157257,20130530.0,91.29,20130430.0,1.808,919301.0,0.0,95.82,1.0
17830,2013-05-01,0.022131,0.016509,0.0395440012216568,0.023985,0.020763,690437.0,0.019067,0.04540500044822693,20130627.0,94.9,20130531.0,2.039,919301.0,0.0,97.55,0.0
17830,2013-06-01,-0.015631,-0.017055,-0.020653000101447102,-0.013012,-0.014999,736192.0,-0.015039,-0.020653000101447102,20130730.0,92.94,20130628.0,1.997,919301.0,0.0,96.17,1.0
17830,2013-07-01,0.05372,0.051244000000000005,0.13589400053024292,0.054898,0.049462,705698.0,0.052680999999999985,0.13589400053024292,20130829.0,105.57,20130731.0,2.268,917509.0,0.0,105.57,0.0
17830,2013-08-01,-0.019029,-0.027891000000000003,-0.0518140010535717,-0.017278,-0.031298,576339.0,-0.025714,-0.04674600064754486,20130929.0,100.1,20130830.0,2.2840000000000003,917509.0,0.0,107.77,1.0
17830,2013-09-01,0.049754,0.035682,0.0771230012178421,0.051828,0.029749,598618.0,0.037477,0.0771230012178421,20131030.0,107.82,20130930.0,2.46,917509.0,0.0,112.0,0.0
17830,2013-10-01,0.024591,0.038565,-0.014561000280082226,0.025762,0.044596,727933.0,0.039852,-0.014561000280082226,20131128.0,106.25,20131031.0,2.425,917582.0,0.0,108.02,1.0
17830,2013-11-01,0.02166,0.022824,0.0433880016207695,0.023398,0.028049,485117.0,0.024947,0.0489410012960434,20131230.0,110.86,20131129.0,2.56,917582.0,0.0,111.51,1.0
17830,2013-12-01,0.02201,0.024071,0.026520000770688057,0.025242,0.023563,580942.0,0.026126,0.026520000770688057,20140121.0,113.8,20131231.0,2.628,917582.0,0.0,113.8,1.0
17830,2014-01-01,-0.002254,-0.031063,0.001933000050485134,-0.001282,-0.035583,747313.0,-0.029957,0.001933000050485134,20140227.0,114.02,20140131.0,2.633,917582.0,0.0,116.12,1.0
17830,2014-02-01,0.042687,0.043937,0.026311000809073448,0.044257,0.043117,736973.0,0.046173,0.03148600086569786,20140330.0,117.02,20140228.0,1.926,915236.0,0.0,117.02,0.0
17830,2014-03-01,-0.0010949999999999998,0.002751,-0.0015379999531432984,0.0010279999999999998,0.006931999999999999,739656.0,0.004469,-0.0015379999531432984,20140429.0,116.84,20140331.0,1.923,916444.0,0.0,118.31,1.0
17830,2014-04-01,-0.023436,0.000496,0.012752999551594256,-0.022319,0.006201,686019.0,0.001661,0.012752999551594256,20140529.0,118.33,20140430.0,1.948,916731.0,0.0,119.87,0.0
17830,2014-05-01,0.004858,0.018012,-0.017830999568104744,0.006647,0.02103,598865.0,0.020219,-0.01284500025212765,20140629.0,116.22,20140530.0,2.273,916731.0,0.0,118.74,0.0
17830,2014-06-01,0.037053,0.025957,-0.006624999921768904,0.039501,0.019058,652335.0,0.027941000000000004,-0.006624999921768904,20140730.0,115.45,20140630.0,2.258,916731.0,0.0,120.09,0.0
17830,2014-07-01,-0.036411,-0.021819,-0.08921600133180617,-0.035223000000000004,-0.01508,1035506.0,-0.020523,-0.08921600133180617,20140828.0,105.15,20140731.0,2.056,914810.0,0.0,115.93,1.0
17830,2014-08-01,0.032156,0.038183,0.026914000511169437,0.033697000000000005,0.037655,767466.0,0.040186,0.03252499923110008,20140929.0,107.98,20140829.0,1.947,914810.0,0.0,110.06,0.0
17830,2014-09-01,-0.046891,-0.026823000000000003,-0.022041000425815586,-0.044988,-0.015513999999999997,727151.0,-0.025129,-0.022041000425815586,20141030.0,105.6,20140930.0,1.904,914810.0,0.0,109.22,1.0
17830,2014-10-01,0.012956,0.019935,0.013257999904453754,0.014199000000000003,0.023201,1247937.0,0.021184,0.013257999904453754,20141127.0,107.0,20141031.0,1.929,911658.0,0.0,107.0,1.0
17830,2014-11-01,-0.004155,0.018986000000000003,0.028784999623894688,-0.002457,0.024534,772379.0,0.02115,0.03429900109767914,20141230.0,110.08,20141128.0,1.672,911658.0,0.0,111.71,1.0
17830,2014-12-01,-0.003562,-0.005754,0.04469500109553337,-0.00019,-0.004189,913727.0,-0.003616,0.04469500109553337,20150129.0,115.0,20141231.0,1.746,911658.0,0.0,117.24,0.0
17830,2015-01-01,-0.020095,-0.028223,-0.0019130000146105888,-0.019073,-0.031041000000000006,979931.0,-0.027152,-0.0019130000146105888,20150226.0,114.78,20150130.0,1.743,911658.0,0.0,120.45,1.0
17830,2015-02-01,0.052497,0.053611,0.06211899966001511,0.054123,0.054893,610957.0,0.055948000000000005,0.0676949992775917,20150330.0,121.91,20150227.0,2.297,907157.0,0.0,124.11,0.0
17830,2015-03-01,-0.007204,-0.012255,-0.038635000586509705,-0.005111999999999999,-0.017396000000000002,905754.0,-0.010439,-0.038635000586509705,20150429.0,117.2,20150331.0,2.208,908450.0,0.0,123.19,0.0
17830,2015-04-01,0.013988999999999998,0.007573999999999998,-0.029436999931931492,0.015127000000000003,0.008520999999999999,662434.0,0.008723,-0.029436999931931492,20150520.0,113.75,20150430.0,2.143,919301.0,0.0,118.46,1.0
17830,2015-05-01,0.002313,0.008167,0.0300660002976656,0.003961999999999999,0.010491,618020.0,0.010326,0.035691998898983,20150629.0,117.17,20150529.0,2.355,890202.0,0.0,119.14,0.0
17830,2015-06-01,-0.015969,-0.021201,-0.05325600132346153,-0.013473,-0.021012,802313.0,-0.019259,-0.05325600132346153,20150730.0,110.93,20150630.0,2.23,890202.0,0.0,118.51,0.0
17830,2015-07-01,-0.028387,0.010881,-0.09573599696159364,-0.027144,0.019742,1331495.0,0.012095,-0.09573599696159364,20150830.0,100.31,20150731.0,2.016,890598.0,0.0,111.58,0.0
17830,2015-08-01,-0.049309,-0.062061,-0.08673100173473358,-0.047295,-0.062581,1238821.0,-0.059996,-0.08035100251436234,20150929.0,91.61,20150831.0,3.293,890598.0,0.0,99.55,0.0
17830,2015-09-01,-0.052219000000000015,-0.035673,-0.028599999845027924,-0.049922,-0.026443,1156204.0,-0.033738,-0.028599999845027924,20151029.0,88.99,20150930.0,3.199,890598.0,0.0,93.94,1.0
17830,2015-10-01,0.051512,0.07256599999999999,0.10585500299930573,0.052873,0.082983,1015438.0,0.073963,0.10585500299930573,20151129.0,98.41,20151030.0,3.5380000000000003,887021.0,0.0,100.62,0.0
17830,2015-11-01,0.005435,0.000176,-0.02398099936544895,0.007333,0.000505,823776.0,0.002442,-0.01747800037264824,20151230.0,96.05,20151130.0,4.831,887021.0,0.0,100.8,1.0
17830,2015-12-01,-0.039462,-0.024498,0.00020799999765586108,-0.035887,-0.01753,1272870.0,-0.022257,0.00020799999765586108,20160128.0,96.07,20151231.0,4.832,887021.0,0.0,97.27,0.0
17830,2016-01-01,-0.076175,-0.058204,-0.08722800016403197,-0.074951,-0.050735,1408032.0,-0.057035,-0.08722800016403197,20160228.0,87.69,20160129.0,2.361277379543457,887021.0,0.05496054936798223,95.72,1.0
17830,2016-02-01,0.003629,-0.001739,0.10183600336313248,0.005557,-0.004128,1829925.0,0.000682,0.1091340035200119,20160330.0,96.62,20160229.0,2.361277379543457,836432.0,0.05496054936798223,98.07,1.0
17830,2016-03-01,0.075548,0.068088,0.036017000675201416,0.078191,0.065991,1032090.0,0.07046000000000001,0.036017000675201416,20160428.0,100.1,20160331.0,2.361277379543457,836730.0,0.05496054936798223,100.25,1.0
17830,2016-04-01,0.038598,0.010563,0.04265699908137322,0.039834,0.002699,814750.0,0.011799,0.04265699908137322,20160530.0,104.37,20160429.0,2.361277379543457,836866.0,0.05496054936798223,105.89,0.0
17830,2016-05-01,-0.002402,0.011885,-0.036313001066446304,-0.000617,0.015329,752274.0,0.014296,-0.029989000409841537,20160629.0,100.58,20160531.0,2.361277379543457,836866.0,0.05496054936798223,104.37,1.0
17830,2016-06-01,0.00303,0.001049,0.01958600059151649,0.005839,0.000906,898653.0,0.003123,0.01958600059151649,20160728.0,102.55,20160630.0,2.361277379543457,836866.0,0.05496054936798223,102.55,1.0
17830,2016-07-01,0.04874,0.037492,0.04973199963569641,0.049867,0.03561,727525.0,0.03874,0.04973199963569641,20160830.0,107.65,20160729.0,2.361277379543457,836927.0,0.05496054936798223,107.89,0.0
17830,2016-08-01,0.01129,0.000452,-0.011332999914884569,0.013067,-0.001219,544893.0,0.002787,-0.00520200002938509,20160929.0,106.43,20160831.0,2.361277379543457,836927.0,0.05496054936798223,109.69,0.0
17830,2016-09-01,0.013393,0.001239,-0.04538200050592423,0.015373,-0.001234,791627.0,0.003016,-0.04538200050592423,20161030.0,101.6,20160930.0,2.361277379543457,836927.0,0.05496054936798223,106.93,1.0
17830,2016-10-01,-0.041024,-0.022835,0.005905000027269125,-0.039941,-0.019426,813721.0,-0.02159,0.005905000027269125,20161129.0,102.2,20161031.0,2.361277379543457,823406.0,0.05496054936798223,102.43,1.0
17830,2016-11-01,0.048691000000000005,0.037971,0.0540120005607605,0.050505,0.034174,686789.0,0.040415,0.06046999990940094,20161207.0,107.72,20161130.0,2.361277379543457,823406.0,0.05496054936798223,108.86,1.0
17830,2016-12-01,0.01242,0.016633000000000002,0.017637999728322033,0.015889,0.018201,655725.0,0.018775,0.017637999728322033,20170124.0,109.62,20161230.0,2.361277379543457,823406.0,0.05496054936798223,110.98,1.0
17830,2017-01-01,0.025074000000000003,0.021153,0.00045600000885315234,0.025931,0.017884,593806.0,0.022177,0.00045600000885315234,20170227.0,109.67,20170131.0,2.361277379543457,823406.0,0.05496054936798223,112.55,1.0
17830,2017-02-01,0.015556,0.030536,0.02626099996268749,0.017130000000000003,0.037198,571744.0,0.032638,0.03227899968624115,20170330.0,112.55,20170228.0,2.361277379543457,805862.0,0.05496054936798223,112.81,0.0
17830,2017-03-01,0.004407,0.000216,-0.0030209999531507488,0.00639,-0.000389,697534.0,0.002089,-0.0030209999531507488,20170427.0,112.21,20170331.0,2.361277379543457,801687.0,0.05496054936798223,113.68,1.0
17830,2017-04-01,0.002687,0.008492,0.060421999543905265,0.003684,0.009091,580989.0,0.009612,0.060421999543905265,20170530.0,118.99,20170428.0,2.361277379543457,801228.0,0.05496054936798223,118.99,1.0
17830,2017-05-01,-0.013018,0.006993999999999999,0.01924500055611134,-0.011327,0.011576,598123.0,0.00934,0.024792000651359558,20170629.0,121.28,20170531.0,2.361277379543457,801228.0,0.05496054936798223,122.25,1.0
17830,2017-06-01,0.020448,0.007576,0.006843999959528446,0.022916,0.004814,585525.0,0.00946,0.006843999959528446,20170730.0,122.11,20170630.0,2.361277379543457,801228.0,0.05496054936798223,122.5,0.0
17830,2017-07-01,0.008052,0.018942,-0.0289900004863739,0.00911,0.019349,483608.0,0.020327,-0.0289900004863739,20170830.0,118.57,20170731.0,2.361277379543457,798773.0,0.05496054936798223,123.71,1.0
17830,2017-08-01,-0.010312,-0.0006450000000000001,0.009699000045657158,-0.008749,0.000546,723251.0,0.001591,0.015603000298142431,20170928.0,119.72,20170831.0,2.361277379543457,798773.0,0.05496054936798223,121.49,0.0
17830,2017-09-01,0.04473,0.022098,-0.030403999611735344,0.046757,0.019303,1013793.0,0.023704,-0.030403999611735344,20171030.0,116.08,20170929.0,2.361277379543457,798773.0,0.05496054936798223,117.92,1.0
17830,2017-10-01,0.001196,0.018161,0.03170200064778328,0.002211,0.022188,611537.0,0.019264,0.03170200064778328,20171129.0,119.76,20171031.0,2.361277379543457,798570.0,0.05496054936798223,120.93,1.0
17830,2017-11-01,0.018997,0.024945,0.014112000353634356,0.020836,0.028083,551131.0,0.027269,0.019957000389695168,20171228.0,121.45,20171130.0,2.361277379543457,798570.0,0.05496054936798223,121.46,1.0
18163,2006-02-01,0.003476,-0.003552000000000001,0.011818000115454195,0.004836,0.000453,1476836.0,-0.001637,0.011818000115454195,20060330.0,59.93,20060228.0,2.3554310160427807,3289110.0,0.0,61.94,0.0
18163,2006-03-01,0.035232,0.017585,-0.03837800025939941,0.036978,0.011065,2201980.0,0.019053,-0.03837800025939941,20060427.0,57.63,20060331.0,2.3554310160427807,3289110.0,0.0,62.25,1.0
18163,2006-04-01,0.008497,0.011494,0.010064000263810158,0.009791,0.012187,2064264.0,0.012965,0.015443000011146069,20060530.0,58.21,20060428.0,2.3554310160427807,3289110.0,0.0,58.38,0.0
18163,2006-05-01,-0.045982,-0.033025,-0.06802999973297119,-0.044331,-0.030917,2547605.0,-0.031045,-0.06802999973297119,20060629.0,54.25,20060531.0,2.3554310160427807,3281470.0,0.0,58.11,1.0
18163,2006-06-01,-0.010474,-0.001881,0.02488500066101551,-0.008479,8.7e-05,2037343.0,-0.000386,0.02488500066101551,20060730.0,55.6,20060630.0,2.3554310160427807,3281470.0,0.0,56.99,1.0
18163,2006-07-01,-0.023752,-0.002927,0.010790999978780745,-0.022698,0.005086,1383567.0,-0.001884,0.016366999596357346,20060830.0,56.2,20060731.0,2.3554310160427807,3281470.0,0.0,57.25,1.0
18163,2006-08-01,0.023562,0.022975,0.10142400115728377,0.025011,0.021274,1699572.0,0.025048,0.10142400115728377,20060928.0,61.9,20060831.0,1.774,3175132.0,0.0,61.9,1.0
18163,2006-09-01,0.007432999999999999,0.018105,0.0012919999426230786,0.009006,0.024566,1600185.0,0.019424,0.0012919999426230786,20061030.0,61.98,20060929.0,1.776,3175132.0,0.0,62.73,1.0
18163,2006-10-01,0.045186,0.036087,0.022748999297618862,0.046211,0.031508,1636586.0,0.037133,0.02775100059807301,20061129.0,63.39,20061031.0,1.817,3175132.0,0.0,63.81,0.0
18163,2006-11-01,0.029505,0.02134,-0.009464999660849571,0.031168,0.016467,1404137.0,0.023705,-0.009464999660849571,20061228.0,62.79,20061130.0,2.3554310160427807,3168754.0,0.0,64.11,1.0
18163,2006-12-01,0.012585,0.009151,0.02357099950313568,0.0148,0.012616,1158550.0,0.010854,0.02357099950313568,20070130.0,64.27,20061229.0,2.3554310160427807,3168754.0,0.0,64.48,1.0
18163,2007-01-01,0.021357,0.018466,0.009336000308394432,0.022283,0.014059,1781311.0,0.019401,0.014158999547362328,20070227.0,64.87,20070131.0,2.3554310160427807,3155384.0,0.0,66.09,0.0
18163,2007-02-01,0.000857,-0.015985,-0.02127300016582012,0.002111,-0.021846,1504619.0,-0.013994,-0.02127300016582012,20070329.0,63.49,20070228.0,2.3554310160427807,3155384.0,0.0,65.34,0.0
18163,2007-03-01,0.004804999999999999,0.011471,-0.0051979999989271155,0.0065450000000000005,0.00998,2039673.0,0.012946,-0.0051979999989271155,20070429.0,63.16,20070330.0,2.3554310160427807,3155384.0,0.0,63.9,1.0
18163,2007-04-01,0.025768,0.038455,0.01963300071656704,0.027044,0.043291,1908570.0,0.039821,0.02517399936914444,20070530.0,64.4,20070430.0,2.3554310160427807,3155384.0,0.0,64.4,0.0
18163,2007-05-01,0.021362,0.036643,-0.013198999688029291,0.023123,0.032549,2716011.0,0.038932,-0.013198999688029291,20070628.0,63.55,20070531.0,2.3554310160427807,3148924.0,0.0,63.85,0.0
18163,2007-06-01,-0.009856,-0.016117,-0.037135999649763114,-0.007906,-0.017816,2874733.0,-0.014754,-0.037135999649763114,20070730.0,61.19,20070629.0,2.3554310160427807,3148924.0,0.0,63.48,1.0
18163,2007-07-01,-0.044642,-0.032762,0.010950000025331974,-0.043537,-0.031982,2672380.0,-0.031758,0.01666899956762791,20070830.0,61.86,20070731.0,2.3554310160427807,3148924.0,0.0,63.34,1.0
18163,2007-08-01,-0.013287,0.009678,0.05577100068330765,-0.011712,0.012864,3087260.0,0.011631,0.05577100068330765,20070927.0,65.31,20070831.0,2.218,3116068.0,0.0,65.93,1.0
18163,2007-09-01,0.023661,0.039332,0.07701700180768968,0.025364,0.035794,2043651.0,0.040849,0.07701700180768968,20071030.0,70.34,20070928.0,2.389,3116068.0,0.0,70.51,0.0
18163,2007-10-01,0.016144,0.024693,-0.01165799982845783,0.017406,0.014822,2427727.0,0.025834,-0.006682000122964382,20071129.0,69.52,20071031.0,2.361,3105639.0,0.0,71.83,1.0
18163,2007-11-01,-0.07811799999999999,-0.051275,0.06444200128316879,-0.07661699999999999,-0.044043,2489357.0,-0.049327,0.06444200128316879,20071230.0,74.0,20071130.0,2.459,3105639.0,0.0,74.15,0.0
18163,2007-12-01,-0.014282,-0.006515000000000001,-0.007837999612092972,-0.010989,-0.008628,1882942.0,-0.0044280000000000005,-0.007837999612092972,20080130.0,73.42,20071231.0,2.44,3105639.0,0.0,74.67,0.0
18163,2008-01-01,-0.04616,-0.063252,-0.10896199941635132,-0.045066,-0.061163,3092173.0,-0.062147,-0.1041949987411499,20080228.0,65.42,20080131.0,2.174,3105639.0,0.0,72.68,1.0
18163,2008-02-01,-0.022916,-0.023605,0.011617000214755535,-0.021401,-0.034761,2363086.0,-0.021664,0.011617000214755535,20080330.0,66.18,20080229.0,2.059,3077498.0,0.0,67.68,1.0
18163,2008-03-01,-0.027567,-0.012158,0.05877900123596193,-0.025309,-0.00596,2624103.0,-0.010419,0.05877900123596193,20080429.0,70.07,20080331.0,2.18,3077498.0,0.0,70.07,0.0
18163,2008-04-01,0.03049,0.049781,-0.04309999942779541,0.031907,0.047547000000000006,2899850.0,0.051106,-0.03739099949598312,20080529.0,67.05,20080430.0,2.086,3077498.0,0.0,71.14,0.0
18163,2008-05-01,0.029774,0.021528,-0.014914000406861304,0.031787,0.010674,2303833.0,0.023841,-0.014914000406861304,20080629.0,66.05,20080530.0,1.992,3052985.0,0.0,67.03,0.0
18163,2008-06-01,-0.088745,-0.080247,-0.07933399826288222,-0.086625,-0.085962,2749383.0,-0.078433,-0.07933399826288222,20080730.0,60.81,20080630.0,1.834,3052985.0,0.0,66.67,1.0
18163,2008-07-01,-0.002657,-0.014677,0.0767970010638237,-0.001295,-0.009859,3458217.0,-0.013328,0.08337400108575821,20080828.0,65.48,20080731.0,1.975,3052985.0,0.0,66.57,1.0
18163,2008-08-01,0.011122,0.008574,0.06551600247621536,0.013022999999999998,0.012191,2475794.0,0.010563,0.06551600247621536,20080929.0,69.77,20080829.0,1.6840000000000002,3034311.0,0.0,71.61,0.0
18163,2008-09-01,-0.122188,-0.099796,-0.0011470000026747587,-0.120091,-0.090791,3712022.0,-0.098007,-0.0011470000026747587,20081030.0,69.69,20080930.0,1.683,2999885.0,0.0,73.15,0.0
18163,2008-10-01,-0.206835,-0.186108,-0.07389900088310243,-0.205222,-0.169425,6380966.0,-0.184621,-0.06815899908542633,20081127.0,64.54,20081031.0,1.558,2985705.0,0.0,71.44,0.0
18163,2008-11-01,-0.132591,-0.087354,-0.002944000065326691,-0.13032,-0.074849,6027340.0,-0.084615,-0.002944000065326691,20081230.0,64.35,20081128.0,1.503,2985705.0,0.0,66.07,0.0
18163,2008-12-01,0.037024,0.019081,-0.039315998554229736,0.042176,0.007821999999999999,3402976.0,0.022148,-0.039315998554229736,20090129.0,61.82,20081231.0,1.444,2985705.0,0.0,62.88,0.0
18163,2009-01-01,-0.025384,-0.078717,-0.11840800195932387,-0.024042,-0.08565700000000001,3277395.0,-0.077323,-0.1119379997253418,20090226.0,54.5,20090130.0,1.273,2985705.0,0.0,62.8,0.0
18163,2009-02-01,-0.109769,-0.103401,-0.1161469966173172,-0.107667,-0.109931,3167093.0,-0.100214,-0.1161469966173172,20090330.0,48.17,20090227.0,1.219,2930827.0,0.0,54.0,0.0
18163,2009-03-01,0.104391,0.083432,-0.02242100052535534,0.107474,0.085405,3539664.0,0.08669,-0.02242100052535534,20090429.0,47.09,20090331.0,1.1909999999999998,2930827.0,0.0,48.76,1.0
18163,2009-04-01,0.190929,0.107522,0.049904000014066696,0.192762,0.093925,2939730.0,0.109359,0.059248000383377075,20090528.0,49.44,20090430.0,1.251,2930827.0,0.0,51.66,1.0
18163,2009-05-01,0.10021,0.065138,0.05056599900126457,0.10233,0.053081,2634324.0,0.067788,0.05056599900126457,20090629.0,51.94,20090529.0,1.384,2914702.0,0.0,54.02,0.0
18163,2009-06-01,0.021352,-0.00504,-0.016172999516129494,0.023921,0.000196,2854380.0,-0.003098,-0.016172999516129494,20090730.0,51.1,20090630.0,1.362,2914702.0,0.0,53.81,1.0
18163,2009-07-01,0.083763,0.08029800000000001,0.08630099892616272,0.085217,0.074142,2681428.0,0.081719,0.09491200000047684,20090830.0,55.51,20090731.0,1.479,2914702.0,0.0,56.23,0.0
18163,2009-08-01,0.055310000000000005,0.0293,-0.025220999494194984,0.056864,0.03356,2656391.0,0.031459,-0.025220999494194984,20090929.0,54.11,20090831.0,1.364,2919005.0,0.0,55.61,1.0
18163,2009-09-01,0.069383,0.043582,0.07041200250387193,0.071255,0.035723000000000005,2740788.0,0.045222000000000005,0.07041200250387193,20091029.0,57.92,20090930.0,1.46,2919005.0,0.0,58.16,1.0
18163,2009-10-01,-0.051739,-0.02925,0.0013810000382363794,-0.050612,-0.019762,2666162.0,-0.027993,0.008977999910712242,20091129.0,58.0,20091030.0,1.462,2921734.0,0.0,59.54,1.0
18163,2009-11-01,0.026485,0.054642,0.07500000298023224,0.028476,0.057364,2424774.0,0.057098,0.07500000298023224,20091230.0,62.35,20091130.0,2.15,2921734.0,0.0,62.87,0.0
18163,2009-12-01,0.051972,0.026392,-0.02758600004017353,0.055001,0.017771000000000002,2042108.0,0.028419,-0.02758600004017353,20100128.0,60.63,20091231.0,2.091,2921734.0,0.0,63.19,1.0
18163,2010-01-01,-0.012292,-0.038109,0.01517399959266186,-0.011388,-0.036974,2543824.0,-0.037096,0.02243099920451641,20100225.0,61.55,20100129.0,2.123,2904593.0,0.0,61.72,1.0
18163,2010-02-01,0.032232,0.032688,0.028107000514864918,0.033602999999999994,0.028514,2415322.0,0.034774,0.028107000514864918,20100330.0,63.28,20100226.0,2.274,2904593.0,0.0,63.89,0.0
18163,2010-03-01,0.06725199999999999,0.06192,-0.00015799999528098851,0.069289,0.058796,2170042.0,0.063606,-0.00015799999528098851,20100429.0,63.27,20100331.0,2.274,2904593.0,0.0,64.53,0.0
18163,2010-04-01,0.056698,0.01893,-0.01754399947822094,0.057842999999999985,0.014759,2395403.0,0.020043,-0.009929000400006771,20100527.0,62.16,20100430.0,2.234,2904593.0,0.0,63.94,0.0
18163,2010-05-01,-0.078435,-0.081224,-0.017214000225067142,-0.076929,-0.081976,3208590.0,-0.079136,-0.017214000225067142,20100629.0,61.09,20100528.0,2.422,2879904.0,0.0,63.38,0.0
18163,2010-06-01,-0.058868,-0.052465,-0.018169999122619632,-0.056799,-0.053882000000000006,3440438.0,-0.050725,-0.018169999122619632,20100729.0,59.98,20100630.0,2.378,2879904.0,0.0,62.14,1.0
18163,2010-07-01,0.05868200000000001,0.068594,0.019672999158501625,0.05994,0.06877799999999999,2551508.0,0.070292,0.027705999091267586,20100830.0,61.16,20100730.0,2.425,2879904.0,0.0,63.08,0.0
18163,2010-08-01,-0.049083,-0.044938,-0.024361999705433846,-0.047566,-0.047449,2683736.0,-0.042813,-0.024361999705433846,20100929.0,59.67,20100831.0,3.0380000000000003,2837459.0,0.0,62.06,1.0
18163,2010-09-01,0.094485,0.089635,0.0050280001014471045,0.096418,0.087551,2150867.0,0.091518,0.0050280001014471045,20101028.0,59.97,20100930.0,3.053,2837459.0,0.0,61.79,1.0
18163,2010-10-01,0.039488,0.037009,0.06002999842166901,0.040681,0.036856,2608235.0,0.038531,0.06806399673223495,20101129.0,63.57,20101029.0,3.237,2799193.0,0.0,63.57,0.0
18163,2010-11-01,0.008971999999999999,0.002908,-0.03932699933648109,0.010736,-0.00229,2027718.0,0.005108,-0.03932699933648109,20101230.0,61.07,20101130.0,3.603,2799193.0,0.0,65.0,1.0
18163,2010-12-01,0.065469,0.064817,0.053380999714136124,0.068851,0.0653,1966120.0,0.06715,0.053380999714136124,20110130.0,64.33,20101231.0,3.796,2799193.0,0.0,65.24,0.0
18163,2011-01-01,0.013611000000000002,0.018203,-0.018654000014066696,0.014412,0.022646,2340290.0,0.019157,-0.011164000257849692,20110227.0,63.13,20110131.0,3.725,2800784.0,0.0,66.7,0.0
18163,2011-02-01,0.035725,0.036232,-0.0012669999850913882,0.037036,0.031957,2011403.0,0.038165,-0.0012669999850913882,20110330.0,63.05,20110228.0,4.529,2800784.0,0.0,64.73,0.0
18163,2011-03-01,0.006786,0.0017809999999999996,-0.02299799956381321,0.008605,-0.001047,2438228.0,0.003366,-0.02299799956381321,20110428.0,61.6,20110331.0,4.425,2800784.0,0.0,62.74,1.0
18163,2011-04-01,0.018109,0.027573,0.053571000695228584,0.019203,0.028495,1926074.0,0.028688,0.06209399923682213,20110530.0,64.9,20110429.0,4.662,2791294.0,0.0,64.9,1.0
18163,2011-05-01,-0.020191,-0.016942,0.032356999814510345,-0.018549,-0.013501,2081635.0,-0.014935,0.032356999814510345,20110629.0,67.0,20110531.0,4.395,2791294.0,0.0,67.46,0.0
18163,2011-06-01,-0.026251,-0.020161,-0.051194000989198685,-0.024106,-0.018258,2136362.0,-0.018395,-0.051194000989198685,20110728.0,63.57,20110630.0,4.17,2791294.0,0.0,66.4,0.0
18163,2011-07-01,-0.022838,-0.023611,-0.03271999955177307,-0.021813,-0.021474,2063093.0,-0.02247,-0.024460999295115467,20110807.0,61.49,20110729.0,4.034,2791294.0,0.0,64.95,1.0
