ewretx,sprtrn,ewretd,vwretx,vwretd,SHRENDDT,ALTPRCDT,pe_op_basic,pe_op_dil,CAPEI,RETX,RET,divyield,VOL,pe_exi,pcf,pe_inc,PEG_ltgforward,ps,ptb
-0.022916,-0.034761,-0.021401,-0.023605,-0.021664,20080330.0,20080229.0,4.6960000000000015,4.763,19.838,-0.018425,-0.018425,0.0153,600943.0,4.466,10.325,4.466,0.332,1.365,3.152
-0.023752,0.005086,-0.022698,-0.002927,-0.001884,20060830.0,20060731.0,12.075,12.162,19.172,0.104156,0.104156,0.0189,4200493.0,11.56,8.086,11.56,1.398,1.203,2.997
0.190929,0.093925,0.192762,0.107522,0.109359,20090528.0,20090430.0,11.013,11.140999999999998,11.343,0.158487,0.158487,0.0354,1169583.0,11.779000000000002,8.823,11.779000000000002,1.144,1.5830000000000002,4.04
-0.051739,-0.019762,-0.050612,-0.02925,-0.027993,20091129.0,20091030.0,9.444,9.444,7.9860000000000015,-0.131547,-0.131547,0.0281,21363083.0,10.722,4.202,11.140999999999998,1.214,0.8909999999999999,1.318
0.029505,0.016467,0.031168,0.02134,0.023705,20061228.0,20061130.0,19.077,19.341,27.289,0.001193,0.025047999999999997,0.0238,1636459.0,19.431,12.37,18.169,2.239,2.472,3.093
-0.014781,-0.019789,-0.013477,-0.01555,-0.014101,20121129.0,20121031.0,16.211,16.539,20.699,-0.060444000000000005,-0.060444000000000005,0.0122,1597219.0,16.265,10.326,16.265,1.31,2.102,2.042
-0.077329,-0.056791,-0.075715,-0.059612,-0.057472,20110929.0,20110831.0,10.241,10.376,12.486,-0.042515,-0.042515,0.0137,2319297.0,10.655,7.56,10.655,0.93,0.52,1.869
0.02166,0.028049,0.023398,0.022824,0.024947,20131204.0,20131129.0,19.896,20.045,19.608,0.019893,0.019893,0.0285,7151541.0,19.18,9.492,20.045,1.937,1.916,2.198
0.104391,0.085405,0.107474,0.083432,0.08669,20090429.0,20090331.0,7.735,7.786,9.36,0.131679,0.131679,0.0472,2275947.0,9.748,-62.091,9.695,1.218,0.409,2.934
0.00206,0.011061,0.0035,0.006128,0.008331999999999999,20130314.0,20130228.0,66.471,66.471,41.804,0.066957,0.066957,0.0443,2571946.0,150.097,4.224,150.097,22.27,1.148,2.3
0.005435,0.000505,0.007333,0.000176,0.002442,20110227.0,20151130.0,14.077,14.548,14.56,0.026875,0.033963,0.0276,4603462.0,14.923,8.475,14.923,1.809,2.975,2.753
0.035003,0.040589,0.036494,0.038914,0.041186,20120229.0,20120229.0,13.397,13.489,14.605,-0.037158,-0.037158,0.024700000000000003,1993459.0,13.306,8.329,12.517,1.4369999999999998,0.46,3.013
-0.049309,-0.062581,-0.047295,-0.062061,-0.059996,20150929.0,20150831.0,29.548,29.904,20.165,-0.049042,-0.049042,0.0371,7791212.0,190.923,8.384,-40.032,25.221,2.309,2.287
-0.020191,-0.013501,-0.018549,-0.016942,-0.014935,20110609.0,20110531.0,15.877,15.925999999999998,18.611,0.051345,0.051345,0.014,1505014.0,14.373,6.921,14.373,1.278,2.036,3.548
0.005435,0.000505,0.007333,0.000176,0.002442,20160121.0,20151130.0,14.890999999999998,14.973,16.727,-0.055459,-0.055459,0.0308,6306888.0,15.571,11.02,15.571,1.6569999999999998,2.814,2.3080000000000003
-0.070404,-0.062651,-0.06843400000000001,-0.067942,-0.06553099999999999,20120628.0,20120531.0,19.815,19.976,23.077,-0.047306,-0.041707,0.0235,2862640.0,19.976,11.355,19.976,1.359,1.073,4.141
0.045186,0.031508,0.046211,0.036087,0.037133,20061129.0,20061031.0,17.837,18.166,23.713,0.059392999999999994,0.059392999999999994,0.0233,615683.0,17.918,16.564,18.083,1.62,2.64,5.039
0.007432999999999999,0.024566,0.009006,0.018105,0.019424,20061030.0,20060929.0,14.607,15.029000000000002,25.414,0.068109,0.074032,0.0222,440476.0,14.981,22.847,14.428,1.509,1.321,1.414
0.065469,0.0653,0.068851,0.064817,0.06715,20110130.0,20101231.0,7.824,7.9129999999999985,7.395,0.031858,0.038526,0.0258,695815.0,7.9129999999999985,7.502999999999999,7.9129999999999985,0.95,1.017,0.94
0.008497,0.012187,0.009791,0.011494,0.012965,20060530.0,20060428.0,12.843,12.989,11.962,-0.022992,-0.022992,0.0442,1683680.0,16.39,9.894,16.39,3.866,3.42,3.924
0.032232,0.028514,0.033602999999999994,0.032688,0.034774,20100330.0,20100226.0,9.68,9.705,17.042,-0.034049,-0.034049,0.0412,3049534.0,6.527,33.21,6.527,1.435,4.107,1.66
-0.009856,-0.017816,-0.007906,-0.016117,-0.014754,20070730.0,20070629.0,9.887,9.934,18.143,0.033746,0.033746,0.0275,1953318.0,10.298,7.468,10.298,2.15,0.964,2.1790000000000003
-0.023436,0.006201,-0.022319,0.000496,0.001661,20140529.0,20140430.0,20.202,20.285,25.989,0.02696,0.02696,0.0297,1706565.0,13.56,7.68,13.56,1.194,1.053,2.544
0.029505,0.016467,0.031168,0.02134,0.023705,20061228.0,20061130.0,17.343,18.111,30.414,0.00615,0.00615,0.0006,1717894.0,18.111,11.895,18.111,1.075,1.006,3.39
0.004858,0.02103,0.006647,0.018012,0.020219,20110227.0,20140530.0,13.939,14.379,14.08,0.023604,0.032034,0.0329,4920385.0,14.688,6.803,14.688,1.958,2.571,2.182
-0.009856,-0.017816,-0.007906,-0.016117,-0.014754,20070730.0,20070629.0,8.629,8.932,20.862,-0.012368,-0.007015,0.0217,531587.0,8.814,6.994,8.814,0.86,1.3969999999999998,1.408
0.004858,0.02103,0.006647,0.018012,0.020219,20140629.0,20140530.0,18.276,18.408,19.415,0.000493,0.008483,0.0319,865380.0,18.408,13.657,18.408,2.575,3.555,5.653
-0.012292,-0.036974,-0.011388,-0.038109,-0.037096,20110227.0,20100129.0,23.659,23.659,16.965999999999998,-0.04902,-0.04902,0.0289,15134718.0,47.317,10.341,47.317,1.518,3.268,2.745
0.055310000000000005,0.03356,0.056864,0.0293,0.031459,20090929.0,20090831.0,12.732,12.797,9.615,0.170652,0.170652,0.0238,1043911.0,12.328,8.682,12.328,1.639,1.2,1.0659999999999998
0.02166,0.028049,0.023398,0.022824,0.024947,20110227.0,20131129.0,12.417,12.749,12.893,-0.025745999999999998,-0.016551,0.0378,5861548.0,12.886,5.707000000000002,12.886,2.577,2.264,1.981
0.03269,0.024236,0.034925,0.024597,0.026539,20121030.0,20120928.0,19.489,19.897,17.930999999999994,-0.025164,-0.025164,0.0152,631256.0,20.066,18.191,20.066,2.508,1.432,3.3280000000000003
0.035725,0.031957,0.037036,0.036232,0.038165,20110330.0,20110228.0,13.126,13.193,14.162,-0.07294500000000001,-0.07294500000000001,0.0233,2769129.0,12.835,7.101,12.866,1.229,0.442,2.826
-0.088745,-0.085962,-0.086625,-0.080247,-0.078433,20080730.0,20080630.0,11.234000000000002,11.449000000000002,21.753,-0.205992,-0.205992,0.0243,1729553.0,11.449000000000002,4.577,11.39,0.855,0.737,4.687
0.013988999999999998,0.008520999999999999,0.015127000000000003,0.007573999999999998,0.008723,20150528.0,20150430.0,20.497,20.88,22.117,-0.051895000000000004,-0.051895000000000004,0.0262,532424.0,20.88,14.972,20.88,2.196,3.1180000000000003,7.487
-0.00702,0.008533,-0.003561,0.001454,0.003702,20120130.0,20111230.0,13.358,15.912,19.555,0.078226,0.078226,0.037000000000000005,9099998.0,17.452,7.832999999999998,15.028,5.3210000000000015,2.502,1.507
0.032156,0.037655,0.033697000000000005,0.038183,0.040186,20140929.0,20140829.0,23.974,24.098000000000006,32.567,0.15646300000000002,0.15646300000000002,0.0201,1482226.0,23.852,16.781,23.852,1.466,1.585,9.953
0.000857,-0.021846,0.002111,-0.015985,-0.013994,20070426.0,20070228.0,27.021,27.596,38.332,-0.025544999999999998,-0.025544999999999998,0.0254,10745715.0,27.305,17.869,27.305,1.874,5.202000000000001,6.1370000000000005
-0.010235,-0.007497,-0.009106,-0.008019,-0.006801000000000001,20120507.0,20120430.0,18.283,18.491,22.871,-0.006626000000000001,-0.006626000000000001,0.0287,1323813.0,18.491,13.849,18.491,1.87,3.667,6.292999999999998
-0.020191,-0.013501,-0.018549,-0.016942,-0.014935,20110629.0,20110531.0,15.889,16.160999999999998,18.037,-0.029112,-0.023454,0.0233,661500.0,16.160999999999998,13.899,16.160999999999998,1.479,2.428,4.066
-0.026251,-0.018258,-0.024106,-0.020161,-0.018395,20110728.0,20110630.0,14.154000000000002,14.356,17.555999999999994,0.015509,0.015509,0.0175,1054599.0,14.392,10.991,14.392,1.286,2.045,9.165
0.013988999999999998,0.008520999999999999,0.015127000000000003,0.007573999999999998,0.008723,20150629.0,20150430.0,17.948,18.149,19.154,0.196409,0.196409,0.0255,8745897.0,19.613,12.179,19.613,2.47,4.228,4.155
0.00206,0.011061,0.0035,0.006128,0.008331999999999999,20130327.0,20130228.0,14.608,14.924,18.007,0.029626999999999997,0.037879,0.0321,1779932.0,19.718,13.819,19.718,3.095,3.165,3.13
0.037024,0.007821999999999999,0.042176,0.019081,0.022148,20090129.0,20081231.0,9.741,9.925,12.728,0.031373000000000005,0.031373000000000005,0.0238,1890815.0,9.925,6.518,9.925,0.902,1.072,4.109
-0.077329,-0.056791,-0.075715,-0.059612,-0.057472,20110929.0,20110831.0,13.32,13.456,14.954,0.015588999999999999,0.024387,0.0347,4915039.0,15.742,11.955,15.742,2.821,2.844,2.817
0.049754,0.029749,0.051828,0.035682,0.037477,20131030.0,20130930.0,19.425,19.602,25.471,0.06016799999999999,0.06016799999999999,0.0116,2073392.0,19.602,13.961,19.602,1.571,2.603,2.45
0.069383,0.035723000000000005,0.071255,0.043582,0.045222000000000005,20091029.0,20090930.0,39.475,41.242,13.375,0.114167,0.114167,0.0076,1995047.0,41.242,49.761,41.242,3.326,1.759,1.6869999999999998
-0.014282,-0.008628,-0.010989,-0.006515000000000001,-0.0044280000000000005,20080130.0,20071231.0,20.743,21.115,34.546,0.007525,0.007525,0.0255,1458065.0,39.804,14.138,30.682,4.336,3.1,4.376
-0.02248,-0.005059,-0.020645,-0.008893,-0.006226,20111229.0,20111130.0,18.548,18.766,24.422,0.028756,0.036295,0.029300000000000007,1098771.0,18.729,13.783,18.729,1.869,3.703,6.653
-0.004155,0.024534,-0.002457,0.018986000000000003,0.02115,20110227.0,20141128.0,16.932000000000002,17.407,17.206,0.095266,0.101882,0.0242,5628547.0,17.823,8.707,17.823,1.987,3.276,3.0210000000000004
0.05868200000000001,0.06877799999999999,0.05994,0.068594,0.070292,20100830.0,20100730.0,16.049,16.230999999999998,17.298,0.08292200000000001,0.08292200000000001,0.0245,895699.0,16.905,11.449000000000002,16.905,1.423,2.502,4.497
0.035725,0.031957,0.037036,0.036232,0.038165,20110330.0,20110228.0,12.72,12.908,13.963,0.027939999999999996,0.036975,0.0352,1999696.0,12.854,10.255999999999998,12.854,2.613,2.729,2.8960000000000004
0.037024,0.007821999999999999,0.042176,0.019081,0.022148,20090129.0,20081231.0,8.726,8.845,9.369,0.03551,0.042383,0.0265,1028947.0,8.845,6.74,8.845,0.915,1.05,1.073
0.022964,0.019763,0.02482,0.023665,0.026265,20110227.0,20120831.0,11.167,11.289,14.175,0.045808999999999996,0.052596000000000004,0.026,6689457.0,15.41,8.17,15.41,1.767,3.505,3.785
-0.077329,-0.056791,-0.075715,-0.059612,-0.057472,20110227.0,20110831.0,11.962,12.147,11.981,-0.018785,-0.018785,0.0153,20087844.0,12.339,8.121,12.339,1.264,1.987,1.806
0.039488,0.036856,0.040681,0.037009,0.038531,20101129.0,20101029.0,13.961,14.034,15.314,0.012145,0.012145,0.0223,2084727.0,13.819,7.4689999999999985,13.89,1.371,0.473,3.047
0.024591,0.044596,0.025762,0.038565,0.039852,20131128.0,20131031.0,20.66,20.848000000000006,27.09,0.063576,0.063576,0.0109,1499356.0,20.848000000000006,14.849,20.848000000000006,1.629,2.769,2.6060000000000003
-0.02248,-0.005059,-0.020645,-0.008893,-0.006226,20111229.0,20111130.0,5.062,5.171,20.44,-0.0017640000000000002,-0.0017640000000000002,0.0129,490054.0,5.171,21.305,5.205,0.447,1.666,3.631
-0.070404,-0.062651,-0.06843400000000001,-0.067942,-0.06553099999999999,20120628.0,20120531.0,9.485,9.496,10.379,-0.089298,-0.082696,0.029,3537221.0,9.496,6.364,9.496,1.172,0.83,1.902
-0.002254,-0.035583,-0.001282,-0.031063,-0.029957,20140227.0,20140131.0,17.749000000000006,17.937,23.654,-0.062934,-0.060399,0.0108,1049933.0,20.099,19.367,20.099,1.518,2.614,4.708
0.005435,0.000505,0.007333,0.000176,0.002442,20151230.0,20151130.0,18.091,18.319000000000006,21.902,-0.017694,-0.011549,0.025,528946.0,18.319000000000006,8.668,18.319000000000006,1.706,1.005,14.458
0.022964,0.019763,0.02482,0.023665,0.026265,20120927.0,20120831.0,14.009,14.183,16.474,0.072676,0.079863,0.0268,839162.0,13.791,10.401,16.74,1.342,1.328,3.221
0.032156,0.037655,0.033697000000000005,0.038183,0.040186,20140929.0,20140829.0,12.259,12.352,11.561,0.001625,0.009904000000000001,0.0331,913894.0,12.352,6.6320000000000014,12.352,2.398,1.178,1.4
0.023562,0.021274,0.025011,0.022975,0.025048,20060928.0,20060831.0,14.71,14.983,15.597,0.022279,0.022279,0.0154,526382.0,15.295,9.272,15.295,1.119,1.034,2.461
-0.007204,-0.017396000000000002,-0.005111999999999999,-0.012255,-0.010439,20150429.0,20150331.0,15.41,15.505999999999998,17.37,-0.045402,-0.045402,0.0371,7469135.0,16.43,9.014,16.54,2.217,1.709,1.949
-0.102888,-0.071762,-0.10092,-0.086564,-0.084873,20111030.0,20110930.0,15.335,16.076,15.378,-0.007852,-0.007852,0.0332,2347246.0,16.076,13.122,16.076,1.71,2.103,2.241
0.023562,0.021274,0.025011,0.022975,0.025048,20060928.0,20060831.0,18.612,18.612,21.912,0.041908999999999995,0.041908999999999995,0.0294,4070032.0,18.612,10.246,20.518,1.709,2.344,2.83
0.008971999999999999,-0.00229,0.010736,0.002908,0.005108,20101230.0,20101130.0,13.258,13.309,16.597,-0.050675,-0.050675,0.0441,3447081.0,12.355,11.149,12.355,2.149,2.414,1.91
0.05372,0.049462,0.054898,0.051244000000000005,0.052680999999999985,20130829.0,20130731.0,11.305,11.809,10.257,0.084496,0.084496,0.0122,653283.0,11.297,20.645,11.297,2.039,1.828,1.0590000000000002
-0.025384,-0.08565700000000001,-0.024042,-0.078717,-0.077323,20090226.0,20090130.0,3.5660000000000003,3.599,3.24,-0.231942,-0.231942,0.145,4455974.0,4.245,2.9,4.215,1.518,0.17600000000000002,0.534
-0.078435,-0.081976,-0.076929,-0.081224,-0.079136,20100629.0,20100528.0,29.25,29.9,12.515999999999998,-0.127149,-0.127149,0.0223,3571645.0,48.054,14.557,41.4,6.865,0.631,1.75
-0.07811799999999999,-0.044043,-0.07661699999999999,-0.051275,-0.049327,20071230.0,20071130.0,12.258,12.31,9.97,-0.09362100000000001,-0.08648099999999999,0.0315,4061911.0,12.31,6.971,11.289,1.005,0.62,1.725
0.051972,0.017771000000000002,0.055001,0.026392,0.028419,20100128.0,20091231.0,16.176,16.346,22.286,-0.012806,-0.012806,0.0352,1532529.0,16.134,11.532,16.134,1.731,3.017,4.704
0.05868200000000001,0.06877799999999999,0.05994,0.068594,0.070292,20100830.0,20100730.0,12.526,12.526,14.401,0.105366,0.12343399999999999,0.0654,4955485.0,33.791,2.546,33.791,4.61,0.76,1.3219999999999998
0.06725199999999999,0.058796,0.069289,0.06192,0.063606,20100429.0,20100331.0,9.84,9.93,9.998,-0.035144999999999996,-0.035144999999999996,0.0009,2622016.0,10.083,6.723,10.083,1.183,0.434,1.602
0.042687,0.043117,0.044257,0.043937,0.046173,20140330.0,20140228.0,18.669,18.888,22.06,0.05625,0.064803,0.032400000000000005,5333467.0,19.461,11.537,10.066,9.267,3.973,2.012
0.016406,0.007068000000000001,0.021872,0.00898,0.012531,20130130.0,20121231.0,16.762999999999998,17.497,17.127,-0.027781999999999998,-0.027781999999999998,0.0331,1815972.0,22.114,13.367,18.911,2.929,2.239,2.487
0.06268,0.050428,0.06350900000000001,0.052887,0.054094,20130327.0,20130131.0,10.517,10.64,12.375,0.027717000000000002,0.027717000000000002,0.0335,11363418.0,14.838,7.272,14.838,1.788,3.178,3.236
0.03269,0.024236,0.034925,0.024597,0.026539,20121014.0,20120928.0,10.783,10.901,13.751,-0.034393,-0.034393,0.0269,8907887.0,14.88,7.925,14.88,1.786,3.4,3.672
-0.102888,-0.071762,-0.10092,-0.086564,-0.084873,20111030.0,20110930.0,8.03,8.086,10.198,-0.063234,-0.063234,0.0337,2331163.0,8.086,5.047,8.086,1.797,0.856,1.416
0.021357,0.014059,0.022283,0.018466,0.019401,20070227.0,20070131.0,14.909,14.909,23.989,0.013127000000000002,0.013127000000000002,0.0366,7206872.0,15.903,10.597,15.255999999999998,3.162,3.93,2.4130000000000003
0.029774,0.010674,0.031787,0.021528,0.023841,20080629.0,20080530.0,9.347,9.664,13.298,0.048422,0.048422,0.0009,2572995.0,9.664,11.778,9.664,0.6759999999999999,0.5479999999999999,2.127
0.001376,0.018086,0.002477,0.013768,0.014944999999999996,20130530.0,20130430.0,16.968,17.128,18.477,-0.022905000000000002,-0.022905000000000002,0.0234,769969.0,17.064,12.628,16.129,1.25,1.454,3.239
0.000857,-0.021846,0.002111,-0.015985,-0.013994,20070329.0,20070228.0,14.769,14.857,21.804,-0.048781,-0.037729,0.046500000000000014,6018172.0,16.421,10.229,9.383,3.4210000000000003,3.734,2.271
0.005435,0.000505,0.007333,0.000176,0.002442,20151230.0,20151130.0,10.157,10.275,11.878,0.014882,0.014882,0.0213,318801.0,10.275,10.895,10.275,2.244,1.295,1.45
-0.004484,0.012598,-0.003281,0.009012,0.010266,20120830.0,20120731.0,18.003,18.212,7.46,-0.01864,-0.01864,0.0294,522661.0,18.212,10.273,18.212,1.605,0.945,0.966
-0.028387,0.019742,-0.027144,0.010881,0.012095,20150830.0,20150731.0,30.321,31.141,30.545,0.06665399999999999,0.06665399999999999,0.0097,634707.0,31.141,16.69,31.141,2.519,2.553,6.147
0.002313,0.010491,0.003961999999999999,0.008167,0.010326,20150629.0,20150529.0,10.475,10.559,12.635,0.039836,0.039836,0.0243,2677943.0,12.07,6.632999999999999,12.07,1.578,2.356,1.139
-0.052219000000000015,-0.026443,-0.049922,-0.035673,-0.033738,20151029.0,20150930.0,13.287,13.342,12.97,0.0016989999999999998,0.0016989999999999998,0.0302,1908141.0,13.537,7.766,13.537,3.035,0.428,2.636
0.02201,0.023563,0.025242,0.024071,0.026126,20140109.0,20131231.0,14.015,14.114,19.721,0.008902,0.008902,0.0217,2547642.0,14.114,9.33,14.114,0.989,2.929,3.575
0.016406,0.007068000000000001,0.021872,0.00898,0.012531,20130130.0,20121231.0,14.666,14.84,22.298,0.00237,0.00237,0.0351,5972538.0,21.254,10.824000000000002,19.593,9.978,3.245,1.832
0.006786,-0.001047,0.008605,0.0017809999999999996,0.003366,20110428.0,20110331.0,11.185,11.232,12.087,0.036048000000000004,0.036048000000000004,0.0268,2067770.0,11.339,6.881,11.339,4.724,1.138,1.832
-0.044642,-0.031982,-0.043537,-0.032762,-0.031758,20070830.0,20070731.0,15.207,15.714,28.691,-0.033392000000000005,-0.033392000000000005,0.0094,2060838.0,15.789,9.853,15.493,1.231,1.887,1.902
0.025768,0.043291,0.027044,0.038455,0.039821,20070530.0,20070430.0,15.657,15.75,22.686,0.047506,0.047506,0.0438,7448717.0,17.408,10.643,9.947,3.503,3.885,2.363
0.021352,0.000196,0.023921,-0.00504,-0.003098,20090730.0,20090630.0,5.896,5.917999999999998,274.063,-0.08048999999999999,-0.08048999999999999,0.0068000000000000005,1930942.0,10.173,23.281,10.173,0.502,4.168,1.0759999999999998
-0.027567,-0.00596,-0.025309,-0.012158,-0.010419,20080429.0,20080331.0,14.928,15.293,20.731,-0.023968,-0.023968,0.0186,1167839.0,16.117,12.656,16.117,1.321,1.24,3.159
-0.013287,0.012864,-0.011712,0.009678,0.011631,20070927.0,20070831.0,17.42,17.065,19.078,0.010473,0.010473,0.0303,2519374.0,22.805,22.287,22.805,2.17,4.663,5.589
-0.019029,-0.031298,-0.017278,-0.027891000000000003,-0.025714,20110227.0,20130830.0,13.793,13.875,16.922,-0.08909700000000001,-0.08909700000000001,0.0292,8462447.0,12.95,10.472,12.95,1.423,2.624,2.212
0.016144,0.014822,0.017406,0.024693,0.025834,20071129.0,20071031.0,20.846,20.846,24.023000000000003,0.040425,0.050136,0.0373,2574645.0,21.938,5.652,21.938,2.91,1.465,2.096
0.018109,0.028495,0.019203,0.027573,0.028688,20110530.0,20110429.0,16.252,16.36,17.514,0.085841,0.089823,0.0147,1333403.0,14.651,6.352,14.651,1.3019999999999998,1.951,3.635
0.021357,0.014059,0.022283,0.018466,0.019401,20070227.0,20070131.0,18.384,18.79,26.291,0.08797200000000001,0.08797200000000001,0.0156,989658.0,19.161,15.902,19.659,1.616,1.477,3.606
0.003476,0.000453,0.004836,-0.003552000000000001,-0.001637,20060330.0,20060228.0,18.111,18.571,23.786,0.002227,0.0059960000000000005,0.015,604566.0,18.75,13.706,19.307,1.648,1.393,3.4960000000000004
-0.102888,-0.071762,-0.10092,-0.086564,-0.084873,20111030.0,20110930.0,12.893,13.025,14.474,-0.032067,-0.032067,0.0358,2648758.0,15.237,11.572,15.237,2.7310000000000003,2.753,2.7260000000000004
0.02201,0.023563,0.025242,0.024071,0.026126,20140130.0,20131231.0,19.861,20.25,21.213,0.027868,0.027868,0.0271,3011754.0,21.404,17.345,21.404,2.932,3.859,4.873
0.021357,0.014059,0.022283,0.018466,0.019401,20070208.0,20070131.0,27.729,28.319000000000006,39.38800000000001,-0.025979000000000002,-0.025979000000000002,0.0254,12753274.0,28.021,18.362,28.021,1.947,5.346,6.306
0.000857,-0.021846,0.002111,-0.015985,-0.013994,20070329.0,20070228.0,21.512,21.512,23.371,-0.025063,-0.025063,0.0266,1648675.0,21.611,18.143,21.611,2.551,4.487,6.166
0.016406,0.007068000000000001,0.021872,0.00898,0.012531,20130130.0,20121231.0,15.548,15.782,14.509,-0.006626000000000001,0.002366,0.0362,9038056.0,15.548,7.534,16.659000000000002,1.382,1.5319999999999998,1.804
-0.206835,-0.169425,-0.205222,-0.186108,-0.184621,20081127.0,20081031.0,10.921,10.972,8.236,-0.088837,-0.088837,0.0382,6287156.0,12.286,8.101,12.223,1.14,0.531,2.093
0.083763,0.074142,0.085217,0.08029800000000001,0.081719,20090830.0,20090731.0,14.674,14.866,14.819,0.093859,0.093859,0.0177,744383.0,18.693,12.744000000000002,18.693,1.558,1.154,2.545
0.018109,0.028495,0.019203,0.027573,0.028688,20110530.0,20110429.0,13.607,13.807,14.963,0.109198,0.109198,0.0329,2710199.0,13.749,10.991,13.749,2.696,2.924,3.104
0.016144,0.014822,0.017406,0.024693,0.025834,20071129.0,20071031.0,18.236,18.68,26.393,-0.048335,-0.048335,0.0167,1137686.0,19.945,15.394,19.945,1.6969999999999998,1.486,3.944
0.049754,0.029749,0.051828,0.035682,0.037477,20131030.0,20130930.0,17.064,17.187,17.273,0.032411,0.040622000000000005,0.0318,7399865.0,17.064,8.376,17.695999999999994,1.741,1.726,1.986
-0.058868,-0.053882000000000006,-0.056799,-0.052465,-0.050725,20110227.0,20100630.0,17.612000000000005,17.908,18.134,-0.07987899999999999,-0.07987899999999999,0.0254,13094527.0,18.059,13.635,18.059,1.446,3.225,2.777
-0.023436,0.006201,-0.022319,0.000496,0.001661,20140529.0,20140430.0,9.387,9.485,10.921,0.06439500000000001,0.06439500000000001,0.0221,512551.0,9.3,8.248,9.3,1.068,1.207,1.269
-0.009856,-0.017816,-0.007906,-0.016117,-0.014754,20070730.0,20070629.0,9.557,10.176,18.527,-0.060957000000000004,-0.060957000000000004,0.006500000000000001,1479029.0,10.176,-2.109,10.176,0.81,1.19,2.619
0.001376,0.018086,0.002477,0.013768,0.014944999999999996,20130530.0,20130430.0,10.448,10.812,9.354,-0.007339,-0.007339,0.0137,818404.0,10.338,5.226,10.338,1.5590000000000002,1.635,0.968
0.006786,-0.001047,0.008605,0.0017809999999999996,0.003366,20110428.0,20110331.0,16.01,16.261,17.809,0.01377,0.01377,0.0235,808151.0,16.607,12.863,16.607,1.548,2.496,4.1960000000000015
-0.046891,-0.015513999999999997,-0.044988,-0.026823000000000003,-0.025129,20141015.0,20140930.0,17.234,17.429000000000002,18.609,0.020471,0.020471,0.0242,8609490.0,17.627,11.874,17.627,2.086,4.427,4.137
-0.012292,-0.036974,-0.011388,-0.038109,-0.037096,20100225.0,20100129.0,12.696,12.816,16.254,-0.065011,-0.065011,0.018000000000000002,1561372.0,12.618,7.676,12.618,1.349,1.683,8.74
-0.122188,-0.090791,-0.120091,-0.099796,-0.098007,20081030.0,20080930.0,9.691,10.017,13.465,-0.157359,-0.157359,0.0282,1932195.0,9.803,5.494,9.803,0.845,0.74,3.831
-0.109769,-0.109931,-0.107667,-0.103401,-0.100214,20090330.0,20090227.0,6.914,6.954,9.853,-0.152364,-0.152364,0.06280000000000001,3023700.0,6.648,7.785,6.648,1.557,2.145,2.6830000000000003
-0.003562,-0.004189,-0.00019,-0.005754,-0.003616,20150129.0,20141231.0,15.461,15.674,20.553,-0.062872,-0.05424299999999999,0.0368,2286631.0,15.053,8.992,15.053,1.212,0.924,2.403
0.051972,0.017771000000000002,0.055001,0.026392,0.028419,20100128.0,20091231.0,10.179,10.179,24.262,-0.0034969999999999997,-0.0034969999999999997,0.0288,1928924.0,10.556,16.16,10.556,1.173,4.315,5.267
0.069383,0.035723000000000005,0.071255,0.043582,0.045222000000000005,20091029.0,20090930.0,16.344,16.444000000000006,10.106,-0.023818000000000002,-0.015574000000000001,0.0338,2550955.0,18.894,8.78,19.304,1.7990000000000002,0.674,2.326
-0.010235,-0.007497,-0.009106,-0.008019,-0.006801000000000001,20120530.0,20120430.0,14.323,14.579,16.838,-0.015674,-0.015674,0.0235,659662.0,14.871,11.29,14.871,1.239,1.279,3.401
-0.044642,-0.031982,-0.043537,-0.032762,-0.031758,20070830.0,20070731.0,19.332,19.533,18.776,-0.031566000000000004,-0.031566000000000004,0.0131,799791.0,19.266,11.555,19.266,1.421,1.33,3.09
0.037053,0.019058,0.039501,0.025957,0.027941000000000004,20140730.0,20140630.0,11.197,11.222,51.969,-0.020616,-0.020616,0.0433,2613254.0,10.946,5.273,10.946,1.8,1.662,3.731
0.10021,0.053081,0.10233,0.065138,0.067788,20090629.0,20090529.0,3.734,3.793,15.339,0.087288,0.087288,0.0175,773769.0,4.309,17.123,4.309,0.336,1.134,2.7
-0.070404,-0.062651,-0.06843400000000001,-0.067942,-0.06553099999999999,20120628.0,20120531.0,14.972,15.032,18.788,-0.042304,-0.042304,0.0447,2574075.0,16.702,8.919,16.702,4.294,2.372,2.084
0.007432999999999999,0.024566,0.009006,0.018105,0.019424,20061026.0,20060929.0,17.142,17.432000000000002,22.12,0.051099,0.051099,0.0194,13993040.0,18.7,10.103,18.7,1.399,3.192,3.359
-0.070404,-0.062651,-0.06843400000000001,-0.067942,-0.06553099999999999,20120628.0,20120531.0,13.681,13.86,15.317,-0.055394000000000006,-0.048791,0.028,598987.0,13.929,10.889,13.929,1.327,1.966,3.619
-0.039462,-0.01753,-0.035887,-0.024498,-0.022257,20160128.0,20151231.0,15.356,15.823,33.257,-0.055035,-0.052615999999999996,0.0102,1382583.0,15.823,18.492,15.823,1.252,2.7310000000000003,6.573
0.190929,0.093925,0.192762,0.107522,0.109359,20090528.0,20090430.0,6.454,6.454,6.915,0.251236,0.251236,0.098,26900863.0,7.107,2.7510000000000003,7.355,0.82,0.7390000000000001,1.224
