pe_op_dil,CAPEI,pe_op_basic,divyield,pe_exi,pcf,ptb,PEG_ltgforward,bm,evm,ps,pe_inc,PEG_1yrforward,PEG_trailing,dpr,GProf,roe,short_debt,invt_act,roce
16.072,25.769,15.809,0.0345,14.689,11.282,4.605,1.574,0.204,10.245,2.727,14.689,0.5820000000000001,0.292,0.659,0.331,0.29100000000000004,0.093,0.032,0.251
12.379,14.942,12.172,0.031,11.908,8.697000000000001,1.931,1.421,0.488,9.586,2.33,11.908,-6.013,0.939,0.35200000000000004,0.32299999999999995,0.17600000000000002,0.152,0.024,0.163
19.628,19.888,19.486,0.0327,18.293,9.433,2.065,2.162,0.463,20.326,1.912,21.173,5.0,2.134,0.532,0.111,0.12,0.305,0.152,0.04
11.922,13.47,11.74,0.0226,11.922,8.925,4.279,1.477,0.181,9.939,3.344,11.922,0.579,0.998,0.266,0.617,0.425,0.369,0.014,0.49
9.726,12.828,9.687,0.0245,9.408,7.466,0.96,1.223,1.166,12.879,1.749,9.408,2.224,0.266,0.238,0.039,0.115,0.5720000000000001,0.152,0.071
25.923,30.166,25.563,0.0109,25.923,19.351,11.074000000000002,2.25,0.112,13.87,6.7360000000000015,25.923,1.609,1.04,0.273,0.662,0.395,0.194,0.028,0.52
16.047,18.683,15.783,0.035,16.718,8.501,2.902,1.412,0.361,9.273,0.95,16.718,-2.261,0.14800000000000002,0.522,0.189,0.177,0.048,0.334,0.14300000000000002
9.857,13.28,9.827,0.0469,12.011,16.582,3.365,4.62,0.345,9.429,2.94,12.011,-2.162,4.186,0.5670000000000001,0.406,0.292,0.34600000000000003,0.093,0.237
15.165,15.268,15.107,0.0051,15.461,1.744,1.006,2.133,0.88,19.704,1.348,15.341,0.353,0.18,0.386,0.035,0.086,0.578,0.152,0.046
9.756,21.882,9.556,0.0273,9.938,17.729,4.479,1.247,0.225,14.469,3.575,9.938,1.4680000000000002,0.438,0.37,0.374,0.232,0.521,0.12,0.182
15.665,31.813,15.432,0.0168,16.027,6.363,8.85,1.145,0.093,11.271,0.97,15.965,0.193,0.482,0.265,0.278,0.532,0.1,0.34,0.349
17.725,29.405,17.062,0.0006,18.257,11.792,3.484,1.157,0.299,9.304,1.005,18.257,1.183,4.181,0.01,0.3720000000000001,0.221,0.187,0.0,0.277
14.911,25.14,14.392,0.0153,15.083,7.6,6.7170000000000005,1.176,0.175,9.34,1.194,15.083,2.107,0.967,0.214,0.268,0.42,0.371,0.274,0.16899999999999998
17.604,18.072,17.384,0.0273,18.922,11.683,2.508,2.477,0.454,11.296,3.007,18.922,4.872,1.7,0.4970000000000001,0.294,0.135,0.08900000000000001,0.025,0.133
14.42,27.397,14.149,0.0193,14.42,5.765,5.903,1.068,0.196,9.791,0.928,14.345,1.084,0.315,0.256,0.262,0.607,0.094,0.338,0.416
12.784,15.265,12.645,0.015,12.784,9.542,3.43,1.839,0.287,7.411,1.384,12.784,0.7759999999999999,0.528,0.188,0.35600000000000004,0.29100000000000004,0.249,0.129,0.455
17.917,19.61,17.752,0.0319,17.917,13.792,5.74,2.045,0.16899999999999998,10.75,3.505,17.917,2.824,2.113,0.541,0.36,0.343,0.026,0.025,0.3
16.113,22.165,15.921,0.0329,15.771,11.904000000000002,4.682,1.555,0.214,9.507,3.09,15.771,1.162,0.609,0.488,0.34700000000000003,0.32299999999999995,0.022,0.029,0.28300000000000003
17.528,17.986,17.206,0.0107,18.478,10.798,1.769,1.617,0.639,8.946,1.866,18.478,1.062,0.98,0.16699999999999998,0.122,0.105,0.185,0.173,0.139
16.861,17.282,16.794,0.0226,17.704,10.781,3.462,3.117,0.321,8.365,0.5660000000000001,17.45,-8.224,6.103,0.395,0.63,0.204,0.175,0.76,0.203
16.366,19.001,16.366,0.0177,16.049,10.175,3.148,1.331,0.348,10.382,0.537,16.206,2.108,1.524,0.267,0.578,0.209,0.249,0.745,0.208
13.306,13.068,12.868,0.0307,13.537,7.262,2.486,1.504,0.34600000000000003,7.727,2.654,13.537,-1.839,72.484,0.377,0.477,0.191,0.116,0.154,0.221
10.854,11.799,10.854,0.025,9.587,7.637,2.108,1.169,0.505,6.172999999999999,0.969,9.587,-1.187,0.509,0.209,0.247,0.234,0.435,0.212,0.289
11.85,12.209,11.761,0.0232,11.754,11.015,10.898,1.421,0.096,9.392,1.952,12.03,2.171,1.227,0.242,0.4370000000000001,0.87,0.218,0.049,0.35200000000000004
17.487000000000002,17.026,17.394000000000002,0.046500000000000014,35.543,9.412,1.815,7.829,0.51,7.707999999999998,2.146,35.543,3.921,0.98,1.68,0.355,0.051,0.156,0.203,0.135
16.917,6.855,16.31,0.016200000000000003,16.917,3.0460000000000003,0.8009999999999999,1.064,1.429,43.71100000000001,1.6030000000000002,16.917,0.119,0.194,0.306,0.015,0.054000000000000006,0.6829999999999999,0.152,0.02
12.518,15.720999999999998,12.449000000000002,0.0045000000000000005,12.553,32.733000000000004,1.058,1.6740000000000002,1.111,16.366,1.565,12.553,0.654,0.377,0.149,0.038,0.1,0.531,0.152,0.055
15.582,17.365,15.332,0.0181,15.84,11.996,5.63,1.398,0.166,9.138,4.284,15.84,0.8690000000000001,0.91,0.284,0.637,0.4270000000000001,0.43,0.016,0.519
13.591,15.21,13.390999999999998,0.0339,13.169,9.804,3.22,2.21,0.335,9.362,2.805,13.169,8.711,1.277,0.41,0.502,0.262,0.349,0.138,0.267
1.543,20.397,1.529,0.027000000000000003,1.543,7.44,2.705,0.07400000000000001,0.365,9.105,2.431,1.543,-0.14400000000000002,0.026,0.188,0.394,0.309,0.194,0.019,0.455
16.566,23.43,16.378,0.0229,16.662,15.143,4.723,1.601,0.213,11.795,3.5660000000000003,16.662,3.24,0.975,0.364,0.665,0.29600000000000004,0.249,0.126,0.353
20.631,20.42,20.232,0.0291,22.396,16.592,4.525,5.207999999999998,0.218,16.384,3.969,22.396,-29.471,0.98,0.605,0.33,0.219,0.535,0.106,0.16
11.015999999999998,9.974,10.956,0.0274,10.295,9.405,13.050999999999998,1.754,0.076,8.747,1.71,13.487,-3.039,1.683,0.271,0.438,0.8590000000000001,0.14,0.043,0.318
8.742,7.835,8.672,0.0245,8.521,6.45,0.996,1.0759999999999998,1.056,5.516,1.106,8.521,-1.099,1.4469999999999998,0.194,0.077,0.13699999999999998,0.057,0.152,0.156
23.505,22.535,23.394,0.0345,33.22,13.95,3.07,14.964,0.34,10.241,3.276,33.22,-3.845,0.98,1.169,0.329,0.084,0.194,0.185,0.119
80.631,14.639,79.40899999999998,0.0321,-471.29,50.775,2.934,-31.0,0.34,22.953000000000007,0.604,-481.75,-17.267,-20.95,0.447,0.204,-0.006999999999999999,0.067,0.565,0.011
18.3,16.273,18.122,0.0269,18.483,12.948,3.0980000000000003,1.4280000000000002,0.321,9.313,0.873,18.483,1.34,17.5,0.47,0.581,0.172,0.107,0.7879999999999999,0.202
12.722,17.839000000000006,12.635,0.0189,12.722,7.762,4.187,0.863,0.21,9.106,2.804,12.722,0.306,0.98,0.225,0.386,0.355,0.124,0.03,0.429
18.447,20.577,18.447,0.0165,18.272,11.206,3.53,1.621,0.32,10.015,0.608,18.447,1.787,1.932,0.278,0.581,0.204,0.252,0.7390000000000001,0.17600000000000002
13.192,15.399,13.01,0.0346,18.9,12.665,3.075,2.972,0.33,10.215,2.785,18.9,9.45,0.98,0.636,0.422,0.165,0.339,0.116,0.217
10.222,11.307,10.147,0.032,10.222,6.435,1.463,1.4880000000000002,0.703,5.627999999999999,1.123,10.222,-1.137,0.5920000000000001,0.308,0.204,0.152,0.07200000000000001,0.123,0.189
18.894,22.067,18.674,0.032400000000000005,19.467,11.541,2.013,9.27,0.52,9.98,3.974,10.069,10.804,1.096,0.5720000000000001,0.256,0.111,0.165,0.11,0.146
22.277,31.051,21.093000000000004,0.0195,22.594,16.65,2.5860000000000003,1.949,0.382,12.811,2.722,22.594,1.529,0.98,0.443,0.299,0.125,0.13699999999999998,0.264,0.146
29.011,21.296,28.705,0.0337,109.08,9.528,2.465,12.08,0.446,54.642,2.4530000000000003,-194.79,-5.0,0.98,3.355,0.042,0.02,0.242,0.152,0.02
9.232,19.97,9.122,0.0393,8.972000000000003,9.118,2.0380000000000003,0.906,0.479,7.477,0.767,9.014,-2.1830000000000003,0.98,0.32,0.209,0.254,0.115,0.328,0.19
10.193,18.002,9.873,0.0217,10.720999999999998,8.426,3.701,0.613,0.215,7.601,0.877,10.720999999999998,0.342,0.182,0.222,0.257,0.395,0.261,0.364,0.217
16.209,8.49,16.169,0.0258,16.332,10.791,2.295,1.196,0.415,8.7,1.114,16.332,0.376,0.98,0.416,0.235,0.145,0.258,0.209,0.21600000000000005
9.069,14.982,8.915,0.0305,9.428,5.352,3.685,0.6729999999999999,0.214,9.382,0.552,9.377,-1.984,0.229,0.274,0.248,0.495,0.106,0.35200000000000004,0.379
15.017,16.566,14.96,0.0239,15.191,11.069,3.469,1.758,0.295,8.746,0.537,15.162,5.084,1.775,0.34700000000000003,0.612,0.232,0.244,0.726,0.219
12.107,11.77,12.057,0.0333,12.284,7.047999999999999,2.392,10.237,0.341,8.477,0.388,12.284,-1.198,27.416,0.403,0.6409999999999999,0.194,0.153,0.754,0.201
19.57,17.637,19.168,0.0154,19.736,17.892,3.273,1.778,0.21,14.536,1.408,19.736,2.171,1.212,0.287,0.701,0.22,0.408,0.29100000000000004,0.28600000000000003
11.273,11.186,11.155,0.0395,14.912,-14.415,2.934,1.825,0.34,9.315,0.502,14.86,0.632,1.733,0.5770000000000001,0.208,0.202,0.07400000000000001,0.505,0.224
14.639,17.6,14.535,0.0273,15.125,12.012,3.87,2.508,0.282,8.972999999999997,4.058,15.125,8.016,1.405,0.355,0.446,0.287,0.158,0.021,0.311
13.373,17.805999999999994,12.928,0.0195,13.206,6.227,4.926,1.158,0.192,9.17,0.972,13.206,1.043,0.98,0.24,0.26,0.443,0.377,0.292,0.181
21.966,16.043,21.966,0.029300000000000007,44.442,10.941,2.7030000000000003,4.092,0.422,7.641,3.14,44.442,-3.145,0.98,1.26,0.45,0.063,0.093,0.16699999999999998,0.174
22.32,28.164,22.0,0.0189,22.079,14.401,5.16,1.4680000000000002,0.228,9.237,1.29,22.079,1.113,0.8690000000000001,0.401,0.5920000000000001,0.234,0.003,0.685,0.251
22.17,32.475,21.992,0.019,22.17,15.255999999999998,7.926,1.265,0.133,11.182,1.456,22.17,1.074,0.836,0.395,0.644,0.314,0.101,0.647,0.32
13.257,29.058000000000003,13.111,0.0181,13.257,10.826,4.169,0.602,0.211,10.72,3.518,13.257,0.992,0.19,0.06,0.408,0.385,0.194,0.014,0.5670000000000001
16.521,18.798,16.155,0.0137,16.583,10.313,1.955,1.291,0.5820000000000001,8.267000000000001,1.916,16.583,0.936,1.676,0.152,0.138,0.121,0.263,0.166,0.156
5.561,19.953,5.471,0.0155,5.595,15.193,3.864,0.54,0.229,13.689,1.591,6.073,0.481,0.308,0.294,0.721,0.221,0.41,0.298,0.287
15.054,8.241,14.984000000000002,0.0261,15.16,10.023,2.336,21.657,0.401,8.883,1.134,15.16,-0.282,0.98,0.382,0.251,0.157,0.244,0.195,0.232
13.793,15.572,13.625,0.0179,13.684,10.56,9.97,1.405,0.092,10.255,2.051,13.684,1.108,1.074,0.227,0.479,0.773,0.245,0.055,0.395
5.7189999999999985,22.186,5.601,0.0133,5.7189999999999985,22.706,4.065,0.466,0.223,12.475,1.795,5.792999999999998,0.474,0.52,0.259,0.695,0.228,0.5479999999999999,0.263,0.28600000000000003
20.957,34.288000000000004,20.588,0.0257,39.507,14.033,4.3439999999999985,4.424,0.247,10.147,3.077,30.453000000000007,2.361,49.778,0.6709999999999999,0.304,0.11,0.03,0.032,0.22
13.339,14.375,13.295,0.0375,15.965,11.03,4.572,2.575,0.243,9.812,3.946,15.965,-6.732,0.98,0.599,0.433,0.304,0.308,0.08900000000000001,0.267
10.556,12.515999999999998,10.399,0.0133,10.838,5.892,1.865,0.947,0.573,6.2189999999999985,0.52,10.838,1.426,0.583,0.125,0.3720000000000001,0.187,0.192,0.0,0.223
10.489,11.464,10.476,0.0263,10.489,7.029,2.101,1.0659999999999998,0.477,5.914,0.917,10.489,-1.402,0.8690000000000001,0.227,0.258,0.209,0.393,0.225,0.308
20.098,21.213,19.706,0.0271,20.045,14.295,6.794,2.103,0.133,12.298,2.995,20.045,3.662,2.628,0.465,0.52,0.308,0.14400000000000002,0.308,0.311
18.95,22.175,18.695,0.0213,19.518,16.247,3.56,1.479,0.289,10.851,1.633,16.02,1.305,2.56,0.359,0.214,0.199,0.063,0.348,0.16399999999999998
24.051,26.069000000000006,24.051,0.0261,24.162,20.237,6.877999999999999,2.765,0.157,15.784,5.005,24.162,2.49,3.472,0.573,0.5579999999999999,0.297,0.713,0.194,0.303
9.803,11.456,9.491,0.0431,9.803,5.4689999999999985,1.891,0.726,0.536,5.207000000000002,1.936,9.803,-1.099,0.174,0.395,0.479,0.213,0.023,0.151,0.248
16.105,21.732,15.72,0.0287,19.152,14.965,3.339,3.235,0.302,11.991,3.654,19.152,3.41,6.985,0.527,0.4,0.189,0.267,0.14,0.219
12.114,22.467,11.880999999999998,0.0136,12.186,16.702,4.137,1.111,0.219,13.197,1.776,11.996,0.915,0.98,0.292,0.7290000000000001,0.229,0.438,0.292,0.29600000000000004
8.801,17.706,8.741,0.0321,8.922,6.107,1.803,1.0659999999999998,0.58,4.475,0.7040000000000001,8.922,0.379,0.16,0.258,0.305,0.231,0.046,0.119,0.362
11.155,16.79,11.058,0.04,25.53,11.871,4.472,2.665,0.147,17.277,3.434,25.53,11.671,0.98,1.011,0.415,0.177,0.318,0.125,0.259
6.42,8.552999999999999,6.211,0.044,6.283,3.489,2.4330000000000003,0.542,0.211,8.462,0.47,6.283,0.496,0.98,0.23,0.263,0.454,0.398,0.293,0.192
19.894,28.772,19.479,0.0342,17.235,6.615,2.262,2.259,0.514,9.107,0.8009999999999999,17.235,0.7120000000000001,1.168,0.828,0.165,0.158,0.07400000000000001,0.365,0.109
8.498,11.347,8.472999999999999,0.0544,10.058,12.397,3.014,18.286,0.34700000000000003,10.118,2.518,10.058,-1.638,1.117,0.55,0.41,0.303,0.37,0.107,0.24
10.361,9.175,10.036,0.0139,9.972,-7.282999999999999,1.028,1.242,0.879,30.035,1.826,9.972,1.008,0.242,0.21,0.022,0.121,0.6509999999999999,0.152,0.031
15.187,16.736,14.956,0.026,15.163,12.283,2.874,1.444,0.307,11.912,1.515,14.119000000000002,-1.695,3.5380000000000003,0.361,0.203,0.184,0.133,0.341,0.161
10.423,17.581,10.126,0.0337,10.645,6.379,2.595,0.951,0.448,4.941,2.46,10.645,0.546,0.103,0.308,0.58,0.257,0.017,0.152,0.35200000000000004
16.201,17.066,15.425999999999998,0.0303,16.201,11.359000000000002,2.337,1.705,0.487,9.756,2.144,13.615,-4.314,1.462,0.4370000000000001,0.32,0.14800000000000002,0.441,0.314,0.156
17.941,23.563,17.836,0.0101,18.083,22.605,4.849,1.735,0.21,14.344,2.756,18.083,1.675,1.39,0.17600000000000002,0.067,0.28600000000000003,0.105,0.152,0.118
10.058,15.49,10.005,0.067,14.261,7.687,1.78,2.852,0.615,7.874,2.65,14.368,1.846,11.905,0.908,0.374,0.122,0.483,0.111,0.191
23.379,31.865,23.203000000000007,0.013,24.492,21.377,8.371,2.102,0.134,14.175999999999998,6.6629999999999985,24.492,1.7280000000000002,1.132,0.277,0.568,0.29600000000000004,0.194,0.033,0.44
10.716,21.271,10.684,0.0416,9.591,51.664,4.872,1.892,0.343,9.215,4.776,9.591,-2.187,0.395,0.401,0.408,0.41,0.259,0.083,0.231
19.541,22.322,19.409,0.0334,19.675,11.645,1.886,6.515,0.544,8.277000000000001,3.641,7.935,-14.363,1.6740000000000002,0.63,0.271,0.105,0.184,0.114,0.158
20.373,34.481,19.457,0.0006,20.615,10.864,3.879,1.196,0.301,12.405,1.179,20.615,1.111,4.267,0.017,0.37,0.242,0.223,0.0,0.289
18.398,29.91,17.971,0.0242,16.578,12.438,4.4510000000000005,1.586,0.248,10.366,2.987,16.316,0.76,0.326,0.5920000000000001,0.319,0.277,0.099,0.029,0.248
16.754,16.961,16.754,0.0329,16.633,7.653,1.95,1.575,0.563,16.509,1.656,17.922,1.685,1.578,0.502,0.115,0.123,0.336,0.152,0.049
20.838,28.614,20.731,0.0233,20.625,14.745,8.745,1.268,0.116,11.289,1.393,20.625,1.193,0.883,0.417,0.65,0.369,0.046,0.6709999999999999,0.325
17.813,23.415,17.564,0.0278,17.777,13.196,5.568,1.671,0.187,10.231,3.548,17.777,1.389,1.791,0.475,0.359,0.344,0.06,0.027000000000000003,0.306
16.816,18.742,16.686,0.0381,17.289,13.163,4.668,2.257,0.204,11.595999999999998,3.12,17.289,-18.154,2.385,0.606,0.534,0.258,0.701,0.18,0.289
9.031,11.023,8.763,0.0169,9.07,7.039,1.106,0.992,0.62,7.997000000000001,1.013,9.07,-1.029,0.385,0.152,0.14400000000000002,0.13,0.237,0.14300000000000002,0.159
19.916,24.128,19.916,0.038,21.856,5.481,1.986,3.027,0.5660000000000001,5.912000000000001,1.382,20.589,-3.266,0.428,0.8290000000000001,0.292,0.086,0.233,0.08,0.171
16.795,20.65,16.471,0.0156,16.686,10.035,6.0360000000000005,1.485,0.182,9.245,1.712,16.686,0.838,0.841,0.206,0.434,0.46,0.459,0.06,0.271
44.066,19.325,42.929,0.0252,50.794,11.09,15.823,5.444,0.067,15.218,0.7440000000000001,51.984,0.475,0.98,1.21,0.221,0.589,0.094,0.512,0.155
22.547,35.48699999999999,22.295,0.0167,44.589,14.659,4.4430000000000005,4.9,0.265,9.914,3.225,34.738,2.801,14.237,0.737,0.293,0.099,0.044,0.031,0.206
7.9529999999999985,10.925999999999998,7.886,0.0268,7.9529999999999985,2.072,0.812,1.042,1.525,12.941,1.221,7.9529999999999985,1.485,0.127,0.202,0.042,0.118,0.526,0.152,0.069
20.232,23.595,19.951,0.0139,20.232,15.136,8.662,1.753,0.112,13.87,5.269,20.232,1.256,0.8109999999999999,0.273,0.662,0.395,0.194,0.028,0.52
13.698,13.862,13.646,0.016200000000000003,12.931,6.729,3.305,1.662,0.292,13.83,2.049,12.931,-6.97,1.382,0.21,0.064,0.27,0.112,0.152,0.112
19.249,21.137,18.819000000000006,0.0269,19.75,16.176,4.428,2.4090000000000003,0.226,15.257,3.573,19.75,4.74,2.5980000000000003,0.505,0.3670000000000001,0.237,0.499,0.121,0.17600000000000002
20.429,28.824,20.15,0.0226,20.523000000000003,13.066,3.267,2.359,0.342,9.325,2.611,19.19,1.102,0.478,0.309,0.266,0.16899999999999998,0.108,0.026,0.183
7.372000000000001,68.154,7.348,0.0055000000000000005,6.674,129.57399999999998,1.634,0.335,0.422,12.767,6.25,6.674,0.221,0.98,0.13,0.125,0.097,0.414,0.0,0.168
12.109000000000002,18.688,12.043,0.0575,18.881,11.281,2.074,3.681,0.473,8.447000000000001,3.125,19.043,2.596,0.98,0.994,0.369,0.108,0.443,0.113,0.185
9.229,13.742,9.155,0.0266,12.887,1.946,1.1,2.318,1.006,12.666,2.016,12.887,-0.918,1.504,0.387,0.04,0.094,0.506,0.152,0.07200000000000001
11.058,8.752,11.009,0.039,11.209,6.06,1.391,1.026,0.7,5.023,0.868,11.209,0.14300000000000002,0.98,0.406,0.224,0.131,0.041,0.165,0.18600000000000005
4.872,18.274,4.855,0.0076,-27.132,-81.098,0.988,-1.243,0.399,10.981,4.47,-27.132,1.001,0.98,0.336,0.103,-0.032,0.528,0.0,0.189
22.504,24.18,22.189,0.0303,21.883000000000006,11.932,2.049,7.443,0.539,8.277000000000001,3.961,8.765,-47.923,0.8079999999999999,0.65,0.271,0.1,0.16699999999999998,0.109,0.158
21.362,45.612,21.014,0.0254,21.291,15.977,5.7029999999999985,1.119,0.2,13.455,4.555,21.291,0.815,0.37,0.0,0.354,0.326,0.194,0.025,0.463
17.949,17.445,17.835,0.018500000000000003,18.299,11.351,5.975,1.615,0.181,9.091,4.39,18.299,2.222,2.039,0.336,0.636,0.381,0.524,0.019,0.491
17.246,20.786,17.022000000000002,0.0305,17.246,13.085,5.992000000000001,1.848,0.173,10.972,3.37,17.246,6.059,1.411,0.503,0.373,0.35,0.068,0.026,0.313
12.364,24.013,12.038,0.0132,12.364,16.801,4.591,1.007,0.161,15.376,1.888,12.491,1.257,0.98,0.28800000000000003,0.705,0.242,0.123,0.266,0.299
26.806,32.023,26.701,0.0079,26.806,34.107,3.323,1.398,0.254,15.962,8.751,26.806,1.577,0.618,0.174,0.212,0.159,0.194,0.0,0.266
13.672,15.003,13.434,0.0287,13.592,10.446,3.941,1.203,0.223,10.05,1.961,13.592,1.41,1.14,0.3720000000000001,0.529,0.343,0.385,0.279,0.354
24.592,37.576,24.123,0.0136,40.986,9.326,5.016,2.487,0.233,13.979,1.209,41.177,-1.929,0.07,0.544,0.195,0.13699999999999998,0.147,0.34700000000000003,0.162
62.633,38.161,62.633,0.0416,123.7,4.283,2.4290000000000003,11.803,0.415,5.7620000000000005,1.21,123.7,5.9529999999999985,0.98,4.742,0.315,0.018000000000000002,0.131,0.039,0.172
11.319,14.75,11.241,0.0442,21.447,13.029000000000002,1.249,6.64,0.76,6.881,1.972,21.447,2.166,0.98,0.962,0.275,0.063,0.131,0.188,0.14
14.9,24.501,14.727,0.0379,23.239,12.638,2.46,4.723,0.441,9.074,3.63,23.239,-25.04,0.15,0.737,0.384,0.103,0.6459999999999999,0.14400000000000002,0.18
19.536,25.306,19.368,0.0223,18.722,15.142,4.801,1.914,0.234,12.375,3.851,18.722,2.849,0.92,0.377,0.655,0.282,0.23,0.13,0.313
4.4430000000000005,29.029,4.422,0.008199999999999999,4.328,9.698,1.216,0.229,0.5920000000000001,11.107,4.331,4.328,0.209,0.98,0.124,0.152,0.11,0.264,0.0,0.195
18.026,18.743,17.192999999999998,0.0278,18.026,10.729,2.305,1.932,0.453,10.092,2.393,15.064,-6.399,2.274,0.505,0.314,0.147,0.392,0.315,0.158
18.451,18.1,18.349,0.0344,20.519,14.123,6.566,3.2310000000000003,0.16,11.067,3.464,20.519,4.495,0.98,0.6759999999999999,0.35,0.29600000000000004,0.0,0.026,0.275
17.355,19.697,17.087,0.0217,18.137,13.252,3.661,1.689,0.28600000000000003,8.908,1.474,17.99,1.264,5.477,0.33,0.282,0.217,0.112,0.337,0.239
20.869,20.029,20.078,0.0333,22.148000000000003,13.754,2.918,3.59,0.301,14.735,2.82,24.094,-3.894,7.035,0.7290000000000001,0.28800000000000003,0.131,0.442,0.226,0.14
11.436,12.323,11.388,0.0263,11.544,7.016,1.868,3.252,0.643,5.032,1.16,11.544,0.384,0.588,0.298,0.241,0.172,0.016,0.112,0.234
11.359000000000002,13.324000000000002,11.155,0.0152,11.359000000000002,5.542999999999998,1.947,1.075,0.49,6.85,0.541,11.359000000000002,1.033,0.5760000000000001,0.139,0.369,0.187,0.134,0.0,0.217
2.376,19.037,2.344,0.0149,2.418,11.294,2.974,0.17800000000000002,0.307,9.508,1.21,2.418,0.622,0.116,0.228,0.732,0.217,0.396,0.29,0.294
19.6,27.381,18.992,0.0254,19.291,13.403,4.322,1.351,0.168,17.189,4.034,19.291,1.034,1.01,0.0,0.476,0.28300000000000003,0.0,0.045,0.263
14.58,15.897,14.446,0.0312,13.720999999999998,11.343,3.341,1.859,0.309,9.008,2.864,13.720999999999998,10.963,1.692,0.411,0.523,0.278,0.362,0.153,0.281
18.95,21.712,18.816,0.0211,17.887999999999995,19.952,21.294,1.889,0.058,9.702,0.916,17.928,7.93,0.908,0.376,0.203,0.511,0.076,0.599,0.325
12.042,14.349,12.042,0.06570000000000001,22.403,2.588,1.341,4.317,0.648,4.376,0.758,22.403,-8.961,0.98,1.454,0.287,0.064,0.116,0.101,0.197
18.02,17.291,17.155,0.03,18.02,12.890999999999998,2.445,2.052,0.439,10.724,2.272,15.884,-5.697,3.796,0.535,0.333,0.14300000000000002,0.28300000000000003,0.33,0.166
17.614,22.545,17.614,0.0136,17.614,11.16,3.647,1.344,0.304,9.392,0.624,19.266,1.716,1.272,0.227,0.607,0.229,0.268,0.746,0.22
15.257,9.565,15.257,0.03,16.02,4.816,1.472,1.207,0.755,17.338,1.134,16.688,2.063,0.98,0.455,0.112,0.093,0.28,0.152,0.043
26.128,7.673999999999999,24.924,0.0113,27.576,2.844,0.915,1.798,1.4409999999999998,39.445,1.673,27.576,0.18600000000000005,0.28600000000000003,0.311,0.017,0.064,0.6809999999999999,0.152,0.022
12.335,18.297,12.192,0.0167,12.21,9.655,3.497,2.408,0.318,6.018,1.418,12.21,3.477,0.38,0.18600000000000005,0.38,0.297,0.229,0.151,0.465
13.814,14.826,13.777,0.0239,13.591,7.225,2.5810000000000004,1.298,0.363,8.337,0.467,13.665,1.421,1.6130000000000002,0.293,0.636,0.203,0.119,0.6859999999999999,0.201
13.851,13.609000000000002,13.395,0.0295,14.091,7.563,2.589,1.7080000000000002,0.34600000000000003,7.727,2.764,14.091,-2.325,89.915,0.377,0.477,0.191,0.116,0.154,0.221
15.475,19.281,15.345,0.0229,14.525,24.69,9.136,1.119,0.133,9.046,0.8290000000000001,14.525,1.233,0.98,0.327,0.205,0.956,0.1,0.643,0.327
9.515,11.599,9.451,0.0318,9.515,6.752999999999999,1.543,2.824,0.687,5.005,1.121,9.515,-5.6960000000000015,0.333,0.27,0.229,0.175,0.097,0.124,0.229
14.054,12.378,14.01,0.02,14.145,8.952,2.381,1.331,0.5,6.907,1.269,14.145,0.415,1.978,0.279,0.237,0.193,0.18600000000000005,0.22,0.285
10.136,24.228,10.136,0.0265,10.5,18.999,5.859,1.237,0.179,14.22,4.63,10.5,1.431,1.291,0.53,0.547,0.309,0.773,0.156,0.298
19.835,20.536,18.932,0.031,20.882,16.122,2.873,2.395,0.368,12.843,2.709,20.726,3.672,10.078,0.589,0.306,0.14800000000000002,0.441,0.214,0.159
23.053,32.064,22.753,0.011,23.361,17.102999999999998,3.67,1.564,0.303,11.4,3.573,23.361,1.771,1.204,0.192,0.194,0.16,0.229,0.154,0.2
4.751,35.29400000000001,4.725,0.0073,4.725,21.561,1.203,0.24,0.551,12.814,4.377,4.725,0.14400000000000002,0.98,0.132,0.142,0.1,0.233,0.0,0.185
14.171,16.472,14.039,0.0278,12.82,12.408,9.475,0.973,0.086,9.68,0.69,12.82,2.131,0.243,0.35,0.209,0.995,0.087,0.617,0.307
7.52,9.504,7.287000000000001,0.0376,7.359,4.666,2.794,0.64,0.268,8.072000000000001,0.5329999999999999,7.359,0.693,0.371,0.24,0.255,0.4270000000000001,0.409,0.297,0.191
17.287,22.635,16.883,0.0163,17.52,13.46,3.738,1.509,0.278,9.87,1.354,17.52,1.444,1.0590000000000002,0.255,0.3,0.218,0.113,0.353,0.247
18.179,17.833,18.078,0.0349,20.216,13.915,6.4689999999999985,3.25,0.16,11.067,3.4130000000000003,20.216,6.09,0.98,0.6759999999999999,0.35,0.29600000000000004,0.0,0.026,0.275
