RET,RETX,sprtrn,ewretx,vwretx,ewretd,pe_inc,pe_op_dil,ALTPRC,debt_ebitda,cash_ratio,ps,SHRENDDT,VOL,int_debt
0.059253,0.059253,0.039555,0.031622000000000004,0.036055,0.034188,15.026,14.897,69.72,1.686,0.113,0.518,20120730.0,2292975.0,0.051
-0.054685000000000004,-0.062169,-0.062581,-0.049309,-0.062061,-0.047295,16.546,16.634,93.98,0.762,1.3630000000000002,3.62,20150929.0,1947995.0,0.038
-0.012637,-0.012637,-0.001047,0.006786,0.0017809999999999996,0.008605,11.640999999999998,11.640999999999998,46.1,11.373,0.4785,1.59,20110428.0,6850889.0,0.052000000000000005
0.061248000000000004,0.061248000000000004,0.024236,0.03269,0.024597,0.034925,45.119,43.817,45.57,1.732,0.3670000000000001,1.147,20121030.0,2807370.0,0.065
0.019953,0.019953,0.006931999999999999,-0.0010949999999999998,0.002751,0.0010279999999999998,1.902,1.902,536.73999,0.225,0.963,2.658,20140410.0,1794860.0,0.017
-0.02599,-0.029633,-0.030917,-0.045982,-0.033025,-0.044331,15.575,14.371,79.9,1.3259999999999998,0.329,1.394,20060629.0,1132364.0,0.049
0.044462,0.041179,0.035794,0.023661,0.039332,0.025364,20.02,20.298,58.66,0.224,1.102,1.382,20071030.0,727651.0,0.121
-0.007838,-0.007838,-0.008628,-0.014282,-0.006515000000000001,-0.010989,23.161,23.532,73.42,1.873,0.16399999999999998,2.943,20080130.0,1882942.0,0.058
0.081499,0.075654,0.024534,-0.004155,0.018986000000000003,-0.002457,19.277,19.472,134.36,0.967,0.232,1.063,20141230.0,724232.0,0.069
-0.013064,-0.013064,-0.021846,0.000857,-0.015985,0.002111,4.364,4.4110000000000005,84.61,0.0,1.6909999999999998,3.526,20110227.0,4911382.0,0.052000000000000005
-0.009218,-0.017284,-0.021012,-0.015969,-0.021201,-0.013473,15.745,17.0,51.17,2.299,0.45,1.052,20150730.0,1849296.0,0.062
0.025222,0.020099000000000002,0.00998,0.004804999999999999,0.011471,0.0065450000000000005,8.76,8.804,51.77,0.845,0.4785,1.3869999999999998,20070429.0,481414.0,0.064
0.055528999999999995,0.055528999999999995,0.023563,0.02201,0.024071,0.025242,12.19,12.672,22.43,1.144,2.322,2.457,20110227.0,9306756.0,0.042
-0.139019,-0.139019,-0.034761,-0.022916,-0.023605,-0.021401,12.589,13.302,42.3,11.332,0.4785,1.546,20080330.0,1994325.0,0.011
0.068064,0.06002999999999999,0.036856,0.039488,0.037009,0.040681,15.467,18.008,63.57,1.56,0.119,2.254,20101129.0,2608235.0,0.045
-0.007622,-0.007622,8.7e-05,-0.010474,-0.001881,-0.008479,22.193,22.448,19.53,0.193,1.386,4.402,20060727.0,9155978.0,0.038
0.125632,0.125632,0.093925,0.190929,0.107522,0.192762,10.913,8.764,40.05,1.471,0.106,0.458,20090528.0,1584237.0,0.073
0.060596000000000004,0.060596000000000004,-0.00596,-0.027567,-0.012158,-0.025309,17.949,18.259,21.18,0.156,1.7919999999999998,3.161,20080424.0,13622921.0,0.008
-0.004319,-0.004319,0.012598,-0.004484,0.009012,-0.003281,17.149,17.008,20.75,11.57,0.4785,1.5419999999999998,20120830.0,10461410.0,0.045
-0.039989,-0.039989,0.002847,0.00014199999999999998,0.0029530000000000003,0.00279,15.226,15.13,72.02,1.7619999999999998,0.111,0.526,20121230.0,1937075.0,0.051
-0.030077999999999997,-0.037927999999999996,-0.031298,-0.019029,-0.027891000000000003,-0.017278,17.314,17.314,94.36,1.337,0.648,3.394,20130929.0,1064952.0,0.039
0.062091999999999994,0.062091999999999994,0.035988,0.029529000000000007,0.033509,0.031419,14.843,14.968,213.3,1.287,0.255,2.275,20130429.0,760406.0,0.044
-0.020449000000000002,-0.020449000000000002,0.00998,0.004804999999999999,0.011471,0.0065450000000000005,11.975,12.501,48.38,9.951,0.4785,1.692,20070429.0,3547750.0,0.052000000000000005
0.046736,0.046736,0.018086,0.001376,0.013768,0.002477,21.487,20.75,42.33,2.486,0.595,3.926,20130530.0,3178598.0,0.028
-0.013300999999999999,-0.013300999999999999,-0.017816,-0.009856,-0.016117,-0.007906,15.094,18.867,86.79,0.581,0.243,2.687,20070730.0,677870.0,0.103
-0.061911,-0.061911,-0.062581,-0.049309,-0.062061,-0.047295,9.15,9.15,99.55,1.03,0.4785,1.147,20150929.0,440578.0,0.063
0.028645,0.028645,-0.014999,-0.015631,-0.017055,-0.013012,13.402,18.55,28.01,1.409,0.993,3.733,20130730.0,22116655.0,0.048
-0.12476199999999998,-0.128126,-0.085962,-0.088745,-0.080247,-0.086625,4.117,4.396,59.61,0.213,1.064,1.29,20080730.0,952362.0,0.121
-0.034265,-0.041393,-0.013501,-0.020191,-0.016942,-0.018549,10.185,10.185,104.91,0.266,0.536,1.048,20110629.0,1708291.0,0.031
0.05305,0.04974,0.010491,0.002313,0.008167,0.003961999999999999,10.858,11.103,206.19,24.31,0.4785,2.19,20150629.0,466971.0,0.028
-0.006803,-0.006803,0.019058,0.037053,0.025957,0.039501,18.283,18.283,100.74,1.355,0.804,3.531,20140730.0,871016.0,0.039
-0.078304,-0.078304,0.049462,0.05372,0.051244000000000005,0.054898,16.497,11.578,31.84,0.417,2.13,3.489,20130912.0,11036007.0,0.037000000000000005
0.048824,0.048824,0.058796,0.06725199999999999,0.06192,0.069289,14.470999999999998,14.470999999999998,75.83,0.398,0.337,0.956,20100429.0,2151624.0,0.037000000000000005
0.054134,0.054134,0.017771000000000002,0.051972,0.026392,0.055001,23.208,23.208,210.73199,0.0,2.039,4.4510000000000005,20100114.0,4186200.0,0.052000000000000005
0.032179,0.024194,0.006201,-0.023436,0.000496,-0.022319,22.131,21.167,82.55,1.8,0.231,2.707,20140529.0,1900795.0,0.034
-0.031372000000000004,-0.031372000000000004,-0.017396000000000002,-0.007204,-0.012255,-0.005111999999999999,16.77,16.77,124.43,0.442,0.604,3.627,20110227.0,11389236.0,0.016
-0.11726700000000001,-0.11726700000000001,-0.019762,-0.051739,-0.02925,-0.050612,15.37,12.579,47.8,1.686,0.142,0.564,20091129.0,1269487.0,0.055
-0.028865,-0.028865,0.054893,0.052497,0.053611,0.054123,14.383,28.417,58.54,1.385,0.838,3.934,20150330.0,1993315.0,0.037000000000000005
0.044614999999999995,0.044614999999999995,0.028049,0.02166,0.022824,0.023398,13.368,13.550999999999998,79.14,0.217,1.273,2.182,20131230.0,511320.0,0.038
0.068233,0.068233,0.044596,0.024591,0.038565,0.025762,8.477,20.874,30.685,1.409,1.147,3.89,20131128.0,6224937.0,0.047
-0.005872,-0.014162000000000001,-0.062581,-0.049309,-0.062061,-0.047295,12.093,11.842,28.54,0.5660000000000001,0.969,2.456,20110227.0,7064729.0,0.04
0.017238,0.017238,-0.044043,-0.07811799999999999,-0.051275,-0.07661699999999999,7.697,7.857,53.11,0.828,0.4785,1.318,20071230.0,811965.0,0.064
-0.009153,-0.009153,-0.034761,-0.022916,-0.023605,-0.021401,22.747,22.485,58.46,1.093,0.326,4.708,20080330.0,1887758.0,0.199
0.127111,0.127111,0.043583,0.08443200000000001,0.052929,0.085342,16.491,16.491,456.48001,0.0,0.928,3.932,20120329.0,2529489.0,0.052000000000000005
-0.004364,-0.004364,0.010674,0.029774,0.021528,0.031787,27.463,18.772,59.32,1.3219999999999998,0.634,2.91,20080629.0,1307213.0,0.053
0.057259000000000004,0.047503,0.024236,0.03269,0.024597,0.034925,20.591,17.278,45.095,1.01,0.958,2.84,20121030.0,2224398.0,0.045
-0.202093,-0.202093,-0.085962,-0.088745,-0.080247,-0.086625,9.298,9.223,34.31,12.666,0.4785,1.035,20080730.0,9395953.0,0.052000000000000005
0.21901900000000002,0.21901900000000002,0.074142,0.083763,0.08029800000000001,0.085217,15.916,17.066,28.33,19.285,0.4785,1.116,20090830.0,4055358.0,0.006999999999999999
-0.016342,-0.024903,-0.053882000000000006,-0.058868,-0.052465,-0.056799,8.243,7.881,50.12,1.141,0.6459999999999999,3.689,20100729.0,2423584.0,0.073
0.130525,0.12223800000000001,0.087551,0.094485,0.089635,0.096418,16.927,15.476,16.25,12.973,0.4785,1.15,20101028.0,12106826.0,0.045
0.101148,0.101148,0.022646,0.013611000000000002,0.018203,0.014412,21.891,19.0,20.14,12.467,0.4785,1.4409999999999998,20110227.0,14765584.0,0.044
-0.064315,-0.065515,-0.036974,-0.012292,-0.038109,-0.011388,24.491,29.725,38.94,21.114,0.4785,1.3430000000000002,20100225.0,10292092.0,0.052000000000000005
-0.019391,-0.019391,0.023201,0.012956,0.019935,0.014199000000000003,18.869,19.07,124.91,1.019,0.264,1.007,20141127.0,1074977.0,0.068
0.042952,0.042952,0.044596,0.024591,0.038565,0.025762,12.797,12.973,75.76,0.217,1.273,2.089,20131128.0,892304.0,0.038
-0.061953999999999995,-0.061953999999999995,-0.090791,-0.122188,-0.099796,-0.120091,17.221,17.625,22.56,0.616,1.893,3.357,20081023.0,12635195.0,0.05
0.043746,0.036406,0.024566,0.007432999999999999,0.018105,0.009006,21.265,19.29,35.3,8.539,0.4785,2.4290000000000003,20061030.0,4604382.0,0.07400000000000001
-0.011935,-0.011935,0.049462,0.05372,0.051244000000000005,0.054898,23.218000000000004,23.39,62.92,0.399,1.519,1.771,20130829.0,695990.0,0.031
0.212195,0.212195,0.047547000000000006,0.03049,0.049781,0.031907,5.45,5.45,173.95,0.0,1.862,5.787000000000001,20080626.0,8147836.0,0.052000000000000005
0.016225999999999997,0.016225999999999997,0.031332,0.015303,0.02211,0.017608000000000002,11.687,11.687,32.255,0.399,2.044,3.76,20120416.0,9445449.0,0.031
-0.058628,-0.058628,-0.169425,-0.206835,-0.186108,-0.205222,6.516,6.516,42.55,0.894,0.4785,0.974,20081127.0,1725372.0,0.064
0.006712999999999999,0.0046229999999999995,0.011061,0.00206,0.006128,0.0035,11.109000000000002,5.5470000000000015,158.64,0.0,1.181,7.834,20130327.0,612321.0,0.052000000000000005
-0.087891,-0.09362000000000001,-0.062651,-0.070404,-0.067942,-0.06843400000000001,12.064,13.259,69.61,1.508,0.253,0.7120000000000001,20120628.0,880954.0,0.068
0.013177000000000001,0.013177000000000001,0.011061,0.00206,0.006128,0.0035,17.667,17.84,54.59,1.464,0.287,2.301,20130327.0,1834079.0,0.037000000000000005
-0.039626999999999996,-0.039626999999999996,-0.018258,-0.026251,-0.020161,-0.024106,19.434,15.969,20.6,1.601,0.879,2.448,20110728.0,9668180.0,0.047
0.141051,0.141051,0.047547000000000006,0.03049,0.049781,0.031907,16.072,16.133,84.86,1.169,0.295,0.961,20080529.0,1499830.0,0.078
0.057048,0.053728,-0.018258,-0.026251,-0.020161,-0.024106,12.023,11.696,51.58,1.189,0.474,0.58,20110728.0,1659808.0,0.056
-0.009066,-0.009066,0.039555,0.031622000000000004,0.036055,0.034188,16.517,16.517,88.53,1.267,0.561,3.279,20120730.0,1539156.0,0.043
-0.089776,-0.092097,-0.047449,-0.049083,-0.044938,-0.047566,6.895,6.278,136.92999,19.535,0.4785,1.4269999999999998,20100929.0,1355164.0,0.029
0.095265,0.08307300000000001,0.023563,0.02201,0.024071,0.025242,22.604,22.604,76.4,1.252,0.336,2.9810000000000003,20140126.0,1398057.0,0.035
-0.129892,-0.13910899999999998,-0.109931,-0.109769,-0.103401,-0.107667,5.202000000000001,5.202000000000001,60.71,0.197,0.299,0.477,20090330.0,3063825.0,0.042
-0.009590000000000001,-0.009590000000000001,-0.017396000000000002,-0.007204,-0.012255,-0.005111999999999999,11.012,11.255999999999998,187.97,24.436,0.4785,2.0580000000000003,20150429.0,503107.0,0.03
0.09396900000000001,0.09396900000000001,0.031332,0.015303,0.02211,0.017608000000000002,14.044,14.912,57.86,7.401,0.4785,2.094,20120429.0,1390217.0,0.021
0.021743000000000002,0.021743000000000002,0.016467,0.029505,0.02134,0.031168,12.259,12.068,62.03,3.522,0.04,1.004,20061228.0,1417794.0,0.076
0.070314,0.070314,0.043117,0.042687,0.043937,0.044257,13.236,19.801,48.71,2.557,0.496,1.038,20140330.0,1791283.0,0.064
0.10756099999999999,0.10756099999999999,0.085405,0.104391,0.083432,0.107474,5.7620000000000005,5.7620000000000005,67.24,0.197,0.299,0.528,20090429.0,3880663.0,0.042
-0.097624,-0.097624,-0.085962,-0.088745,-0.080247,-0.086625,15.882,9.87,17.47,0.612,1.352,2.484,20080730.0,12597112.0,0.062
-0.014882,-0.014882,-0.021846,0.000857,-0.015985,0.002111,15.438,18.591,43.69,1.4480000000000002,0.71,2.436,20070329.0,1083536.0,0.047
0.010221,0.010221,-0.030917,-0.045982,-0.033025,-0.044331,18.68,20.748,54.36,8.821,0.4785,2.571,20060629.0,1268503.0,0.008
-0.030325,-0.030325,-0.056791,-0.077329,-0.059612,-0.075715,35.973,17.698,33.095,1.097,0.774,2.172,20110929.0,5099206.0,0.046
0.003149,0.003149,0.031332,0.015303,0.02211,0.017608000000000002,44.976000000000006,43.44300000000001,38.23,1.877,0.454,0.978,20120429.0,3765598.0,0.068
-0.003012,-0.003012,-0.031982,-0.044642,-0.032762,-0.043537,23.42,17.24,49.65,0.877,0.765,4.6789999999999985,20070830.0,2900793.0,0.073
-0.044397000000000006,-0.044397000000000006,0.022646,0.013611000000000002,0.018203,0.014412,9.669,9.216,62.85,1.134,0.708,4.541,20110227.0,1834220.0,0.07200000000000001
0.027762000000000002,0.027762000000000002,-0.008628,-0.014282,-0.006515000000000001,-0.010989,16.062,16.329,108.1,1.5659999999999998,0.267,1.5490000000000002,20080130.0,1341877.0,0.08199999999999999
0.1268,0.1268,0.031508,0.045186,0.036087,0.046211,17.421,16.113,92.33,1.288,0.334,1.571,20061129.0,1705206.0,0.054000000000000006
0.065233,0.065233,0.031957,0.035725,0.036232,0.037036,9.053,9.053,59.93,1.2009999999999998,0.4785,1.029,20110330.0,845025.0,0.061
0.035739,0.035739,0.014822,0.016144,0.024693,0.017406,15.171,15.43,45.21,1.759,0.118,0.507,20071129.0,4368329.0,0.066
-0.025772000000000003,-0.025772000000000003,-0.004189,-0.003562,-0.005754,-0.00019,17.364,16.958,36.29,0.574,1.327,3.134,20150205.0,5997669.0,0.036000000000000004
0.008534,0.008534,-0.019762,-0.051739,-0.02925,-0.050612,13.998,13.359000000000002,61.45,1.279,0.201,1.046,20091129.0,1101257.0,0.079
0.040744,0.034137,-0.035583,-0.002254,-0.031063,-0.001282,17.887999999999995,16.621,93.91,3.863,0.212,1.042,20140227.0,1501463.0,0.046
-0.055384,-0.055384,-0.061163,-0.04616,-0.063252,-0.045066,13.297,16.288,79.65,0.6809999999999999,0.299,2.35,20080228.0,1101384.0,0.095
-0.056549,-0.068854,-0.090791,-0.122188,-0.099796,-0.120091,11.727,9.159,31.78,1.778,0.14400000000000002,0.499,20081030.0,2103622.0,0.084
-0.018747999999999997,-0.023048,-0.053882000000000006,-0.058868,-0.052465,-0.056799,8.208,8.208,28.4,1.446,0.482,0.365,20100729.0,2354304.0,0.057
0.140126,0.140126,0.032549,0.021362,0.036643,0.023123,21.029,20.341,43.53,1.325,0.122,1.412,20070628.0,3263145.0,0.08900000000000001
0.060530999999999995,0.060530999999999995,0.057364,0.026485,0.054642,0.028476,22.017,22.017,199.91,0.0,2.039,4.197,20110227.0,3116096.0,0.052000000000000005
-0.013803999999999999,-0.013803999999999999,0.014759,0.056698,0.01893,0.057842999999999985,14.614,14.163,64.3,0.7440000000000001,0.894,2.863,20100527.0,2358672.0,0.068
-0.019544,-0.019544,-0.036974,-0.012292,-0.038109,-0.011388,-18.813,-104.19,27.09,5.107,0.237,0.716,20100225.0,2054307.0,0.093
0.138749,0.138749,0.087551,0.094485,0.089635,0.096418,18.103,17.503,31.68,1.41,0.181,0.785,20101028.0,2353287.0,0.077
-0.084915,-0.093313,-0.081976,-0.078435,-0.081224,-0.076929,12.248,12.757,58.3,0.657,0.838,2.573,20100629.0,3578528.0,0.055
-0.016173,-0.016173,0.000196,0.021352,-0.00504,0.023921,11.667,14.942,51.1,2.0780000000000003,0.13,1.874,20090730.0,2854380.0,0.067
0.050356,0.050356,0.008533,-0.00702,0.001454,-0.003561,19.673,19.711,100.33,1.2819999999999998,0.542,3.889,20120130.0,1105214.0,0.044
0.046314999999999995,0.046314999999999995,0.049462,0.05372,0.051244000000000005,0.054898,15.373,15.312,77.94,1.85,0.114,0.544,20130829.0,1130568.0,0.054000000000000006
-0.029174000000000002,-0.029174000000000002,-0.01753,-0.039462,-0.024498,-0.035887,12.554,13.298,69.55,5.691,0.4785,1.989,20160128.0,1242331.0,0.015
0.056571,0.045547000000000004,0.0653,0.065469,0.064817,0.068851,12.918,13.915,36.04,1.245,0.615,2.524,20110130.0,2811105.0,0.045
0.017047,0.014081999999999999,0.018086,0.001376,0.013768,0.002477,17.586,15.548,68.41,6.6370000000000005,0.4785,2.2230000000000003,20130530.0,1218410.0,0.022
0.082677,0.082677,-0.036974,-0.012292,-0.038109,-0.011388,10.890999999999998,10.123,33.0,1.584,0.454,0.447,20100225.0,2780953.0,0.051
-0.026983,-0.033235,0.002847,0.00014199999999999998,0.0029530000000000003,0.00279,9.307,10.556,88.14,0.234,0.213,0.945,20121230.0,2857054.0,0.032
0.0107,0.0107,-0.021474,-0.022838,-0.023611,-0.021813,6.565,9.972,68.01,1.624,0.657,4.082,20110830.0,1627456.0,0.047
0.009153,-0.004472,0.022646,0.013611000000000002,0.018203,0.014412,-137.0,21.329,35.62,1.801,0.146,0.937,20110227.0,5416236.0,0.069
-0.035114,-0.035114,-0.036974,-0.012292,-0.038109,-0.011388,5.313,4.216,63.75,0.248,1.162,1.38,20100225.0,459626.0,0.092
-0.009822,-0.0146,-0.009859,-0.002657,-0.014677,-0.001295,11.114,11.747,37.12,11.825,0.4785,1.324,20080828.0,4274476.0,0.011
0.053274,0.053274,0.005086,-0.023752,-0.002927,-0.022698,17.964000000000006,17.607,35.39,1.695,0.7979999999999999,2.144,20060830.0,1099175.0,0.045
0.012623,0.008361,0.021274,0.023562,0.022975,0.025011,19.119,18.23,62.71,1.213,0.156,1.409,20060928.0,637601.0,0.091
-0.006768000000000001,-0.006768000000000001,-0.062651,-0.070404,-0.067942,-0.06843400000000001,11.595,11.595,55.77,1.224,0.527,0.5579999999999999,20120628.0,1151998.0,0.053
-0.0052759999999999994,-0.009673000000000001,-0.013501,-0.020191,-0.016942,-0.018549,14.172,14.136,168.92999,1.165,0.319,2.013,20110629.0,1108756.0,0.043
0.097999,0.097999,0.050428,0.06268,0.052887,0.06350900000000001,10.081,9.999,98.39,2.715,0.139,0.96,20130227.0,1392832.0,0.049
0.022596,0.015708,0.020763,0.022131,0.016509,0.023985,1.534,1.534,449.73499,0.0,0.8809999999999999,2.496,20110227.0,3507527.0,0.052000000000000005
-0.036909,-0.036909,0.035723000000000005,0.069383,0.043582,0.071255,45.512,22.494,19.57,0.14,1.4780000000000002,3.214,20091022.0,10711139.0,0.001
0.0062380000000000005,0.0062380000000000005,-0.018258,-0.026251,-0.020161,-0.024106,18.943,18.909,106.46,3.0,0.172,1.4509999999999998,20110728.0,1897509.0,0.06
-0.000524,-0.007857,0.029749,0.049754,0.035682,0.051828,20.042,18.94,37.88,2.591,0.61,3.529,20131030.0,3011107.0,0.027000000000000003
0.053846000000000005,0.053846000000000005,-0.021474,-0.022838,-0.023611,-0.021813,10.873,10.873,27.4,0.321,1.717,3.346,20110901.0,12628983.0,0.026
0.030166000000000002,0.025164,0.012191,0.011122,0.008574,0.013022999999999998,14.166,13.779000000000002,65.59,1.12,0.161,1.086,20080929.0,993477.0,0.08900000000000001
-0.09197000000000001,-0.09197000000000001,-0.053882000000000006,-0.058868,-0.052465,-0.056799,17.844,12.880999999999998,19.45,0.123,1.75,2.829,20100722.0,13678885.0,0.001
-0.14513299999999998,-0.14513299999999998,-0.08565700000000001,-0.025384,-0.078717,-0.024042,7.562,7.562,38.64,1.14,0.4785,0.898,20090226.0,1214555.0,0.064
0.081803,0.081803,-0.001047,0.006786,0.0017809999999999996,0.008605,26.831,25.775,111.35,3.712,0.16699999999999998,1.67,20110428.0,1785029.0,0.059
-0.044755,-0.053117,-0.007497,-0.010235,-0.008019,-0.009106,18.718,16.616,63.64,1.773,0.123,2.085,20120530.0,2586165.0,0.039
-0.054394000000000005,-0.054394000000000005,-0.015513999999999997,-0.046891,-0.026823000000000003,-0.044988,11.981,11.981,94.05,0.388,0.08,1.027,20141030.0,2319138.0,0.043
0.096842,0.089774,0.03356,0.055310000000000005,0.0293,0.056864,13.522,12.904000000000002,59.36,1.279,0.201,1.014,20090929.0,1136311.0,0.079
0.0016640000000000001,-0.007488,0.019763,0.022964,0.023665,0.02482,17.805999999999994,14.728,23.86,1.3530000000000002,0.914,2.943,20120927.0,5876833.0,0.048
0.019533000000000002,0.019533000000000002,0.032549,0.021362,0.036643,0.023123,18.697,18.79,37.58,8.135,0.4785,2.527,20070628.0,6700307.0,0.079
0.049698,0.049698,0.036856,0.039488,0.037009,0.040681,16.916,15.642,74.77,1.27,0.257,1.297,20101129.0,935193.0,0.079
0.087764,0.086159,0.03356,0.055310000000000005,0.0293,0.056864,9.115,6.608,71.1,0.028,1.1740000000000002,4.853,20090929.0,940027.0,2.294
-0.047105,-0.052624000000000004,0.007068000000000001,0.016406,0.00898,0.021872,14.068,14.01,68.23,1.852,0.113,0.4920000000000001,20130130.0,1984557.0,0.052000000000000005
0.039262,0.039262,-0.019789,-0.014781,-0.01555,-0.013477,12.691,12.691,70.94,1.64,0.4785,1.06,20121129.0,556197.0,0.064
-0.016307,-0.025562,-0.017816,-0.009856,-0.016117,-0.007906,12.352,10.707,44.22,1.575,0.287,0.851,20070730.0,1027754.0,0.07
-0.037217,-0.044374000000000004,-0.056791,-0.077329,-0.059612,-0.075715,15.970999999999998,15.970999999999998,33.38,1.324,0.135,0.782,20110929.0,4511384.0,0.059
0.019819999999999997,0.012421,0.043117,0.042687,0.043937,0.044257,14.137,13.682,38.31,0.521,2.296,3.811,20110227.0,7182660.0,0.033
0.067411,0.067411,0.087551,0.094485,0.089635,0.096418,13.723,13.865,53.52,1.42,0.133,0.467,20101028.0,2160735.0,0.058
0.037032,0.030392000000000002,0.037655,0.032156,0.038183,0.033697000000000005,17.373,16.87,34.92,0.606,1.42,3.207,20110227.0,5939138.0,0.035
0.10756900000000001,0.10756900000000001,0.074142,0.083763,0.08029800000000001,0.085217,36.532,36.532,163.3,14.574000000000002,0.4785,1.534,20090830.0,2761768.0,0.16
0.030322,0.030322,0.012616,0.012585,0.009151,0.0148,10.818,10.444,48.25,0.698,0.434,4.77,20070130.0,1551191.0,0.2
0.019008,0.010407,0.043117,0.042687,0.043937,0.044257,17.144000000000002,17.144000000000002,95.15,1.411,0.883,3.3510000000000004,20140330.0,946450.0,0.039
0.019957,0.019957,-0.014999,-0.015631,-0.017055,-0.013012,23.332,16.448,85.86,0.775,0.84,3.516,20130730.0,2105693.0,0.045
0.010994,0.010994,0.002847,0.00014199999999999998,0.0029530000000000003,0.00279,15.866,16.176,49.66,1.347,0.264,2.082,20121230.0,2189070.0,0.051
0.068111,0.068111,0.005086,-0.023752,-0.002927,-0.022698,19.929,19.846,47.83,0.992,0.415,1.219,20060830.0,1570001.0,0.061
0.038433999999999996,0.038433999999999996,-0.005059,-0.02248,-0.008893,-0.020645,12.505,13.634,58.9,1.619,0.14,0.47,20111229.0,2221270.0,0.051
-0.005158,-0.008316,0.024534,-0.004155,0.018986000000000003,-0.002457,10.897,11.323,188.41,25.466,0.4785,1.996,20141230.0,401278.0,0.033
-0.10072300000000001,-0.10072300000000001,0.020763,0.022131,0.016509,0.023985,121.2,61.367,48.48,1.656,0.271,1.185,20130627.0,2342188.0,0.064
0.01289,0.01289,0.00998,0.004804999999999999,0.011471,0.0065450000000000005,17.68,17.769000000000005,35.36,8.135,0.4785,2.261,20070429.0,7928882.0,0.08199999999999999
-0.02179,-0.03283,-0.030917,-0.045982,-0.033025,-0.044331,15.271,11.763,33.29,0.916,1.149,3.294,20060629.0,2225585.0,0.077
0.017199000000000002,0.008806999999999999,0.028049,0.02166,0.022824,0.023398,17.576,17.576,97.37,1.3230000000000002,0.6920000000000001,3.465,20131230.0,1275090.0,0.039
-0.06085499999999999,-0.06085499999999999,-0.08565700000000001,-0.025384,-0.078717,-0.024042,13.595,8.422,28.55,0.723,0.741,2.509,20090226.0,2643335.0,0.07200000000000001
-0.025221,-0.025221,0.03356,0.055310000000000005,0.0293,0.056864,12.702,15.115,54.11,1.925,0.155,1.999,20090929.0,2656391.0,0.061
0.023637000000000002,0.017338,0.028514,0.032232,0.032688,0.033602999999999994,16.663,15.088,68.65,1.166,0.251,1.218,20100330.0,1018384.0,0.08
-0.31664000000000003,-0.31664000000000003,-0.061163,-0.04616,-0.063252,-0.045066,34.443000000000005,34.443000000000005,135.36,0.0,1.655,4.956,20080327.0,12571229.0,0.052000000000000005
-0.03418,-0.042236,-0.021012,-0.015969,-0.021201,-0.013473,24.829,19.714,39.23,3.31,0.703,3.706,20150730.0,2882903.0,0.023
-0.005797,-0.005797,0.014822,0.016144,0.024693,0.017406,19.981,19.144,41.16,8.135,0.4785,2.676,20071129.0,7229278.0,0.081
0.065827,0.065827,0.012616,0.012585,0.009151,0.0148,15.847,18.166,37.24,1.469,0.111,1.3019999999999998,20070130.0,2125778.0,0.085
0.033054,0.033054,-0.009859,-0.002657,-0.014677,-0.001295,19.296,18.189,22.19,0.147,1.676,3.1860000000000004,20080925.0,13824136.0,0.006
-0.025026,-0.025026,-0.062651,-0.070404,-0.067942,-0.06843400000000001,15.777,15.648,19.09,11.57,0.4785,1.4240000000000002,20120628.0,9645618.0,0.045
-0.112969,-0.11854300000000001,-0.053882000000000006,-0.058868,-0.052465,-0.056799,36.492,26.356,23.72,4.505,0.214,0.556,20100729.0,2529081.0,0.092
-0.006097999999999999,-0.006097999999999999,-0.005059,-0.02248,-0.008893,-0.020645,11.357,9.757,27.71,2.942,0.28800000000000003,0.5489999999999999,20111229.0,2016444.0,0.079
-0.030218000000000002,-0.030218000000000002,-0.019762,-0.051739,-0.02925,-0.050612,12.978,13.701,59.05,0.7140000000000001,0.6629999999999999,2.652,20091129.0,2803150.0,0.055
0.046646,0.046646,0.040589,0.035003,0.038914,0.036494,15.434,14.699000000000002,114.21,2.889,0.109,1.23,20120329.0,1181804.0,0.054000000000000006
0.099561,0.099561,0.06877799999999999,0.05868200000000001,0.068594,0.05994,9.064,8.665,55.11,1.141,0.6459999999999999,4.056,20100830.0,1866834.0,0.073
0.015837999999999998,0.006745999999999999,0.029749,0.049754,0.035682,0.051828,28.339,21.739,47.608999999999995,1.452,0.961,3.102,20131030.0,2931452.0,0.042
0.027662,0.027662,0.019058,0.037053,0.025957,0.039501,2.218,2.218,92.93,0.293,0.934,3.162,20140710.0,8535462.0,0.018000000000000002
-0.0286,-0.0286,-0.026443,-0.052219000000000015,-0.035673,-0.049922,12.768,13.733,88.99,2.053,0.223,1.376,20151029.0,1156204.0,0.052000000000000005
-0.039756,-0.039756,-0.017816,-0.009856,-0.016117,-0.007906,21.201,20.754,29.47,0.0,1.395,5.5779999999999985,20070731.0,11884314.0,0.052000000000000005
-0.040498,-0.040498,-0.030917,-0.045982,-0.033025,-0.044331,16.838,16.502,33.17,1.695,0.7979999999999999,2.009,20060629.0,1204755.0,0.045
0.112916,0.112916,0.082983,0.051512,0.07256599999999999,0.052873,23.647,23.5,113.74,1.044,0.287,3.739,20151129.0,1600791.0,0.022
-0.089556,-0.089556,-0.031041000000000006,-0.020095,-0.028223,-0.019073,15.809,15.439,33.04,0.574,1.327,2.853,20110227.0,6899674.0,0.036000000000000004
0.06264199999999999,0.054705,0.012616,0.012585,0.009151,0.0148,22.281,20.223,37.21,7.862999999999999,0.4785,2.539,20070130.0,6473818.0,0.077
