,PERMNO,DATE,NAICS,BIDLO,ASKHI,PRC,VOL,BID,ASK,SHROUT,CFACPR,CFACSHR,ALTPRC,SPREAD,vwretd,vwretx,ewretd,ewretx,sprtrn,PRC_RET,PRC_MOV,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,PEG_1yrforward,PEG_ltgforward,NEXT_DAY_PREDICTION
2209,47896.0,1.2649824e+18,522110.0,37.7,41.97,41.97,8763614.0,41.98,41.99,3973011.0,1.0,1.0,41.97,-0.010000000000005116,0.034774,0.032688,0.033602999999999994,0.032232,0.028513999999999998,0.07493307740144592,1.0,15.776,0.9570000000000001,21.089000000000002,18.012999999999998,18.090999999999998,18.737000000000002,18.570999999999998,1.442,1.368,0.094,0.10099999999999999,0.327,0.294,0.5920000000000001,0.139,0.134,0.018000000000000002,0.08,0.044000000000000004,0.275,0.063,0.0,0.07,0.3061561325589341,0.2592101127434233,0.034,0.39799999999999996,0.581,1.585,0.581,0.8831221397649969,0.8508123067408782,0.153,0.21231909805261362,0.2917430816535702,0.308,16.53,0.633,0.4761612572599932,0.12300000000000001,0.8894994875298942,0.6946812435941238,0.065,1.0,167.892,1.4580000000000002,0.919,0.904,11.288,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,6.419,0.055,0.17600000000000002,0.047,0.293,0.6990000000000001,45.79668010075567,0.0,0.015,0.233,0.052000000000000005,1.061,0.5589999999999999,0.0048,0.5379999999999999,2.342,1.0
2210,47896.0,1.2674016e+18,522110.0,41.53,45.02,44.75,7558147.0,44.77,44.79,3973011.0,1.0,1.0,44.75,-0.01999999999999602,0.063606,0.06192,0.069289,0.06725199999999999,0.058796,0.06413636737536488,1.0,16.820999999999998,0.9570000000000001,21.089000000000002,19.206,19.289,19.977999999999998,19.801,1.538,1.459,0.094,0.10099999999999999,0.327,0.294,0.5920000000000001,0.139,0.134,0.018000000000000002,0.08,0.044000000000000004,0.275,0.063,0.0,0.07,0.3061561325589341,0.2592101127434233,0.034,0.39799999999999996,0.581,1.585,0.581,0.8831221397649969,0.8508123067408782,0.153,0.21231909805261362,0.2917430816535702,0.308,16.53,0.633,0.4761612572599932,0.12300000000000001,0.8894994875298942,0.6946812435941238,0.065,1.0,167.892,1.4580000000000002,0.919,0.904,11.288,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,6.419,0.055,0.17600000000000002,0.047,0.293,0.6990000000000001,45.79668010075567,0.0,0.015,0.233,0.052000000000000005,1.131,0.596,0.0045000000000000005,0.581,2.497,0.0
2211,47896.0,1.27008e+18,522110.0,42.41,47.81,42.58,9477633.0,42.53,42.55,3975400.0,1.0,1.0,42.58,-0.01999999999999602,0.020043000000000002,0.018930000000000002,0.05784299999999999,0.056698,0.014759,-0.04970678525553104,0.0,16.015,0.9570000000000001,21.089000000000002,18.275,18.352999999999998,19.009,18.840999999999998,1.464,1.389,0.094,0.10099999999999999,0.327,0.294,0.5920000000000001,0.139,0.134,0.018000000000000002,0.08,0.044000000000000004,0.275,0.063,0.0,0.07,0.3061561325589341,0.2592101127434233,0.034,0.39799999999999996,0.581,1.585,0.581,0.8831221397649969,0.8508123067408782,0.153,0.21231909805261362,0.2917430816535702,0.308,16.53,0.633,0.4761612572599932,0.12300000000000001,0.8894994875298942,0.6946812435941238,0.065,1.0,167.892,1.4580000000000002,0.919,0.904,11.288,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,6.419,0.055,0.17600000000000002,0.047,0.293,0.6990000000000001,45.79668010075567,0.0,0.015,0.233,0.052000000000000005,1.077,0.5670000000000001,0.004699999999999999,0.46299999999999997,2.622,0.0
2212,47896.0,1.272672e+18,522110.0,37.83,43.53,39.58,11374831.0,39.53,39.55,3978694.0,1.0,1.0,39.58,-0.01999999999999602,-0.079136,-0.081224,-0.076929,-0.078435,-0.081976,-0.07306071929091369,0.0,15.267999999999999,0.88,19.704,15.107000000000001,15.165,15.460999999999999,15.341,1.348,1.744,0.386,0.11,0.363,0.326,0.622,0.15,0.147,0.021,0.086,0.046,0.275,0.07200000000000001,0.0,0.079,0.3061561325589341,0.2592101127434233,0.035,0.355,0.648,1.535,0.634,0.8831221397649969,0.8508123067408782,0.145,0.21231909805261362,0.2917430816535702,0.32299999999999995,15.686,0.578,0.4761612572599932,0.14800000000000002,0.8894994875298942,0.6946812435941238,0.065,1.0,174.108,1.8259999999999998,0.9209999999999999,0.9059999999999999,11.727,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,6.085,0.057,0.185,0.04,0.27,0.722,45.79668010075567,0.0,0.015,0.233,0.038,1.006,0.18,0.0051,0.353,2.133,0.0
2213,47896.0,1.2753504e+18,522110.0,36.61,39.55,36.61,9757096.0,36.59,36.6,3978694.0,1.0,1.0,36.61,-0.00999999999999801,-0.050725,-0.052465,-0.056799,-0.058868,-0.053882000000000006,-0.07800251304227479,0.0,14.123,0.88,19.704,13.972999999999999,14.027000000000001,14.300999999999998,14.19,1.247,1.614,0.386,0.11,0.363,0.326,0.622,0.15,0.147,0.021,0.086,0.046,0.275,0.07200000000000001,0.0,0.079,0.3061561325589341,0.2592101127434233,0.035,0.355,0.648,1.535,0.634,0.8831221397649969,0.8508123067408782,0.145,0.21231909805261362,0.2917430816535702,0.32299999999999995,15.686,0.578,0.4761612572599932,0.14800000000000002,0.8894994875298942,0.6946812435941238,0.065,1.0,174.108,1.8259999999999998,0.9209999999999999,0.9059999999999999,11.727,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,6.085,0.057,0.185,0.04,0.27,0.722,45.79668010075567,0.0,0.015,0.233,0.038,0.93,0.166,0.0055000000000000005,0.33399999999999996,1.788,1.0
2214,47896.0,1.2779424e+18,522110.0,35.83,40.69,40.28,8324834.0,40.28,40.3,3975800.0,1.0,1.0,40.28,-0.01999999999999602,0.070292,0.068594,0.05994,0.058682000000000005,0.06877799999999999,0.09553364071821667,1.0,15.527000000000001,0.88,19.704,15.374,15.433,15.734000000000002,15.612,1.37,1.774,0.386,0.11,0.363,0.326,0.622,0.15,0.147,0.021,0.086,0.046,0.275,0.07200000000000001,0.0,0.079,0.3061561325589341,0.2592101127434233,0.035,0.355,0.648,1.535,0.634,0.8831221397649969,0.8508123067408782,0.145,0.21231909805261362,0.2917430816535702,0.32299999999999995,15.686,0.578,0.4761612572599932,0.14800000000000002,0.8894994875298942,0.6946812435941238,0.065,1.0,174.108,1.8259999999999998,0.9209999999999999,0.9059999999999999,11.727,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,6.085,0.057,0.185,0.04,0.27,0.722,45.79668010075567,0.0,0.015,0.233,0.038,1.023,0.183,0.005,0.435,1.9669999999999999,0.0
2215,47896.0,1.2806208e+18,522110.0,35.63,41.64,36.36,7234809.0,36.35,36.36,3965167.0,1.0,1.0,36.36,-0.00999999999999801,-0.042813,-0.044938,-0.047566000000000004,-0.049083,-0.047449,-0.10238579854108347,0.0,13.414000000000001,1.12,17.631,10.663,10.694,10.789000000000001,10.725999999999999,1.248,2.178,0.159,0.129,0.397,0.358,0.665,0.17800000000000002,0.168,0.022000000000000002,0.09699999999999999,0.051,0.275,0.09300000000000001,0.0,0.092,0.3061561325589341,0.2592101127434233,0.037000000000000005,0.35600000000000004,0.6459999999999999,1.436,0.633,0.8831221397649969,0.8508123067408782,0.149,0.21231909805261362,0.2917430816535702,0.309,13.854000000000001,0.55,0.4761612572599932,0.151,0.8894994875298942,0.6946812435941238,0.065,1.0,171.092,1.8119999999999998,0.919,0.903,11.394,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,13.269,0.055999999999999994,0.18100000000000002,0.024,0.261,0.696,45.79668010075567,0.0,0.015,0.233,0.025,0.885,0.037000000000000005,0.0055000000000000005,0.17600000000000002,1.349,1.0
2216,47896.0,1.2832992e+18,522110.0,37.74,41.19,38.06,7172049.0,38.05,38.06,3965167.0,1.0,1.0,38.06,-0.010000000000005116,0.09151799999999999,0.089635,0.09641799999999999,0.094485,0.087551,0.04569459255872534,1.0,14.040999999999999,1.12,17.631,11.161,11.194,11.294,11.227,1.307,2.28,0.159,0.129,0.397,0.358,0.665,0.17800000000000002,0.168,0.022000000000000002,0.09699999999999999,0.051,0.275,0.09300000000000001,0.0,0.092,0.3061561325589341,0.2592101127434233,0.037000000000000005,0.35600000000000004,0.6459999999999999,1.436,0.633,0.8831221397649969,0.8508123067408782,0.149,0.21231909805261362,0.2917430816535702,0.309,13.854000000000001,0.55,0.4761612572599932,0.151,0.8894994875298942,0.6946812435941238,0.065,1.0,171.092,1.8119999999999998,0.919,0.903,11.394,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,13.269,0.055999999999999994,0.18100000000000002,0.024,0.261,0.696,45.79668010075567,0.0,0.015,0.233,0.025,0.9259999999999999,0.039,0.0053,0.185,1.412,0.0
2217,47896.0,1.2858912e+18,522110.0,37.07,40.4,37.63,9493643.0,37.63,37.64,3925800.0,1.0,1.0,37.63,-0.00999999999999801,0.038531,0.037009,0.040681,0.039488,0.036856,-0.011362257262657495,0.0,13.745,1.12,17.631,11.035,11.068,11.165999999999999,11.1,1.2790000000000001,2.2319999999999998,0.159,0.129,0.397,0.358,0.665,0.17800000000000002,0.168,0.022000000000000002,0.09699999999999999,0.051,0.275,0.09300000000000001,0.0,0.092,0.3061561325589341,0.2592101127434233,0.037000000000000005,0.35600000000000004,0.6459999999999999,1.436,0.633,0.8831221397649969,0.8508123067408782,0.149,0.21231909805261362,0.2917430816535702,0.309,13.854000000000001,0.55,0.4761612572599932,0.151,0.8894994875298942,0.6946812435941238,0.065,1.0,171.092,1.8119999999999998,0.919,0.903,11.394,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,13.269,0.055999999999999994,0.18100000000000002,0.024,0.261,0.696,45.79668010075567,0.0,0.015,0.233,0.025,0.9059999999999999,0.039,0.0053,0.159,1.489,0.0
2218,47896.0,1.2885696e+18,522110.0,36.96,40.94,37.4,7604975.0,37.38,37.39,3909181.0,1.0,1.0,37.4,-0.00999999999999801,0.005108,0.002908,0.010736,0.008971999999999999,-0.00229,-0.006130900184859744,0.0,13.083,1.111,16.366,10.36,10.418,10.447000000000001,10.447000000000001,1.3019999999999998,27.241,0.149,0.141,0.433,0.391,0.703,0.193,0.183,0.024,0.1,0.055,0.275,0.096,0.0,0.095,0.3061561325589341,0.2592101127434233,0.038,0.354,0.649,1.3840000000000001,0.636,0.8831221397649969,0.8508123067408782,0.153,0.21231909805261362,0.2917430816535702,0.302,12.925,0.531,0.4761612572599932,0.154,0.8894994875298942,0.6946812435941238,0.065,1.0,170.63099999999997,1.8330000000000002,0.919,0.9009999999999999,11.33,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,11.523,0.054000000000000006,0.17300000000000001,0.036000000000000004,0.247,0.665,45.79668010075567,0.0,0.015,0.233,-0.005,0.8809999999999999,0.314,0.0054,0.146,1.393,1.0
2219,47896.0,1.2911616e+18,522110.0,38.15,42.67,42.42,6660270.0,42.44,42.45,3909181.0,1.0,1.0,42.42,-0.010000000000005116,0.06715,0.064817,0.068851,0.065469,0.0653,0.12594924471605018,1.0,14.839,1.111,16.366,11.751,11.815999999999999,11.849,11.849,1.4769999999999999,30.898000000000003,0.149,0.141,0.433,0.391,0.703,0.193,0.183,0.024,0.1,0.055,0.275,0.096,0.0,0.095,0.3061561325589341,0.2592101127434233,0.038,0.354,0.649,1.3840000000000001,0.636,0.8831221397649969,0.8508123067408782,0.153,0.21231909805261362,0.2917430816535702,0.302,12.925,0.531,0.4761612572599932,0.154,0.8894994875298942,0.6946812435941238,0.065,1.0,170.63099999999997,1.8330000000000002,0.919,0.9009999999999999,11.33,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,11.523,0.054000000000000006,0.17300000000000001,0.036000000000000004,0.247,0.665,45.79668010075567,0.0,0.015,0.233,-0.005,0.9990000000000001,0.35600000000000004,0.004699999999999999,0.166,1.58,1.0
2220,47896.0,1.29384e+18,522110.0,43.4,45.29,44.94,8275732.0,44.94,44.95,3909181.0,1.0,1.0,44.94,-0.010000000000005116,0.019157,0.018203,0.014412000000000001,0.013611000000000002,0.022646,0.057708317620646564,1.0,15.720999999999998,1.111,16.366,12.449000000000002,12.517999999999999,12.552999999999999,12.552999999999999,1.565,32.733000000000004,0.149,0.141,0.433,0.391,0.703,0.193,0.183,0.024,0.1,0.055,0.275,0.096,0.0,0.095,0.3061561325589341,0.2592101127434233,0.038,0.354,0.649,1.3840000000000001,0.636,0.8831221397649969,0.8508123067408782,0.153,0.21231909805261362,0.2917430816535702,0.302,12.925,0.531,0.4761612572599932,0.154,0.8894994875298942,0.6946812435941238,0.065,1.0,170.63099999999997,1.8330000000000002,0.919,0.9009999999999999,11.33,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,11.523,0.054000000000000006,0.17300000000000001,0.036000000000000004,0.247,0.665,45.79668010075567,0.0,0.015,0.233,-0.005,1.058,0.377,0.0045000000000000005,0.654,1.6740000000000002,1.0
2221,47896.0,1.2965184e+18,522110.0,44.59,48.0,46.69,5976094.0,46.75,46.76,3983510.0,1.0,1.0,46.69,-0.00999999999999801,0.038165,0.036232,0.037036,0.035725,0.031957,0.03820174222566249,1.0,15.064,1.015,14.574000000000002,11.731,11.79,11.79,11.79,1.611,-49.571000000000005,0.053,0.15,0.47,0.42700000000000005,0.745,0.215,0.193,0.026000000000000002,0.107,0.063,0.301,0.10300000000000001,0.0,0.102,0.3061561325589341,0.2592101127434233,0.040999999999999995,0.445,0.534,1.633,0.534,0.8831221397649969,0.8508123067408782,0.14,0.21231909805261362,0.2917430816535702,0.29100000000000004,11.373,0.6729999999999999,0.4761612572599932,0.10400000000000001,0.8894994875298942,0.6946812435941238,-0.002,0.6998086600351082,145.376,1.199,0.917,0.898,11.025,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,4.34,0.055999999999999994,0.184,0.032,0.306,0.6559999999999999,45.79668010075567,0.0,0.021,0.244,-0.01,1.105,0.217,0.0043,0.5760000000000001,1.5719999999999998,0.0
2222,47896.0,1.2989376e+18,522110.0,43.81,46.56,46.1,6850889.0,46.12,46.13,3983510.0,1.0,1.0,46.1,-0.010000000000005116,0.0033659999999999996,0.0017809999999999998,0.008605,0.006786,-0.001047,-0.012717058980242698,0.0,14.873,1.015,14.574000000000002,11.583,11.640999999999998,11.640999999999998,11.640999999999998,1.59,-48.945,0.053,0.15,0.47,0.42700000000000005,0.745,0.215,0.193,0.026000000000000002,0.107,0.063,0.301,0.10300000000000001,0.0,0.102,0.3061561325589341,0.2592101127434233,0.040999999999999995,0.445,0.534,1.633,0.534,0.8831221397649969,0.8508123067408782,0.14,0.21231909805261362,0.2917430816535702,0.29100000000000004,11.373,0.6729999999999999,0.4761612572599932,0.10400000000000001,0.8894994875298942,0.6946812435941238,-0.002,0.6998086600351082,145.376,1.199,0.917,0.898,11.025,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,4.34,0.055999999999999994,0.184,0.032,0.306,0.6559999999999999,45.79668010075567,0.0,0.021,0.244,-0.01,1.091,0.215,0.0043,0.555,1.5519999999999998,0.0
2223,47896.0,1.301616e+18,522110.0,43.96,47.64,45.63,5783267.0,45.63,45.64,3986600.0,1.0,1.0,45.63,-0.00999999999999801,0.028687999999999998,0.027573,0.019203,0.018109,0.028495,-0.010247555063291653,0.0,14.732999999999999,1.015,14.574000000000002,11.465,11.523,11.523,11.523,1.575,-48.483000000000004,0.053,0.15,0.47,0.42700000000000005,0.745,0.215,0.193,0.026000000000000002,0.107,0.063,0.301,0.10300000000000001,0.0,0.102,0.3061561325589341,0.2592101127434233,0.040999999999999995,0.445,0.534,1.633,0.534,0.8831221397649969,0.8508123067408782,0.14,0.21231909805261362,0.2917430816535702,0.29100000000000004,11.373,0.6729999999999999,0.4761612572599932,0.10400000000000001,0.8894994875298942,0.6946812435941238,-0.002,0.6998086600351082,145.376,1.199,0.917,0.898,11.025,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,4.34,0.055999999999999994,0.184,0.032,0.306,0.6559999999999999,45.79668010075567,0.0,0.021,0.244,-0.01,1.081,0.213,0.0219,0.507,1.383,0.0
2224,47896.0,1.304208e+18,522110.0,42.27,45.92,43.24,5866663.0,43.22,43.23,3973685.0,1.0,1.0,43.24,-0.00999999999999801,-0.014934999999999999,-0.016942,-0.018549,-0.020191,-0.013500999999999999,-0.053799402168303645,0.0,14.134,0.94,13.982000000000001,9.524,9.609,9.609,9.609,1.515,-5.952999999999999,0.11800000000000001,0.17300000000000001,0.498,0.45399999999999996,0.789,0.25,0.217,0.027000000000000003,0.12,0.065,0.301,0.11599999999999999,0.0,0.114,0.3061561325589341,0.2592101127434233,0.042,0.37,0.638,1.374,0.622,0.8831221397649969,0.8508123067408782,0.149,0.21231909805261362,0.2917430816535702,0.294,10.993,0.536,0.4761612572599932,0.149,0.8894994875298942,0.6946812435941238,-0.002,0.6998086600351082,157.409,1.723,0.917,0.898,11.073,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,6.728,0.054000000000000006,0.172,0.032,0.251,0.647,45.79668010075567,0.0,0.021,0.244,-0.023,0.9940000000000001,0.083,0.0231,0.38799999999999996,1.0959999999999999,0.0
2225,47896.0,1.3068864e+18,522110.0,39.49,41.76,40.94,8073407.0,40.91,40.92,3973685.0,1.0,1.0,40.94,-0.010000000000005116,-0.018394999999999998,-0.020161000000000002,-0.024106,-0.026251,-0.018258,-0.0546584125378642,0.0,13.382,0.94,13.982000000000001,9.017999999999999,9.097999999999999,9.097999999999999,9.097999999999999,1.4340000000000002,-5.636,0.11800000000000001,0.17300000000000001,0.498,0.45399999999999996,0.789,0.25,0.217,0.027000000000000003,0.12,0.065,0.301,0.11599999999999999,0.0,0.114,0.3061561325589341,0.2592101127434233,0.042,0.37,0.638,1.374,0.622,0.8831221397649969,0.8508123067408782,0.149,0.21231909805261362,0.2917430816535702,0.294,10.993,0.536,0.4761612572599932,0.149,0.8894994875298942,0.6946812435941238,-0.002,0.6998086600351082,157.409,1.723,0.917,0.898,11.073,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,6.728,0.054000000000000006,0.172,0.032,0.251,0.647,45.79668010075567,0.0,0.021,0.244,-0.023,0.941,0.078,0.024399999999999998,0.375,1.037,0.0
2226,47896.0,1.3094784e+18,522110.0,39.39,42.29,40.45,6667567.0,40.42,40.43,3910200.0,1.0,1.0,40.45,-0.00999999999999801,-0.02247,-0.023611,-0.021813,-0.022838,-0.021474,-0.012040936728642648,0.0,13.01,0.94,13.982000000000001,8.91,8.988999999999999,8.988999999999999,8.988999999999999,1.3940000000000001,-5.48,0.11800000000000001,0.17300000000000001,0.498,0.45399999999999996,0.789,0.25,0.217,0.027000000000000003,0.12,0.065,0.301,0.11599999999999999,0.0,0.114,0.3061561325589341,0.2592101127434233,0.042,0.37,0.638,1.374,0.622,0.8831221397649969,0.8508123067408782,0.149,0.21231909805261362,0.2917430816535702,0.294,10.993,0.536,0.4761612572599932,0.149,0.8894994875298942,0.6946812435941238,-0.002,0.6998086600351082,157.409,1.723,0.917,0.898,11.073,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,6.728,0.054000000000000006,0.172,0.032,0.251,0.647,45.79668010075567,0.0,0.021,0.244,-0.023,0.915,0.077,0.024700000000000003,0.38299999999999995,1.011,0.0
2227,47896.0,1.3121568e+18,522110.0,33.41,40.44,37.56,11904058.0,37.55,37.55,3899050.0,1.0,1.0,37.56,0.0,-0.057472,-0.059612,-0.075715,-0.077329,-0.056790999999999994,-0.0741269891644385,0.0,11.634,1.094,13.467,7.957999999999999,8.026,8.026,8.026,1.264,19.742,0.158,0.175,0.516,0.47200000000000003,0.8,0.254,0.21899999999999997,0.027999999999999997,0.121,0.069,0.301,0.11699999999999999,0.0,0.115,0.3061561325589341,0.2592101127434233,0.043,0.371,0.637,1.376,0.621,0.8831221397649969,0.8508123067408782,0.162,0.21231909805261362,0.2917430816535702,0.29100000000000004,10.58,0.537,0.4761612572599932,0.147,0.8894994875298942,0.6946812435941238,-0.002,1.0,154.344,1.716,0.9179999999999999,0.9,11.200999999999999,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,5.136,0.053,0.17600000000000002,0.032,0.252,0.65,45.79668010075567,0.0,0.021,0.244,-0.006,0.836,0.026000000000000002,0.026600000000000002,0.306,0.855,0.0
2228,47896.0,1.3148352e+18,522110.0,29.27,36.3,30.12,10321056.0,30.13,30.14,3899050.0,1.0,1.0,30.12,-0.010000000000001563,-0.084873,-0.086564,-0.10092000000000001,-0.10288800000000001,-0.071762,-0.22075025140836935,0.0,9.33,1.094,13.467,6.381,6.436,6.436,6.436,1.014,15.832,0.158,0.175,0.516,0.47200000000000003,0.8,0.254,0.21899999999999997,0.027999999999999997,0.121,0.069,0.301,0.11699999999999999,0.0,0.115,0.3061561325589341,0.2592101127434233,0.043,0.371,0.637,1.376,0.621,0.8831221397649969,0.8508123067408782,0.162,0.21231909805261362,0.2917430816535702,0.29100000000000004,10.58,0.537,0.4761612572599932,0.147,0.8894994875298942,0.6946812435941238,-0.002,1.0,154.344,1.716,0.9179999999999999,0.9,11.200999999999999,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,5.136,0.053,0.17600000000000002,0.032,0.252,0.65,45.79668010075567,0.0,0.021,0.244,-0.006,0.6709999999999999,0.021,0.0332,0.3,0.7140000000000001,1.0
2229,47896.0,1.3174272e+18,522110.0,28.65,37.02,34.76,10649700.0,34.75,34.76,3899050.0,1.0,1.0,34.76,-0.00999999999999801,0.113977,0.11256600000000001,0.107697,0.106575,0.107723,0.14327789746549835,1.0,10.767000000000001,1.094,13.467,7.364,7.4270000000000005,7.4270000000000005,7.4270000000000005,1.17,18.271,0.158,0.175,0.516,0.47200000000000003,0.8,0.254,0.21899999999999997,0.027999999999999997,0.121,0.069,0.301,0.11699999999999999,0.0,0.115,0.3061561325589341,0.2592101127434233,0.043,0.371,0.637,1.376,0.621,0.8831221397649969,0.8508123067408782,0.162,0.21231909805261362,0.2917430816535702,0.29100000000000004,10.58,0.537,0.4761612572599932,0.147,0.8894994875298942,0.6946812435941238,-0.002,1.0,154.344,1.716,0.9179999999999999,0.9,11.200999999999999,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,5.136,0.053,0.17600000000000002,0.032,0.252,0.65,45.79668010075567,0.0,0.021,0.244,-0.006,0.774,0.024,0.0288,0.467,0.8140000000000001,0.0
2230,47896.0,1.3201056e+18,522110.0,28.38,35.02,30.97,8365259.0,30.93,30.94,3799766.0,1.0,1.0,30.97,-0.010000000000001563,-0.006226,-0.008893,-0.020645,-0.02248,-0.005059,-0.11544830641207987,0.0,9.071,1.525,12.940999999999999,6.547999999999999,6.603,6.603,6.603,1.014,1.72,0.20199999999999999,0.17300000000000001,0.519,0.475,0.805,0.25,0.217,0.027999999999999997,0.11800000000000001,0.069,0.301,0.114,0.0,0.113,0.3061561325589341,0.2592101127434233,0.042,0.375,0.633,1.3359999999999999,0.618,0.8831221397649969,0.8508123067408782,0.177,0.21231909805261362,0.2917430816535702,0.278,10.221,0.526,0.4761612572599932,0.14300000000000002,0.8894994875298942,0.6946812435941238,-0.002,1.0,149.81,1.689,0.9179999999999999,0.9,11.262,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,3.1710000000000003,0.052000000000000005,0.17600000000000002,0.032,0.252,0.643,45.79668010075567,0.0,0.021,0.244,0.022000000000000002,0.674,0.106,0.0323,0.42200000000000004,0.76,1.0
2231,47896.0,1.3226976e+18,522110.0,30.46,34.0,33.25,8181803.0,33.24,33.25,3799766.0,1.0,1.0,33.25,-0.00999999999999801,0.0037020000000000004,0.001454,-0.003561,-0.00702,0.008533,0.07103577311675174,1.0,9.738999999999999,1.525,12.940999999999999,7.03,7.09,7.09,7.09,1.089,1.847,0.20199999999999999,0.17300000000000001,0.519,0.475,0.805,0.25,0.217,0.027999999999999997,0.11800000000000001,0.069,0.301,0.114,0.0,0.113,0.3061561325589341,0.2592101127434233,0.042,0.375,0.633,1.3359999999999999,0.618,0.8831221397649969,0.8508123067408782,0.177,0.21231909805261362,0.2917430816535702,0.278,10.221,0.526,0.4761612572599932,0.14300000000000002,0.8894994875298942,0.6946812435941238,-0.002,1.0,149.81,1.689,0.9179999999999999,0.9,11.262,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,3.1710000000000003,0.052000000000000005,0.17600000000000002,0.032,0.252,0.643,45.79668010075567,0.0,0.021,0.244,0.022000000000000002,0.7240000000000001,0.113,0.0301,0.493,0.867,1.0
2232,47896.0,1.325376e+18,522110.0,34.91,37.66,37.3,7222403.0,37.31,37.32,3799766.0,1.0,1.0,37.3,-0.00999999999999801,0.054076,0.052929,0.085342,0.08443200000000001,0.043583,0.11493855954790659,1.0,10.925999999999998,1.525,12.940999999999999,7.886,7.952999999999999,7.952999999999999,7.952999999999999,1.2209999999999999,2.072,0.20199999999999999,0.17300000000000001,0.519,0.475,0.805,0.25,0.217,0.027999999999999997,0.11800000000000001,0.069,0.301,0.114,0.0,0.113,0.3061561325589341,0.2592101127434233,0.042,0.375,0.633,1.3359999999999999,0.618,0.8831221397649969,0.8508123067408782,0.177,0.21231909805261362,0.2917430816535702,0.278,10.221,0.526,0.4761612572599932,0.14300000000000002,0.8894994875298942,0.6946812435941238,-0.002,1.0,149.81,1.689,0.9179999999999999,0.9,11.262,39.76582267531665,63.539540006178555,0.6907304407242911,1.2891875640587633,1.5909367953536044,252.97582505105515,3.1710000000000003,0.052000000000000005,0.17600000000000002,0.032,0.252,0.643,45.79668010075567,0.0,0.021,0.244,0.022000000000000002,0.812,0.127,0.0268,1.485,1.042,1.0
