,RET,RETX,vwretx,ewretx,sprtrn,vwretd,ewretd,pe_op_dil,cash_ratio,pe_inc,ALTPRC,debt_ebitda,ALTPRCDT,fcf_ocf,PRC
2182,-0.07561,-0.07561,-0.00504,0.021352,0.000196,-0.003098,0.023921,50.91,0.7064464135021098,31.294,34.11,29.744,20090630.0,1.0,34.11
837,0.014394999999999998,0.014394999999999998,-0.001881,-0.010474,8.7e-05,-0.000386,-0.008479,19.335,0.145,20.197,63.42,1.205,20060630.0,0.7809999999999999,63.42
2403,-0.045299,-0.045299,-0.063252,-0.04616,-0.061163,-0.062147,-0.045066,4.852,1.0659999999999998,4.55,61.33,0.215,20080131.0,0.8420000000000001,61.33
292,-0.0021780000000000002,-0.009551,-0.044938,-0.049083,-0.047449,-0.042813,-0.047566,11.324000000000002,0.229,11.411,59.11,0.265,20100831.0,0.403,59.11
698,-0.07825399999999999,-0.07825399999999999,-0.026823000000000003,-0.046891,-0.015513999999999997,-0.025129,-0.044988,11.385,0.473,11.385,119.32,0.528,20140930.0,-0.044,119.32
1048,0.026625,0.026625,0.043937,0.042687,0.043117,0.046173,0.044257,20.169,0.231,21.088,78.66,1.8,20140228.0,0.695,78.66
3427,-0.020027,-0.020027,-0.003552000000000001,0.003476,0.000453,-0.001637,0.004836,23.48,0.361,23.48,58.23,1.221,20060228.0,0.882,58.23
2417,0.13508299999999998,0.129063,0.083432,0.104391,0.085405,0.08669,0.107474,3.2030000000000003,0.87,3.143,46.89,0.242,20090331.0,0.7090000000000001,46.89
3458,-0.166174,-0.166174,-0.099796,-0.122188,-0.090791,-0.098007,-0.120091,7.694,0.44,8.695,25.39,1.389,20080930.0,0.6659999999999999,25.39
1667,0.028537,0.028537,0.017585,0.035232,0.011065,0.019053,0.036978,17.643,0.205,18.371,75.69,0.405,20060331.0,0.779,75.69
1963,0.036257,0.036257,0.018203,0.013611000000000002,0.022646,0.019157,0.014412,18.164,0.247,19.148,38.87,1.505,20110131.0,0.679,38.87
1249,0.064664,0.064664,0.018203,0.013611000000000002,0.022646,0.019157,0.014412,14.296,0.309,14.974,69.48,1.773,20110131.0,0.813,69.48
2274,-0.023597999999999997,-0.028151999999999996,0.011471,0.004804999999999999,0.00998,0.012946,0.0065450000000000005,16.19,0.142,17.325,46.95,1.676,20070330.0,0.223,46.95
1298,0.043956999999999996,0.037697,0.053611,0.052497,0.054893,0.055948000000000005,0.054123,21.674,0.231,20.44,150.85001,0.982,20150227.0,0.748,150.85001
1868,0.056424,0.056424,0.052887,0.06268,0.050428,0.054094,0.06350900000000001,16.383,1.012,19.659,43.25,1.039,20130131.0,0.845,43.25
2387,0.088782,0.08494299999999999,0.018105,0.007432999999999999,0.024566,0.019424,0.009006,16.256,0.878,16.595,87.62,0.295,20060929.0,0.8,87.62
1443,0.049887,0.038926999999999996,0.036643,0.021362,0.032549,0.038932,0.023123,15.531,1.074,10.614,27.49,0.398,20070531.0,0.868,27.49
2671,-0.055276,-0.062172000000000005,-0.081224,-0.078435,-0.081976,-0.079136,-0.076929,14.185,1.75,19.651,21.42,0.123,20100528.0,0.735,21.42
603,0.036078,0.036078,0.036087,0.045186,0.031508,0.037133,0.046211,9.118,0.441,9.243,67.2,0.375,20061031.0,0.4970000000000001,67.2
1289,0.05394500000000001,0.048287000000000004,0.018012,0.004858,0.02103,0.020219,0.006647,21.002,0.28800000000000003,23.279,135.25,1.045,20140530.0,0.763,135.25
2502,-0.024685,-0.024685,0.017585,0.035232,0.011065,0.019053,0.036978,21.19,0.7064464135021098,17.694000000000006,52.55,8.821,20060331.0,0.924,52.55
63,-0.028935000000000002,-0.035108,-0.016942,-0.020191,-0.013501,-0.014935,-0.018549,9.925,1.717,9.925,25.01,0.321,20110531.0,0.907,25.01
1579,-0.114607,-0.114607,-0.186108,-0.206835,-0.169425,-0.184621,-0.205222,14.069,0.504,14.852,61.34,0.565,20081031.0,0.79,61.34
1883,0.031531,0.031531,0.000496,-0.023436,0.006201,0.001661,-0.022319,27.754,0.979,39.837,58.56,1.599,20140430.0,0.867,58.56
990,0.059248,0.049904000000000004,0.107522,0.190929,0.093925,0.109359,0.192762,14.414,0.129,11.366,49.44,2.0,20090430.0,0.767,49.44
1384,-0.083235,-0.083235,-0.067942,-0.070404,-0.062651,-0.06553099999999999,-0.06843400000000001,13.05,0.257,16.699,31.06,3.064,20120531.0,0.317,31.06
237,0.007977,0.007977,-0.024498,-0.039462,-0.01753,-0.022257,-0.035887,21.918000000000006,0.7190000000000001,27.538,42.96,3.588,20151231.0,0.777,42.96
650,0.094087,0.094087,0.089635,0.094485,0.087551,0.091518,0.096418,9.524,0.389,9.626,81.05,0.298,20100930.0,0.377,81.05
1967,-0.034107,-0.034107,-0.016942,-0.020191,-0.013501,-0.014935,-0.018549,18.179,0.256,18.42,41.63,1.4069999999999998,20110531.0,0.56,41.63
112,-0.05783200000000001,-0.05783200000000001,-0.021201,-0.015969,-0.021012,-0.019259,-0.013473,16.851,2.02,18.32,44.15,0.778,20150630.0,0.8270000000000001,44.15
3024,0.090474,0.090474,0.054642,0.026485,0.057364,0.057098,0.028476,16.889,0.134,19.826,27.36,1.709,20091130.0,0.76,27.36
1348,0.105,0.105,0.065138,0.10021,0.053081,0.067788,0.10233,20.8,0.197,-46.526,17.68,3.435,20090529.0,0.487,17.68
804,0.083389,0.076649,-0.027891000000000003,-0.019029,-0.031298,-0.025714,-0.017278,1.735,0.958,1.735,487.216,0.076,20130830.0,0.8170000000000001,487.216
1556,-0.016543000000000002,-0.022106999999999998,0.02134,0.029505,0.016467,0.023705,0.031168,18.411,1.253,17.862000000000005,65.91,0.174,20061130.0,0.7909999999999999,65.91
577,0.057373,0.057373,-0.021819,-0.036411,-0.01508,-0.020523,-0.035223000000000004,12.736,0.256,13.119000000000002,191.67,1.586,20140731.0,0.7759999999999999,191.67
1834,0.023048,0.012744,0.06192,0.06725199999999999,0.058796,0.063606,0.069289,9.829,0.61,6.6110000000000015,37.35,2.0580000000000003,20100331.0,0.569,37.35
126,0.004017,-0.0029010000000000004,0.018105,0.007432999999999999,0.024566,0.019424,0.009006,9.885,0.477,10.390999999999998,44.68,0.705,20060929.0,0.797,44.68
3056,-0.015286000000000001,-0.015286000000000001,0.009012,-0.004484,0.012598,0.010266,-0.003281,19.992,0.232,19.765,52.18,1.268,20120731.0,0.823,52.18
3464,0.06666699999999999,0.06514,0.083432,0.104391,0.085405,0.08669,0.107474,7.143,0.415,8.721,20.93,1.757,20090331.0,0.813,20.93
3229,-0.049067,-0.049067,-0.015985,0.000857,-0.021846,-0.013994,0.002111,10.246,0.7064464135021098,10.246,201.75,11.173,20070228.0,0.700589836660617,201.75
851,0.027134,0.022749000000000002,0.009678,-0.013287,0.012864,0.011631,-0.011712,18.202,0.17600000000000002,19.435,74.63,1.071,20070831.0,0.7979999999999999,74.63
2742,-0.000227,-0.000227,-0.033025,-0.045982,-0.030917,-0.031045,-0.044331,14.2,0.7064464135021098,12.871,44.02,1.519,20060531.0,1.0,44.02
2185,0.008283,0.008283,0.043582,0.069383,0.035723000000000005,0.045222000000000005,0.071255,106.878,0.7064464135021098,52.167,43.82,28.276,20090930.0,1.0,43.82
3057,0.093139,0.08758099999999999,0.023665,0.022964,0.019763,0.026265,0.02482,21.743,0.232,21.496,56.75,1.268,20120831.0,0.823,56.75
3184,0.009332,0.001196,0.013768,0.001376,0.018086,0.014944999999999996,0.002477,12.914,2.696,12.023,20.92,1.214,20130430.0,0.905,20.92
7,0.064202,0.064202,0.018105,0.007432999999999999,0.024566,0.019424,0.009006,21.367,1.5219999999999998,22.792,27.35,0.0,20060929.0,0.89,27.35
2550,0.085101,0.080388,0.06192,0.06725199999999999,0.058796,0.063606,0.069289,40.851,0.7064464135021098,26.792,41.26,14.871,20100331.0,0.879,41.26
854,-0.019584999999999998,-0.023763,-0.051275,-0.07811799999999999,-0.044043,-0.049327,-0.07661699999999999,17.511,0.166,18.416,74.77,1.063,20071130.0,0.7879999999999999,74.77
2995,0.018137,0.012348999999999999,-0.016117,-0.009856,-0.017816,-0.014754,-0.007906,16.396,0.065,15.019,39.35,0.97,20070629.0,0.422,39.35
2679,0.020447,0.020447,0.018203,0.013611000000000002,0.022646,0.019157,0.014412,10.73,2.086,11.6,21.46,0.115,20110131.0,0.696,21.46
3372,0.039477,0.039477,-0.020161,-0.026251,-0.018258,-0.018395,-0.024106,4.809,2.113,4.692,84.26,0.008,20110630.0,0.917,84.26
2977,-0.030503,-0.030503,0.000176,0.005435,0.000505,0.002442,0.007333,17.215999999999998,0.193,18.108,45.45,3.04,20151130.0,0.523,45.45
3218,0.11090699999999999,0.11090699999999999,0.017585,0.035232,0.011065,0.019053,0.036978,13.94,0.7064464135021098,14.002,156.96001,16.736,20060331.0,0.700589836660617,156.96001
407,0.036264,0.036264,0.01893,0.056698,0.014759,0.020043,0.057842999999999985,17.145,0.7064464135021098,18.673,18.86,12.492,20100430.0,0.649,18.86
3498,0.021902,0.021902,0.052929,0.08443200000000001,0.043583,0.054076,0.085342,11.21,0.514,11.509,51.79,1.2,20120131.0,0.871,51.79
2405,0.133389,0.12956800000000002,-0.012158,-0.027567,-0.00596,-0.010419,-0.025309,5.38,1.0659999999999998,5.045,68.0,0.215,20080331.0,0.8420000000000001,68.0
153,-0.034137,-0.034137,0.019081,0.037024,0.007821999999999999,0.022148,0.042176,8.478,0.414,8.773,45.27,1.073,20081231.0,0.738,45.27
1566,0.063279,0.063279,0.039332,0.023661,0.035794,0.040849,0.025364,16.718,0.428,18.199,65.7,0.327,20070928.0,0.823,65.7
2391,-0.002222,-0.002222,0.018466,0.021357,0.014059,0.019401,0.022283,2.3040000000000003,0.825,2.344,98.81,0.262,20070131.0,0.78,98.81
2353,0.037723,0.037723,0.038565,0.024591,0.044596,0.039852,0.025762,14.845,0.116,14.961,76.75,1.735,20131031.0,0.468,76.75
1004,-0.01817,-0.01817,-0.052465,-0.058868,-0.053882000000000006,-0.050725,-0.056799,16.801,0.189,14.315,59.98,1.686,20100630.0,0.828,59.98
2660,0.052799,0.052799,-0.00504,0.021352,0.000196,-0.003098,0.023921,17.24,1.445,21.218000000000004,16.55,0.15,20090630.0,0.362,16.55
3138,0.008108,0.008108,-0.00504,0.021352,0.000196,-0.003098,0.023921,15.94,2.155,15.672,18.65,0.768,20090630.0,0.899,18.65
280,-0.011649,-0.017616,0.0293,0.055310000000000005,0.03356,0.031459,0.056864,11.76,0.511,11.299,69.15,0.174,20090831.0,0.425,69.15
3277,0.003117,0.000978,0.036232,0.035725,0.031957,0.038165,0.037036,10.761,0.7064464135021098,12.425999999999998,163.78,24.938,20110228.0,0.700589836660617,163.78
3489,0.089159,0.089159,0.027573,0.018109,0.028495,0.028688,0.019203,11.694,0.472,12.007,49.23,1.221,20110429.0,0.86,49.23
400,0.18848900000000002,0.181295,0.043582,0.069383,0.035723000000000005,0.045222000000000005,0.071255,10.874,0.7064464135021098,12.828,16.42,10.300999999999998,20090930.0,0.6559999999999999,16.42
1596,0.034921,0.034921,0.06192,0.06725199999999999,0.058796,0.063606,0.069289,14.361,0.894,14.818,65.2,0.7440000000000001,20100331.0,0.857,65.2
1497,0.05244,0.042056,-0.008893,-0.02248,-0.005059,-0.006226,-0.020645,14.757,0.917,13.938,20.07,1.54,20111130.0,0.924,20.07
2516,0.07103999999999999,0.07103999999999999,0.036643,0.021362,0.032549,0.038932,0.023123,21.166,0.7064464135021098,20.498,64.98,9.512,20070531.0,0.9,64.98
1479,-0.078349,-0.089115,-0.081224,-0.078435,-0.081976,-0.079136,-0.076929,10.153,1.283,13.598,15.23,1.992,20100528.0,0.8220000000000001,15.23
1800,0.019635,0.019635,0.036643,0.021362,0.032549,0.038932,0.023123,18.212,0.765,24.741,52.45,0.877,20070531.0,0.762,52.45
2009,0.012366,0.012366,0.018986000000000003,-0.004155,0.024534,0.02115,-0.002457,21.414,0.257,21.716,92.51,1.092,20141128.0,0.6609999999999999,92.51
504,-0.084215,-0.084215,-0.080247,-0.088745,-0.085962,-0.078433,-0.086625,15.555,0.28300000000000003,15.454,118.53,1.723,20080630.0,0.726,118.53
2582,-0.001251,-0.001251,0.0029530000000000003,0.00014199999999999998,0.002847,0.006193,0.00279,12.97,0.7064464135021098,12.94,55.9,6.573,20121130.0,0.923,55.9
3064,0.024380000000000002,0.018686,0.033509,0.029529000000000007,0.035988,0.035274,0.031419,23.183000000000003,0.218,23.26,69.78,1.145,20130328.0,0.812,69.78
1744,0.021484,0.015016999999999999,0.023665,0.022964,0.019763,0.026265,0.02482,15.008,0.7559999999999999,15.130999999999998,92.6,0.7559999999999999,20120831.0,0.723,92.6
903,-0.045822,-0.045822,0.001454,-0.00702,0.008533,0.003702,-0.003561,13.817,0.259,13.713,73.09,1.241,20111230.0,0.8420000000000001,73.09
2040,-0.056935,-0.056935,-0.032762,-0.044642,-0.031982,-0.031758,-0.043537,19.148,0.853,16.118,47.87,1.476,20070731.0,0.6,47.87
3162,-0.07083300000000001,-0.07083300000000001,-0.020161,-0.026251,-0.018258,-0.018395,-0.024106,12.101,2.256,12.291,15.61,1.404,20110630.0,0.882,15.61
1672,0.025,0.018466,0.022975,0.023562,0.021274,0.025048,0.025011,16.521,0.237,16.445,71.7,0.456,20060831.0,0.731,71.7
550,-0.007525,-0.007525,-0.008019,-0.010235,-0.007497,-0.006801000000000001,-0.009106,16.003,0.28300000000000003,15.856,207.08,1.216,20120430.0,0.7929999999999999,207.08
1862,0.057964,0.057964,0.009012,-0.004484,0.012598,0.010266,-0.003281,17.668,0.922,19.631,44.17,1.022,20120731.0,0.865,44.17
3344,0.151266,0.14913900000000002,-0.103401,-0.109769,-0.109931,-0.100214,-0.107667,5.763,1.221,11.621,56.71,0.032,20090227.0,0.218,56.71
1805,0.127104,0.127104,0.024693,0.016144,0.014822,0.025834,0.017406,19.816,0.6509999999999999,26.482,58.26,0.885,20071031.0,0.797,58.26
3190,-0.029918,-0.037173000000000005,0.038565,0.024591,0.044596,0.039852,0.025762,12.890999999999998,2.281,12.129,22.56,1.179,20131031.0,0.91,22.56
1130,0.040465,0.035768,0.018203,0.013611000000000002,0.022646,0.019157,0.014412,30.895,0.187,31.911,97.01,4.008,20110131.0,0.4920000000000001,97.01
945,-0.053256,-0.053256,-0.021201,-0.015969,-0.021012,-0.019259,-0.013473,17.092,0.212,15.668,110.93,2.007,20150630.0,0.764,110.93
163,-0.0072629999999999995,-0.0072629999999999995,-0.02925,-0.051739,-0.019762,-0.027993,-0.050612,9.588,0.499,9.872,53.31,1.147,20091030.0,0.7440000000000001,53.31
1660,0.028217000000000002,0.028217000000000002,0.010881,-0.028387,0.019742,0.012095,-0.027144,17.159000000000002,1.34,17.927,100.21,0.706,20150731.0,0.792,100.21
1690,-0.009415999999999999,-0.015694,-0.023605,-0.022916,-0.034761,-0.021664,-0.021401,15.743,0.462,14.0,78.4,0.758,20080229.0,0.667,78.4
2384,0.012452,0.008592,-0.001881,-0.010474,8.7e-05,-0.000386,-0.008479,1.91,0.894,1.91,81.0,0.31,20060630.0,0.7859999999999999,81.0
2107,0.014482,0.006402,0.006128,0.00206,0.011061,0.008331999999999999,0.0035,17.892,0.6859999999999999,17.892,95.9,1.396,20130228.0,0.562,95.9
3422,-0.052030999999999994,-0.053623000000000004,-0.062061,-0.049309,-0.062581,-0.059996,-0.047295,28.492,1.182,29.833,71.3,0.0,20150831.0,0.924,71.3
1514,0.007276,0.007276,0.013768,0.001376,0.018086,0.014944999999999996,0.002477,17.944000000000006,1.143,14.985,29.07,1.409,20130430.0,0.922,29.07
449,0.094182,0.094182,0.038565,0.024591,0.044596,0.039852,0.025762,18.806,0.7064464135021098,19.363,26.14,11.671,20131031.0,0.482,26.14
2903,-0.006772,-0.022463999999999998,-0.02925,-0.051739,-0.019762,-0.027993,-0.050612,11.696,0.151,13.958,29.59,1.6769999999999998,20091030.0,0.41,29.59
941,0.067695,0.06211900000000001,0.053611,0.052497,0.054893,0.055948000000000005,0.054123,17.516,0.229,17.875,121.91,1.773,20150227.0,0.767,121.91
2834,-0.102275,-0.102275,-0.031063,-0.002254,-0.035583,-0.029957,-0.001282,10.639,0.7064464135021098,10.380999999999998,81.28,1.223,20140131.0,1.0,81.28
3346,0.168345,0.168345,0.107522,0.190929,0.093925,0.109359,0.192762,6.602,1.221,13.311,64.96,0.032,20090430.0,0.218,64.96
1532,0.012851,0.012851,0.019935,0.012956,0.023201,0.021184,0.014199000000000003,15.931,1.481,18.836,29.95,1.704,20141031.0,0.932,29.95
1847,0.089064,0.089064,0.027573,0.018109,0.028495,0.028688,0.019203,20.661,0.78,128.393,35.95,1.138,20110429.0,0.845,35.95
437,-0.072655,-0.072655,-0.01555,-0.014781,-0.019789,-0.014101,-0.013477,16.984,0.7064464135021098,18.313,21.06,11.514,20121031.0,0.586,21.06
1314,-0.114015,-0.114015,-0.002927,-0.023752,0.005086,-0.001884,-0.022698,8.079,0.343,7.7189999999999985,34.58,1.515,20060731.0,0.61,34.58
786,0.18831099999999998,0.18831099999999998,0.038914,0.035003,0.040589,0.041186,0.036494,2.207,1.0,2.207,542.44,0.0,20120229.0,0.904,542.44
873,-0.012355,-0.012355,-0.00504,0.021352,0.000196,-0.003098,0.023921,10.893,0.189,11.15,51.96,1.229,20090630.0,0.8009999999999999,51.96
739,0.147816,0.147816,-0.012158,-0.027567,-0.00596,-0.010419,-0.025309,4.496,1.862,4.496,143.5,0.0,20080331.0,0.873,143.5
2867,-0.017271,-0.017271,0.02134,0.029505,0.016467,0.023705,0.031168,17.044,0.111,14.868,34.94,1.469,20061130.0,0.35600000000000004,34.94
1006,-0.024362,-0.024362,-0.044938,-0.049083,-0.047449,-0.042813,-0.047566,16.904,0.119,14.518,59.67,1.56,20100831.0,0.809,59.67
1844,-0.079634,-0.079634,0.018203,0.013611000000000002,0.022646,0.019157,0.014412,12.807,0.615,11.889,33.17,1.245,20110131.0,0.835,33.17
586,0.067227,0.067227,0.007573999999999998,0.013988999999999998,0.008520999999999999,0.008723,0.015127000000000003,11.755999999999998,0.214,14.394,171.28999,1.787,20150430.0,0.778,171.28999
1306,0.130737,0.130737,0.07256599999999999,0.051512,0.082983,0.073963,0.052873,20.173,0.191,20.173,148.07001,0.943,20151030.0,0.726,148.07001
2989,0.057677,0.057677,0.009151,0.012585,0.012616,0.010854,0.0148,14.498,0.076,13.753,40.16,0.581,20061229.0,0.439,40.16
348,0.027882,0.027882,0.007573999999999998,0.013988999999999998,0.008520999999999999,0.008723,0.015127000000000003,11.496,0.07200000000000001,11.496,87.37,0.5670000000000001,20150430.0,0.27,87.37
2471,0.001748,-0.0015890000000000001,-0.027891000000000003,-0.019029,-0.031298,-0.025714,-0.017278,23.353,1.519,23.181,62.82,0.399,20130830.0,0.79,62.82
1028,-0.016696000000000003,-0.016696000000000003,0.036055,0.031622000000000004,0.039555,0.038156,0.034188,15.992,0.132,18.788,61.25,1.757,20120629.0,0.703,61.25
1163,0.0067150000000000005,-0.00047999999999999996,0.038565,0.024591,0.044596,0.039852,0.025762,12.924,0.199,13.148,83.36,3.5980000000000003,20131031.0,0.364,83.36
2511,0.033208,0.033208,0.009151,0.012585,0.012616,0.010854,0.0148,21.903,0.7064464135021098,21.438,60.67,8.821,20061229.0,0.902,60.67
3426,-0.018479,-0.018479,-0.024498,-0.039462,-0.01753,-0.022257,-0.035887,30.058000000000003,1.509,30.058000000000003,77.55,0.0,20151231.0,0.937,77.55
1541,0.075455,0.075455,0.010881,-0.028387,0.019742,0.012095,-0.027144,22.259,1.569,25.042,36.06,1.95,20150731.0,0.922,36.06
2701,-0.08506699999999999,-0.09546900000000001,0.0029530000000000003,0.00014199999999999998,0.002847,0.006193,0.00279,8.544,1.134,8.544,19.565,0.314,20121130.0,0.417,19.565
573,0.039531000000000004,0.039531000000000004,0.002751,-0.0010949999999999998,0.006931999999999999,0.004469,0.0010279999999999998,12.867,0.276,12.884,192.49001,1.65,20140331.0,0.7929999999999999,192.49001
647,-0.081359,-0.081359,-0.052465,-0.058868,-0.053882000000000006,-0.050725,-0.056799,10.159,0.335,10.297,67.86,0.35,20100630.0,0.272,67.86
595,-0.041260000000000005,-0.048838,-0.003552000000000001,0.003476,0.000453,-0.001637,0.004836,8.636000000000001,0.446,8.636000000000001,56.48,0.474,20060228.0,0.5670000000000001,56.48
2938,-0.048737,-0.048737,0.023665,0.022964,0.019763,0.026265,0.02482,41.288,0.3670000000000001,42.515,42.94,1.732,20120831.0,0.5429999999999999,42.94
1251,0.026663,0.026663,0.0017809999999999996,0.006786,-0.001047,0.003366,0.008605,17.561,0.297,16.613,73.93,1.995,20110331.0,0.619,73.93
1558,0.011815,0.011815,0.018466,0.021357,0.014059,0.019401,0.022283,18.659,1.253,18.103,66.8,0.174,20070131.0,0.7909999999999999,66.8
1308,-0.005913,-0.005913,-0.024498,-0.039462,-0.01753,-0.022257,-0.035887,18.21,0.18600000000000005,18.21,144.59,0.905,20151231.0,0.778,144.59
470,-0.017689,-0.017689,0.010881,-0.028387,0.019742,0.012095,-0.027144,27.766,0.7064464135021098,-186.43,26.1,32.185,20150731.0,0.536,26.1
800,0.000271,0.000271,0.013768,0.001376,0.018086,0.014944999999999996,0.002477,1.4340000000000002,0.831,1.4340000000000002,442.78,0.0,20130430.0,0.836,442.78
281,-0.007809,-0.007809,0.043582,0.069383,0.035723000000000005,0.045222000000000005,0.071255,11.668,0.511,11.211,68.61,0.174,20090930.0,0.425,68.61
932,-0.012844999999999999,-0.017831,0.018012,0.004858,0.02103,0.020219,0.006647,18.274,0.202,18.745,116.22,1.985,20140530.0,0.77,116.22
732,0.051002,0.051002,0.009678,-0.013287,0.012864,0.011631,-0.011712,5.636,1.838,5.587999999999999,138.48,0.0,20070831.0,0.86,138.48
2763,-0.035135,-0.035135,-0.023605,-0.022916,-0.034761,-0.021664,-0.021401,6.855,0.7064464135021098,6.765,46.41,0.8420000000000001,20080229.0,1.0,46.41
2880,0.011109,0.011109,-0.006515000000000001,-0.014282,-0.008628,-0.0044280000000000005,-0.010989,19.247,0.123,23.239,43.69,1.11,20071231.0,0.246,43.69
2999,-0.028668,-0.028668,0.024693,0.016144,0.014822,0.025834,0.017406,13.582,0.105,12.455,31.51,1.132,20071031.0,0.478,31.51
3227,0.023357,0.023357,0.009151,0.012585,0.012616,0.010854,0.0148,12.067,0.7064464135021098,12.104,199.35001,11.628,20061229.0,0.700589836660617,199.35001
1144,-0.067332,-0.067332,0.02211,0.015303,0.031332,0.023994,0.017608000000000002,13.709,0.109,14.395,106.52,2.889,20120330.0,0.44,106.52
1617,0.013288,0.013288,0.001454,-0.00702,0.008533,0.003702,-0.003561,13.384,1.283,15.995,65.58,0.921,20111230.0,0.8140000000000001,65.58
3085,0.060765,0.056036,-0.005754,-0.003562,-0.004189,-0.003616,-0.00019,24.355,0.221,23.911,104.97,1.3430000000000002,20141231.0,0.82,104.97
3168,-0.030043,-0.030043,0.001454,-0.00702,0.008533,0.003702,-0.003561,14.015999999999998,2.48,15.722,18.08,1.464,20111230.0,0.8959999999999999,18.08
2503,0.026261000000000003,0.023977000000000002,0.011494,0.008497,0.012187,0.012965,0.009791,21.698,0.7064464135021098,18.118,53.81,8.821,20060428.0,0.924,53.81
584,0.063466,0.056290999999999994,0.053611,0.052497,0.054893,0.055948000000000005,0.054123,11.115,0.214,13.608,161.94,1.787,20150227.0,0.778,161.94
2195,0.101612,0.100246,0.068594,0.05868200000000001,0.06877799999999999,0.070292,0.05994,15.433,0.7064464135021098,15.612,40.28,15.686,20100730.0,1.0,40.28
160,0.03855,0.03855,0.08029800000000001,0.083763,0.074142,0.081719,0.085217,10.008,0.455,10.255,49.84,1.105,20090731.0,0.72,49.84
1111,-0.068246,-0.068246,-0.00504,0.021352,0.000196,-0.003098,0.023921,8.56,0.093,8.219,33.04,4.011,20090630.0,0.234,33.04
2798,0.009873,0.009873,0.018203,0.013611000000000002,0.022646,0.019157,0.014412,7.991,0.7064464135021098,7.991,56.26,1.05,20110131.0,1.0,56.26
1915,0.026262,0.026262,0.018466,0.021357,0.014059,0.019401,0.022283,21.845,0.236,21.445,35.17,1.989,20070131.0,0.7859999999999999,35.17
3165,-0.010849,-0.010849,-0.086564,-0.102888,-0.071762,-0.084873,-0.10092,12.015999999999998,2.547,13.248,15.5,1.569,20110930.0,0.884,15.5
859,0.053037,0.053037,0.049781,0.03049,0.047547000000000006,0.051106,0.031907,16.104,0.166,16.972,72.47,1.115,20080430.0,0.784,72.47
952,0.011818,0.011818,-0.003552000000000001,0.003476,0.000453,-0.001637,0.004836,23.05,0.378,23.139,59.93,2.066,20060228.0,0.758,59.93
3235,-0.065467,-0.065467,0.009678,-0.013287,0.012864,0.011631,-0.011712,8.202,0.7064464135021098,8.202,176.00999,10.304,20070831.0,0.700589836660617,176.00999
1331,-0.050072000000000005,-0.060086,-0.006515000000000001,-0.014282,-0.008628,-0.0044280000000000005,-0.010989,9.83,0.214,11.295,39.42,1.595,20071231.0,0.563,39.42
1219,-0.070146,-0.070146,-0.014677,-0.002657,-0.009859,-0.013328,-0.001295,10.646,0.287,10.591,61.11,1.09,20080731.0,0.843,61.11
1215,-0.101703,-0.101703,-0.012158,-0.027567,-0.00596,-0.010419,-0.025309,14.139,0.295,14.085,74.37,1.169,20080331.0,0.8190000000000001,74.37
2676,0.044271,0.044271,0.037009,0.039488,0.036856,0.038531,0.040681,10.956,1.914,12.005999999999998,20.05,0.122,20101029.0,0.733,20.05
606,-0.00884,-0.00884,0.018466,0.021357,0.014059,0.019401,0.022283,8.931000000000003,0.439,9.202,72.88,0.321,20070131.0,0.476,72.88
164,0.08066,0.072969,0.054642,0.026485,0.057364,0.057098,0.028476,10.214,0.5479999999999999,10.593,57.2,1.142,20091130.0,0.7559999999999999,57.2
2154,-0.030238,-0.030238,-0.015985,0.000857,-0.021846,-0.013994,0.002111,12.762,0.7064464135021098,12.225,49.39,9.951,20070228.0,0.700589836660617,49.39
1040,0.002996,0.002996,-0.017055,-0.015631,-0.014999,-0.015039,-0.013012,18.778,0.215,17.262,76.99,1.649,20130628.0,0.742,76.99
1978,-0.015304,-0.015304,-0.008019,-0.010235,-0.007497,-0.006801000000000001,-0.009106,16.268,0.265,16.33,43.11,1.379,20120430.0,0.608,43.11
2665,0.012036,0.00471,0.054642,0.026485,0.057364,0.057098,0.028476,23.415,1.621,46.82899999999999,19.2,0.141,20091130.0,0.498,19.2
3395,0.059421,0.057462,0.016509,0.022131,0.020763,0.019067,0.023985,5.9620000000000015,0.988,12.405,178.14,0.0,20130531.0,0.682,178.14
329,-0.01285,-0.01285,0.035682,0.049754,0.029749,0.037477,0.051828,10.809,0.126,10.809,86.04,0.227,20130930.0,0.28600000000000003,86.04
2011,-0.034292,-0.034292,-0.028223,-0.020095,-0.031041000000000006,-0.027152,-0.019073,21.056,0.257,21.352,90.96,1.092,20150130.0,0.6609999999999999,90.96
2528,-0.034776999999999995,-0.034776999999999995,0.021528,0.029774,0.010674,0.023841,0.031787,14.668,0.7064464135021098,13.877,46.35,11.825,20080530.0,0.914,46.35
2546,0.200631,0.200631,0.054642,0.026485,0.057364,0.057098,0.028476,44.978,0.7064464135021098,36.374,41.83,17.163,20091130.0,0.848,41.83
3415,-0.027802999999999998,-0.027802999999999998,-0.028223,-0.020095,-0.031041000000000006,-0.027152,-0.019073,28.105,1.067,29.572,254.91,0.0,20150130.0,0.923,254.91
1429,-0.048492,-0.048492,0.017585,0.035232,0.011065,0.019053,0.036978,14.659,0.7809999999999999,22.862,24.92,0.858,20060331.0,0.857,24.92
3274,-0.028797000000000003,-0.030969,0.002908,0.008971999999999999,-0.00229,0.005108,0.010736,7.983,0.7064464135021098,8.877,156.14,20.953000000000007,20101130.0,0.952,156.14
