NAICS,PRIMEXCH,TRDSTAT,SECSTAT,CUSIP,SHRFLG,SHRENDDT,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,ALTPRC,SPREAD,ALTPRCDT,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,PEG_1yrforward,PEG_ltgforward
339112.0,N,A,R,88579Y10,0.0,20130327.0,100.77,104.18,104.0,479119.0,0.040627,103.96,103.97,689990.0,1.0,1.0,104.0,-0.010000000000005116,20130228.0,0.034311,0.008331999999999999,0.006128,0.0035,0.00206,0.011061,18.433,0.278,8.991,16.149,16.327,16.456,16.456,2.4,13.539000000000001,0.368,0.149,0.26,0.217,0.519,0.212,0.19399999999999998,0.237,0.266,0.293,0.29,0.26899999999999996,0.226,0.26899999999999996,0.428,0.309,0.45799999999999996,0.763,0.217,0.264,0.221,0.036000000000000004,0.03,0.28600000000000003,0.282,0.307,0.179,0.7809999999999999,0.179,0.392,0.315,1.253,0.855,0.335,0.72,1.89,0.281,0.467,0.308,0.9009999999999999,26.988000000000003,37.912,0.731,1.58,2.198,98.59,3.97,0.9129999999999999,7.327999999999999,8.704,1.2990000000000002,1.702,4.025,0.055,0.016,0.0,0.026000000000000002,4.045,1.354,0.024399999999999998,2.0,1.6740000000000002
339112.0,N,A,R,88579Y10,0.0,20130429.0,103.28,106.42,106.31,501416.0,0.022212,106.26,106.27,690764.0,1.0,1.0,106.31,-0.009999999999990905,20130328.0,0.022212,0.035274,0.033509,0.031419,0.029529000000000003,0.035988,18.863,0.278,8.991,16.508,16.689,16.820999999999998,16.820999999999998,2.456,13.856,0.368,0.149,0.26,0.217,0.519,0.212,0.19399999999999998,0.237,0.266,0.293,0.29,0.26899999999999996,0.226,0.26899999999999996,0.428,0.309,0.45799999999999996,0.763,0.217,0.264,0.221,0.036000000000000004,0.03,0.28600000000000003,0.282,0.307,0.179,0.7809999999999999,0.179,0.392,0.315,1.253,0.855,0.335,0.72,1.89,0.281,0.467,0.308,0.9009999999999999,26.988000000000003,37.912,0.731,1.58,2.198,98.59,3.97,0.9129999999999999,7.327999999999999,8.704,1.2990000000000002,1.702,4.025,0.055,0.016,0.0,0.026000000000000002,4.138999999999999,1.3840000000000001,0.0239,2.044,1.7109999999999999
339112.0,N,A,R,88579Y10,0.0,20130530.0,103.79,108.25,104.71,672363.0,-0.015050,104.69,104.71,690195.0,1.0,1.0,104.71,-0.01999999999999602,20130430.0,-0.015050,0.014944999999999998,0.013768,0.002477,0.001376,0.018086,18.564,0.278,8.991,16.259,16.438,16.567999999999998,16.567999999999998,2.417,13.636,0.368,0.149,0.26,0.217,0.519,0.212,0.19399999999999998,0.237,0.266,0.293,0.29,0.26899999999999996,0.226,0.26899999999999996,0.428,0.309,0.45799999999999996,0.763,0.217,0.264,0.221,0.036000000000000004,0.03,0.28600000000000003,0.282,0.307,0.179,0.7809999999999999,0.179,0.392,0.315,1.253,0.855,0.335,0.72,1.89,0.281,0.467,0.308,0.9009999999999999,26.988000000000003,37.912,0.731,1.58,2.198,98.59,3.97,0.9129999999999999,7.327999999999999,8.704,1.2990000000000002,1.702,4.025,0.055,0.016,0.0,0.026000000000000002,4.073,1.3630000000000002,0.024300000000000002,2.094,1.706
339112.0,N,A,R,88579Y10,0.0,20130627.0,104.55,112.01,110.27,623302.0,0.059163,110.3,110.31,690195.0,1.0,1.0,110.27,-0.010000000000005116,20130531.0,0.053099,0.019066999999999997,0.016509,0.023985,0.022131,0.020763,19.636,0.24600000000000002,9.215,17.149,17.393,17.42,17.42,2.533,13.924000000000001,0.374,0.14800000000000002,0.26,0.21600000000000003,0.519,0.212,0.19399999999999998,0.23399999999999999,0.262,0.28300000000000003,0.29,0.262,0.157,0.262,0.413,0.299,0.46,0.758,0.221,0.268,0.226,0.036000000000000004,0.03,0.294,0.27,0.31,0.182,0.79,0.175,0.381,0.317,1.278,0.895,0.335,0.7170000000000001,1.983,0.29100000000000004,0.473,0.314,0.92,26.988000000000003,37.912,0.77,1.6740000000000002,2.294,103.111,3.815,0.8859999999999999,6.917999999999999,8.197000000000001,1.307,1.724,3.801,0.055,0.016,0.0,0.03,4.209,2.211,0.023,2.823,1.946
339112.0,N,A,R,88579Y10,0.0,20130730.0,107.5,112.97,109.35,533064.0,-0.008343,109.35,109.36,690195.0,1.0,1.0,109.35,-0.010000000000005116,20130628.0,-0.008343,-0.015038999999999999,-0.017055,-0.013012000000000001,-0.015631,-0.014999,19.472,0.24600000000000002,9.215,17.006,17.248,17.275,17.275,2.511,13.808,0.374,0.14800000000000002,0.26,0.21600000000000003,0.519,0.212,0.19399999999999998,0.23399999999999999,0.262,0.28300000000000003,0.29,0.262,0.157,0.262,0.413,0.299,0.46,0.758,0.221,0.268,0.226,0.036000000000000004,0.03,0.294,0.27,0.31,0.182,0.79,0.175,0.381,0.317,1.278,0.895,0.335,0.7170000000000001,1.983,0.29100000000000004,0.473,0.314,0.92,26.988000000000003,37.912,0.77,1.6740000000000002,2.294,103.111,3.815,0.8859999999999999,6.917999999999999,8.197000000000001,1.307,1.724,3.801,0.055,0.016,0.0,0.03,4.1739999999999995,2.1919999999999997,0.0232,2.799,1.93
339112.0,N,A,R,88579Y10,0.0,20130829.0,108.73,117.43,117.43,525257.0,0.073891,117.43,117.44,683468.0,1.0,1.0,117.43,-0.009999999999990905,20130731.0,0.073891,0.05268099999999999,0.051244000000000005,0.054898,0.053720000000000004,0.049462,20.706999999999997,0.24600000000000002,9.215,18.262999999999998,18.522000000000002,18.551,18.551,2.6710000000000003,14.683,0.374,0.14800000000000002,0.26,0.21600000000000003,0.519,0.212,0.19399999999999998,0.23399999999999999,0.262,0.28300000000000003,0.29,0.262,0.157,0.262,0.413,0.299,0.46,0.758,0.221,0.268,0.226,0.036000000000000004,0.03,0.294,0.27,0.31,0.182,0.79,0.175,0.381,0.317,1.278,0.895,0.335,0.7170000000000001,1.983,0.29100000000000004,0.473,0.314,0.92,26.988000000000003,37.912,0.77,1.6740000000000002,2.294,103.111,3.815,0.8859999999999999,6.917999999999999,8.197000000000001,1.307,1.724,3.801,0.055,0.016,0.0,0.03,4.439,2.354,0.0216,3.0060000000000002,1.9780000000000002
339112.0,N,A,R,88579Y10,0.0,20130929.0,112.73,118.68,113.58,440635.0,-0.027378,113.52,113.54,683468.0,1.0,1.0,113.58,-0.020000000000010232,20130830.0,-0.032785,-0.025713999999999997,-0.027891000000000003,-0.017278,-0.019029,-0.031298,19.84,0.239,9.628,17.528,17.803,17.803,17.803,2.565,13.487,0.37799999999999995,0.14800000000000002,0.257,0.214,0.518,0.209,0.19399999999999998,0.23,0.256,0.27399999999999997,0.29,0.257,0.156,0.257,0.405,0.293,0.46,0.769,0.21100000000000002,0.263,0.21600000000000003,0.036000000000000004,0.03,0.28600000000000003,0.275,0.314,0.17800000000000002,0.78,0.19399999999999998,0.395,0.309,1.244,0.9179999999999999,0.335,0.725,1.926,0.275,0.465,0.308,0.892,26.988000000000003,37.912,0.725,1.617,2.2319999999999998,103.667,3.784,0.887,6.897,8.127,1.307,1.7009999999999998,3.9189999999999996,0.055,0.016,0.0,0.038,4.343,3.4139999999999997,0.022400000000000003,2.9610000000000003,2.094
339112.0,N,A,R,88579Y10,0.0,20131030.0,113.22,121.57,119.41,532384.0,0.051329,119.45,119.47,683468.0,1.0,1.0,119.41,-0.01999999999999602,20130930.0,0.051329,0.037476999999999996,0.035682,0.051828,0.049754,0.029749,20.858,0.239,9.628,18.427,18.715999999999998,18.715999999999998,18.715999999999998,2.696,14.179,0.37799999999999995,0.14800000000000002,0.257,0.214,0.518,0.209,0.19399999999999998,0.23,0.256,0.27399999999999997,0.29,0.257,0.156,0.257,0.405,0.293,0.46,0.769,0.21100000000000002,0.263,0.21600000000000003,0.036000000000000004,0.03,0.28600000000000003,0.275,0.314,0.17800000000000002,0.78,0.19399999999999998,0.395,0.309,1.244,0.9179999999999999,0.335,0.725,1.926,0.275,0.465,0.308,0.892,26.988000000000003,37.912,0.725,1.617,2.2319999999999998,103.667,3.784,0.887,6.897,8.127,1.307,1.7009999999999998,3.9189999999999996,0.055,0.016,0.0,0.038,4.566,3.59,0.0213,3.113,2.202
339112.0,N,A,R,88579Y10,0.0,20131128.0,117.16,125.85,125.85,543704.0,0.053932,125.91,125.93,673270.0,1.0,1.0,125.85,-0.020000000000010232,20131031.0,0.053932,0.039852,0.038564999999999995,0.025762,0.024591,0.044596,21.655,0.239,9.628,19.421,19.726,19.726,19.726,2.799,14.72,0.37799999999999995,0.14800000000000002,0.257,0.214,0.518,0.209,0.19399999999999998,0.23,0.256,0.27399999999999997,0.29,0.257,0.156,0.257,0.405,0.293,0.46,0.769,0.21100000000000002,0.263,0.21600000000000003,0.036000000000000004,0.03,0.28600000000000003,0.275,0.314,0.17800000000000002,0.78,0.19399999999999998,0.395,0.309,1.244,0.9179999999999999,0.335,0.725,1.926,0.275,0.465,0.308,0.892,26.988000000000003,37.912,0.725,1.617,2.2319999999999998,103.667,3.784,0.887,6.897,8.127,1.307,1.7009999999999998,3.9189999999999996,0.055,0.016,0.0,0.038,4.74,3.783,0.0202,3.281,2.3209999999999997
339112.0,N,A,R,88579Y10,0.0,20131230.0,125.9,133.50999,133.50999,458361.0,0.065912,133.44,133.45,673270.0,1.0,1.0,133.50999,-0.009999999999990905,20131129.0,0.060866,0.024947,0.022824,0.023398,0.02166,0.028049,22.749000000000002,0.221,10.032,20.198,20.508000000000003,20.508000000000003,20.508000000000003,2.929,16.160999999999998,0.377,0.14800000000000002,0.257,0.213,0.519,0.209,0.19399999999999998,0.231,0.255,0.27399999999999997,0.29,0.256,0.158,0.256,0.409,0.294,0.469,0.78,0.2,0.26,0.204,0.036000000000000004,0.03,0.264,0.284,0.324,0.175,0.753,0.23,0.415,0.292,1.216,0.8590000000000001,0.335,0.7070000000000001,1.867,0.256,0.461,0.303,0.8759999999999999,26.988000000000003,37.912,0.636,1.514,2.113,104.027,3.807,0.905,6.92,8.244,1.3430000000000002,1.7209999999999999,4.257,0.055,0.016,0.0,0.03,5.051,4.291,0.019,3.24,2.501
339112.0,N,A,R,88579Y10,0.0,20140130.0,126.43,140.25,140.25,734014.0,0.050483,140.23,140.24001,665242.0,1.0,1.0,140.25,-0.010010000000022501,20131231.0,0.050483,0.026126,0.024071000000000002,0.025241999999999997,0.02201,0.023563,23.613000000000003,0.221,10.032,21.218000000000004,21.544,21.544,21.544,3.04,16.775,0.377,0.14800000000000002,0.257,0.213,0.519,0.209,0.19399999999999998,0.231,0.255,0.27399999999999997,0.29,0.256,0.158,0.256,0.409,0.294,0.469,0.78,0.2,0.26,0.204,0.036000000000000004,0.03,0.264,0.284,0.324,0.175,0.753,0.23,0.415,0.292,1.216,0.8590000000000001,0.335,0.7070000000000001,1.867,0.256,0.461,0.303,0.8759999999999999,26.988000000000003,37.912,0.636,1.514,2.113,104.027,3.807,0.905,6.92,8.244,1.3430000000000002,1.7209999999999999,4.257,0.055,0.016,0.0,0.03,5.242999999999999,4.507,0.0181,3.404,2.258
339112.0,N,A,R,88579Y10,0.0,20140227.0,128.05,138.45,128.19,604080.0,-0.085989,128.17,128.17999,663296.0,1.0,1.0,128.19,-0.009990000000016153,20140131.0,-0.085989,-0.029957,-0.031063,-0.001282,-0.002254,-0.035583,21.519000000000002,0.221,10.032,19.393,19.691,19.691,19.691,2.7710000000000004,15.287,0.377,0.14800000000000002,0.257,0.213,0.519,0.209,0.19399999999999998,0.231,0.255,0.27399999999999997,0.29,0.256,0.158,0.256,0.409,0.294,0.469,0.78,0.2,0.26,0.204,0.036000000000000004,0.03,0.264,0.284,0.324,0.175,0.753,0.23,0.415,0.292,1.216,0.8590000000000001,0.335,0.7070000000000001,1.867,0.256,0.461,0.303,0.8759999999999999,26.988000000000003,37.912,0.636,1.514,2.113,104.027,3.807,0.905,6.92,8.244,1.3430000000000002,1.7209999999999999,4.257,0.055,0.016,0.0,0.03,4.7780000000000005,4.12,0.019799999999999998,3.111,2.064
339112.0,N,A,R,88579Y10,0.0,20140330.0,123.9,134.73,134.73,623548.0,0.057688,134.75,134.75999,662692.0,1.0,1.0,134.73,-0.009989999999987731,20140228.0,0.051018,0.046173,0.043937000000000004,0.044257,0.042687,0.043117,21.604,0.19399999999999998,12.33,19.726,20.049,20.049,20.049,2.892,15.349,0.493,0.151,0.26,0.21600000000000003,0.523,0.213,0.19699999999999998,0.23800000000000002,0.26,0.282,0.281,0.266,0.21100000000000002,0.266,0.449,0.307,0.48100000000000004,0.784,0.196,0.272,0.2,0.035,0.027000000000000003,0.214,0.303,0.342,0.18100000000000002,0.755,0.27699999999999997,0.48100000000000004,0.281,1.072,0.7759999999999999,0.373,0.7140000000000001,1.8030000000000002,0.243,0.465,0.31,0.8909999999999999,29.066,40.157,0.445,1.183,1.6980000000000002,101.75,3.827,0.9159999999999999,7.231,8.291,1.382,1.764,5.897,0.055999999999999994,0.013999999999999999,0.0,0.034,4.949,3.299,0.0254,1.821,2.017
339112.0,N,A,R,88579Y10,0.0,20140429.0,129.83,135.66,135.66,602341.0,0.006903,135.66,135.67999,657808.0,1.0,1.0,135.66,-0.019990000000007058,20140331.0,0.006903,0.004469,0.002751,0.0010279999999999998,-0.0010949999999999998,0.006931999999999999,21.593000000000004,0.19399999999999998,12.33,19.862000000000002,20.188,20.188,20.188,2.891,15.341,0.493,0.151,0.26,0.21600000000000003,0.523,0.213,0.19699999999999998,0.23800000000000002,0.26,0.282,0.281,0.266,0.21100000000000002,0.266,0.449,0.307,0.48100000000000004,0.784,0.196,0.272,0.2,0.035,0.027000000000000003,0.214,0.303,0.342,0.18100000000000002,0.755,0.27699999999999997,0.48100000000000004,0.281,1.072,0.7759999999999999,0.373,0.7140000000000001,1.8030000000000002,0.243,0.465,0.31,0.8909999999999999,29.066,40.157,0.445,1.183,1.6980000000000002,101.75,3.827,0.9159999999999999,7.231,8.291,1.382,1.764,5.897,0.055999999999999994,0.013999999999999999,0.0,0.034,4.947,3.322,0.0252,1.858,2.031
339112.0,N,A,R,88579Y10,0.0,20140529.0,132.39,139.09,139.09,524158.0,0.025284,139.06,139.07001,654278.0,1.0,1.0,139.09,-0.01000999999999408,20140430.0,0.025284,0.001661,0.000496,-0.022319,-0.023436000000000002,0.006201,22.02,0.19399999999999998,12.33,20.365,20.698,20.698,20.698,2.948,15.644,0.493,0.151,0.26,0.21600000000000003,0.523,0.213,0.19699999999999998,0.23800000000000002,0.26,0.282,0.281,0.266,0.21100000000000002,0.266,0.449,0.307,0.48100000000000004,0.784,0.196,0.272,0.2,0.035,0.027000000000000003,0.214,0.303,0.342,0.18100000000000002,0.755,0.27699999999999997,0.48100000000000004,0.281,1.072,0.7759999999999999,0.373,0.7140000000000001,1.8030000000000002,0.243,0.465,0.31,0.8909999999999999,29.066,40.157,0.445,1.183,1.6980000000000002,101.75,3.827,0.9159999999999999,7.231,8.291,1.382,1.764,5.897,0.055999999999999994,0.013999999999999999,0.0,0.034,5.045,3.406,0.0246,1.905,2.082
339112.0,N,A,R,88579Y10,0.0,20140629.0,139.28999,142.82001,142.55,484950.0,0.031023,142.53,142.53999,654278.0,1.0,1.0,142.55,-0.009989999999987731,20140530.0,0.024876,0.020219,0.018012,0.006647,0.0048579999999999995,0.02103,22.756,0.19699999999999998,11.122,20.277,20.659000000000002,20.659000000000002,20.659000000000002,3.002,15.767999999999999,0.392,0.152,0.261,0.217,0.524,0.213,0.19899999999999998,0.24,0.264,0.284,0.281,0.266,0.165,0.266,0.446,0.308,0.483,0.7879999999999999,0.192,0.272,0.196,0.035,0.027000000000000003,0.22,0.298,0.34299999999999997,0.18100000000000002,0.75,0.294,0.46,0.276,1.131,0.8240000000000001,0.373,0.7240000000000001,1.8319999999999999,0.242,0.46299999999999997,0.31,0.883,29.066,40.157,0.47700000000000004,1.29,1.837,104.971,3.766,0.922,6.871,8.181000000000001,1.386,1.76,5.17,0.055999999999999994,0.013999999999999999,0.0,0.035,5.345,3.5980000000000003,0.024,1.902,1.848
339112.0,N,A,R,88579Y10,0.0,20140730.0,142.25999,145.32001,143.24001,356555.0,0.004840,143.23,143.24001,654278.0,1.0,1.0,143.24001,-0.010010000000022501,20140630.0,0.004840,0.027941000000000004,0.025957,0.039501,0.037052999999999996,0.019058000000000002,22.866,0.19699999999999998,11.122,20.375999999999998,20.759,20.759,20.759,3.017,15.844000000000001,0.392,0.152,0.261,0.217,0.524,0.213,0.19899999999999998,0.24,0.264,0.284,0.281,0.266,0.165,0.266,0.446,0.308,0.483,0.7879999999999999,0.192,0.272,0.196,0.035,0.027000000000000003,0.22,0.298,0.34299999999999997,0.18100000000000002,0.75,0.294,0.46,0.276,1.131,0.8240000000000001,0.373,0.7240000000000001,1.8319999999999999,0.242,0.46299999999999997,0.31,0.883,29.066,40.157,0.47700000000000004,1.29,1.837,104.971,3.766,0.922,6.871,8.181000000000001,1.386,1.76,5.17,0.055999999999999994,0.013999999999999999,0.0,0.035,5.371,3.615,0.0239,1.885,1.857
339112.0,N,A,R,88579Y10,0.0,20140828.0,140.89,146.17,140.89,433224.0,-0.016406,140.91,140.92,647969.0,1.0,1.0,140.89,-0.009999999999990905,20140731.0,-0.016406,-0.020523,-0.021818999999999998,-0.035223000000000004,-0.036411,-0.015080000000000001,22.274,0.19699999999999998,11.122,20.041,20.419,20.419,20.419,2.938,15.434000000000001,0.392,0.152,0.261,0.217,0.524,0.213,0.19899999999999998,0.24,0.264,0.284,0.281,0.266,0.165,0.266,0.446,0.308,0.483,0.7879999999999999,0.192,0.272,0.196,0.035,0.027000000000000003,0.22,0.298,0.34299999999999997,0.18100000000000002,0.75,0.294,0.46,0.276,1.131,0.8240000000000001,0.373,0.7240000000000001,1.8319999999999999,0.242,0.46299999999999997,0.31,0.883,29.066,40.157,0.47700000000000004,1.29,1.837,104.971,3.766,0.922,6.871,8.181000000000001,1.386,1.76,5.17,0.055999999999999994,0.013999999999999999,0.0,0.035,5.232,3.556,0.024300000000000002,1.83,1.712
339112.0,N,A,R,88579Y10,0.0,20140929.0,139.13,144.7,144.0,410442.0,0.028143,143.98,144.0,647969.0,1.0,1.0,144.0,-0.020000000000010232,20140829.0,0.022074,0.040186,0.038183,0.033697000000000005,0.032156,0.037655,22.229,0.187,11.46,19.917,20.282,20.282,20.282,2.967,15.879000000000001,0.41100000000000003,0.153,0.264,0.21899999999999997,0.525,0.21600000000000003,0.2,0.24600000000000002,0.27,0.29,0.281,0.272,0.17,0.272,0.474,0.317,0.491,0.782,0.19699999999999998,0.28300000000000003,0.201,0.035,0.027000000000000003,0.19899999999999998,0.306,0.35200000000000004,0.18899999999999997,0.765,0.305,0.469,0.281,1.128,0.799,0.373,0.731,1.8219999999999998,0.25,0.466,0.318,0.894,29.066,40.157,0.424,1.227,1.766,105.969,3.762,0.934,6.872999999999999,8.36,1.4040000000000001,1.795,5.58,0.055999999999999994,0.013999999999999999,0.0,0.032,5.377000000000001,3.159,0.023799999999999998,1.817,1.694
339112.0,N,A,R,88579Y10,0.0,20141030.0,141.67999,146.84,141.67999,517870.0,-0.016111,141.69,141.71001,647969.0,1.0,1.0,141.67999,-0.020010000000013406,20140930.0,-0.016111,-0.025129,-0.026823000000000003,-0.044988,-0.046891,-0.015513999999999998,21.871,0.187,11.46,19.596,19.955,19.955,19.955,2.9189999999999996,15.624,0.41100000000000003,0.153,0.264,0.21899999999999997,0.525,0.21600000000000003,0.2,0.24600000000000002,0.27,0.29,0.281,0.272,0.17,0.272,0.474,0.317,0.491,0.782,0.19699999999999998,0.28300000000000003,0.201,0.035,0.027000000000000003,0.19899999999999998,0.306,0.35200000000000004,0.18899999999999997,0.765,0.305,0.469,0.281,1.128,0.799,0.373,0.731,1.8219999999999998,0.25,0.466,0.318,0.894,29.066,40.157,0.424,1.227,1.766,105.969,3.762,0.934,6.872999999999999,8.36,1.4040000000000001,1.795,5.58,0.055999999999999994,0.013999999999999999,0.0,0.032,5.29,3.108,0.0241,1.788,1.6669999999999998
339112.0,N,A,R,88579Y10,0.0,20141127.0,132.89999,153.77,153.77,850133.0,0.085333,153.7,153.71001,640819.0,1.0,1.0,153.77,-0.010010000000022501,20141031.0,0.085333,0.021184,0.019934999999999998,0.014199000000000002,0.012956,0.023201,23.475,0.187,11.46,21.268,21.658,21.658,21.658,3.133,16.77,0.41100000000000003,0.153,0.264,0.21899999999999997,0.525,0.21600000000000003,0.2,0.24600000000000002,0.27,0.29,0.281,0.272,0.17,0.272,0.474,0.317,0.491,0.782,0.19699999999999998,0.28300000000000003,0.201,0.035,0.027000000000000003,0.19899999999999998,0.306,0.35200000000000004,0.18899999999999997,0.765,0.305,0.469,0.281,1.128,0.799,0.373,0.731,1.8219999999999998,0.25,0.466,0.318,0.894,29.066,40.157,0.424,1.227,1.766,105.969,3.762,0.934,6.872999999999999,8.36,1.4040000000000001,1.795,5.58,0.055999999999999994,0.013999999999999999,0.0,0.032,5.678,3.373,0.0222,1.994,1.8090000000000002
339112.0,N,A,R,88579Y10,0.0,20141230.0,153.3,160.16,160.09,410783.0,0.046661,160.12,160.14,640819.0,1.0,1.0,160.09,-0.01999999999998181,20141128.0,0.041100,0.02115,0.018986000000000003,-0.002457,-0.004155,0.024534,23.848000000000003,0.17800000000000002,11.585,21.546,21.96,21.96,21.96,3.239,15.94,0.429,0.154,0.267,0.223,0.527,0.21899999999999997,0.2,0.251,0.276,0.295,0.281,0.278,0.172,0.278,0.495,0.327,0.499,0.767,0.217,0.302,0.22,0.035,0.027000000000000003,0.185,0.309,0.359,0.201,0.7959999999999999,0.28300000000000003,0.465,0.302,1.141,0.867,0.373,0.76,1.855,0.28,0.478,0.33399999999999996,0.9329999999999999,29.066,40.157,0.39899999999999997,1.195,1.73,105.266,3.775,0.9470000000000001,6.877999999999999,8.202,1.419,1.85,5.843999999999999,0.055999999999999994,0.013999999999999999,0.0,0.046,6.343,2.96,0.021400000000000002,1.942,1.893
339112.0,N,A,R,88579Y10,0.0,20150129.0,156.85001,167.27,164.32001,534997.0,0.026423,164.33,164.37,636040.0,1.0,1.0,164.32001,-0.03999999999999204,20141231.0,0.026423,-0.003616,-0.005754,-0.00018999999999999998,-0.0035619999999999996,-0.004189,24.295,0.17800000000000002,11.585,22.116,22.54,22.54,22.54,3.3,16.239,0.429,0.154,0.267,0.223,0.527,0.21899999999999997,0.2,0.251,0.276,0.295,0.281,0.278,0.172,0.278,0.495,0.327,0.499,0.767,0.217,0.302,0.22,0.035,0.027000000000000003,0.185,0.309,0.359,0.201,0.7959999999999999,0.28300000000000003,0.465,0.302,1.141,0.867,0.373,0.76,1.855,0.28,0.478,0.33399999999999996,0.9329999999999999,29.066,40.157,0.39899999999999997,1.195,1.73,105.266,3.775,0.9470000000000001,6.877999999999999,8.202,1.419,1.85,5.843999999999999,0.055999999999999994,0.013999999999999999,0.0,0.046,6.462000000000001,3.0380000000000003,0.0208,1.993,1.976
339112.0,N,A,R,88579Y10,0.0,20150226.0,158.64999,166.13,162.3,547546.0,-0.012293,162.47,162.49001,636040.0,1.0,1.0,162.3,-0.020010000000013406,20150130.0,-0.012293,-0.027152,-0.028223,-0.019073,-0.020095,-0.031041000000000003,23.996,0.17800000000000002,11.585,21.844,22.263,22.263,22.263,3.259,16.039,0.429,0.154,0.267,0.223,0.527,0.21899999999999997,0.2,0.251,0.276,0.295,0.281,0.278,0.172,0.278,0.495,0.327,0.499,0.767,0.217,0.302,0.22,0.035,0.027000000000000003,0.185,0.309,0.359,0.201,0.7959999999999999,0.28300000000000003,0.465,0.302,1.141,0.867,0.373,0.76,1.855,0.28,0.478,0.33399999999999996,0.9329999999999999,29.066,40.157,0.39899999999999997,1.195,1.73,105.266,3.775,0.9470000000000001,6.877999999999999,8.202,1.419,1.85,5.843999999999999,0.055999999999999994,0.013999999999999999,0.0,0.046,6.382999999999999,3.0010000000000003,0.021099999999999997,1.969,1.9509999999999998
339112.0,N,A,R,88579Y10,0.0,20150330.0,164.42,169.61,168.64999,373657.0,0.045440,168.64999,168.67,634750.0,1.0,1.0,168.64999,-0.020009999999984984,20150227.0,0.039125,0.055948000000000005,0.053611,0.054123000000000004,0.052497,0.054893,23.866,0.127,13.024000000000001,22.104,22.517,22.517,22.517,3.364,16.156,0.46299999999999997,0.156,0.268,0.22399999999999998,0.527,0.221,0.201,0.264,0.317,0.327,0.289,0.324,0.225,0.324,0.507,0.34299999999999997,0.537,0.6579999999999999,0.341,0.34600000000000003,0.341,0.027999999999999997,0.024,0.139,0.315,0.36,0.221,0.807,0.015,0.331,0.375,1.4240000000000002,1.105,0.366,0.775,2.135,0.512,0.58,0.39899999999999997,1.383,32.567,45.446000000000005,0.42100000000000004,1.344,1.9609999999999999,97.369,3.9730000000000003,0.982,7.409,8.253,1.5959999999999999,2.427,5.518,0.055999999999999994,0.013000000000000001,0.0,0.052000000000000005,8.079,2.835,0.024300000000000002,2.444,2.343
339112.0,N,A,R,88579Y10,0.0,20150429.0,161.73,170.5,164.95,481441.0,-0.021939,164.94,164.95,635317.0,1.0,1.0,164.95,-0.009999999999990905,20150331.0,-0.021939,-0.010439,-0.012255,-0.005111999999999999,-0.007204,-0.017396000000000002,23.364,0.127,13.024000000000001,21.619,22.023000000000003,22.023000000000003,22.023000000000003,3.293,15.815999999999999,0.46299999999999997,0.156,0.268,0.22399999999999998,0.527,0.221,0.201,0.264,0.317,0.327,0.289,0.324,0.225,0.324,0.507,0.34299999999999997,0.537,0.6579999999999999,0.341,0.34600000000000003,0.341,0.027999999999999997,0.024,0.139,0.315,0.36,0.221,0.807,0.015,0.331,0.375,1.4240000000000002,1.105,0.366,0.775,2.135,0.512,0.58,0.39899999999999997,1.383,32.567,45.446000000000005,0.42100000000000004,1.344,1.9609999999999999,97.369,3.9730000000000003,0.982,7.409,8.253,1.5959999999999999,2.427,5.518,0.055999999999999994,0.013000000000000001,0.0,0.052000000000000005,7.909,2.773,0.024900000000000002,2.426,2.316
